V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,P9,P10,Q10,P11,P12,Q12,P13,P14,Q14,LoadMargin
1.045,1.07,1.0575,-5.0817,-13.801,-14.386,236.54,62.892,-1.4202,9.0096,1.7258,-2.0986,26.391,6.8903,5.0896,2.1665,7.9904,0.76262,9.6206,12.847,4.4012,28.138
1.045,1.07,1.0521,-5.5648,-15.438,-16.546,258.69,66.642,-2.7609,8.5244,1.2887,0.127,34.198,12.343,6.4423,3.2047,4.4714,1.976,14.594,11.34,4.8787,23.276
1.045,1.07,1.0574,-5.0498,-13.514,-14.214,235.04,63.728,-3.6781,9.3651,1.165,-0.92494,20.496,10.511,5.8375,3.2764,4.4404,0.97152,8.0325,15.402,3.6865,29.643
1.045,1.07,1.0527,-5.263,-15.05,-16.048,245.11,52.2,-3.2106,7.301,2.3909,1.0337,32.248,9.3344,6.3607,3.4218,2.9657,1.4481,15.454,19.183,5.2535,20.353
1.045,1.07,1.0512,-5.8299,-17.02,-17.565,271.19,65.38,-1.4201,7.8084,2.1907,1.5817,31.136,9.1257,6.047,2.9438,6.6914,1.6198,22.463,19.075,6.1758,19.221
1.045,1.07,1.0574,-4.8789,-13.413,-13.733,227.23,58.153,-2.8013,6.8685,2.4748,-0.95098,22.016,10.888,6.4215,3.978,5.5938,1.465,14.967,5.8384,5.0036,22.467
1.045,1.07,1.0485,-5.4759,-15.621,-17.281,254.71,53.487,-4.6258,6.3365,1.8512,0.87187,51.873,9.5915,6.362,2.593,7.4854,1.2755,13.557,6.0949,7.5589,16.774
1.045,1.07,1.0528,-5.4146,-15.202,-16.062,252.01,61.679,-6.079,8.397,1.9843,0.99347,31.325,8.4398,7.731,4.1403,6.091,1.2302,13.316,15.081,4.7977,23.619
1.045,1.07,1.0533,-4.6811,-13.699,-14.544,218.69,34.21,-4.4745,6.0601,2.1715,-1.117,32.905,11.166,8.3924,3.4505,6.2079,2.2587,12.317,14.284,5.6736,18.903
1.045,1.07,1.0579,-4.3011,-12.091,-12.345,201.08,36.479,-2.6802,6.9935,2.2807,0.38338,21.08,6.6015,7.4567,3.2862,6.7128,2.1759,10.726,11.288,5.7532,25.496
1.045,1.07,1.0591,-4.6417,-12.549,-13.449,216.51,48.166,-6.4894,8.3658,1.5528,-0.84622,26.573,8.7463,4.7205,3.1301,7.1507,1.2994,3.815,12.547,4.4084,29.032
1.045,1.07,1.0577,-4.8486,-13.855,-14.581,226.47,41.541,-5.7582,9.4561,2.4015,1.7206,28.704,10.461,5.3739,2.2624,6.0368,2.2394,14.301,12.162,4.1983,30.138
1.045,1.07,1.057,-4.8364,-13.946,-15.087,225.79,37.582,-4.8669,7.2809,2.2403,-0.038867,36.088,10.108,4.4864,3.5073,10.217,1.7542,6.0748,15.141,3.6966,22.576
1.045,1.07,1.0475,-5.8649,-16.947,-18.277,272.54,64.23,-3.1518,5.9571,1.3335,-0.038535,41.069,7.6119,7.1068,4.2687,6.719,1.7603,12.67,24.763,6.1219,14.052
1.045,1.07,1.0507,-5.4444,-16.076,-17.705,253.8,41.953,-2.659,8.5936,1.9684,-0.081396,51.708,5.8763,5.9248,2.2163,4.1128,1.6616,17.001,19.502,3.2963,21.786
1.045,1.07,1.0507,-5.4362,-15.238,-16.613,252.81,58.29,-2.7159,7.2831,1.4698,1.8736,35.356,11.49,7.8035,2.5183,8.5381,1.0198,5.9758,18.722,3.9319,19.732
1.045,1.07,1.0566,-4.4295,-13.033,-14.204,207.28,22.708,-3.4571,6.3949,1.9628,-1.1216,38.279,8.8078,4.3074,2.5285,4.0189,1.826,11.735,15.761,5.4736,20.73
1.045,1.07,1.0521,-5.5026,-16.145,-16.587,256.26,59.924,-5.6963,5.5006,0.62738,-1.2442,30.054,5.664,7.2332,2.8822,6.6278,0.80697,19.63,23.797,6.7384,14.229
1.045,1.07,1.0524,-5.1684,-15.65,-16.44,241.11,39.605,-1.8008,4.7696,2.183,-0.29056,35.165,13.337,6.7484,4.4985,8.814,2.0482,16.638,17.017,5.1225,12.894
1.045,1.07,1.0637,-4.0143,-12.218,-12.263,188.59,15.381,-2.7012,5.7732,1.2999,0.67033,21.991,5.7766,2.9433,4.8682,7.6149,1.7314,15.384,14.534,4.7347,21.432
1.045,1.07,1.0547,-4.3939,-12.216,-12.876,205.15,38.936,-2.7519,6.0567,1.4689,-0.99391,23.287,12.306,9.109,4.0795,5.4955,1.6895,7.0195,11.057,5.6578,21.295
1.045,1.07,1.0548,-5.0669,-14.937,-15.579,236.47,43.974,-3.1827,6.6392,0.68736,-0.65075,34.369,7.55,6.8105,1.9036,5.5322,1.7559,20.14,16.007,4.432,19.296
1.045,1.07,1.0528,-5.4089,-15.118,-15.823,251.81,62.605,-3.1245,10.381,2.4005,-0.46981,30.685,6.0244,6.7735,3.234,4.1961,1.4966,16.058,16.524,6.0491,29.113
1.045,1.07,1.053,-5.4386,-15.772,-16.958,253.16,53.707,-3.4319,5.4656,0.88187,-0.11366,38.716,7.1834,5.9462,3.5066,7.6857,1.3346,11.728,22.373,3.3182,14.442
1.045,1.07,1.0528,-5.1405,-15.066,-16.256,239.82,40.205,-2.6868,8.0941,2.0154,0.83714,42.66,7.6672,6.2883,3.7561,6.9023,1.6491,14.233,14.223,4.5484,22.803
1.045,1.07,1.0558,-5.2236,-15.133,-15.817,243.64,50.472,-4.2482,8.4767,0.94816,-0.41354,27.957,13.271,6.146,4.6495,6.4869,1.3722,15.137,15.934,3.4223,24.393
1.045,1.07,1.0565,-4.7241,-13.109,-14.17,220.23,44.147,-2.9684,6.413,1.4208,1.314,27.668,8.0289,4.0144,3.7236,3.8994,2.0536,6.5458,19.077,6.0037,20.573
1.045,1.07,1.0588,-4.6222,-12.842,-13.521,215.43,46.803,-1.9521,4.4126,1.3079,-0.27119,25.736,10.124,3.9734,3.498,6.8959,1.5922,9.352,10.082,5.4441,15.072
1.045,1.07,1.0571,-5.3402,-15.177,-15.448,249.01,59.721,-5.5598,10.953,1.4561,1.383,23.879,5.8694,4.9385,2.2975,6.9727,2.5398,18.235,17.413,5.3958,31.521
1.045,1.07,1.0513,-5.4259,-15.397,-16.413,252.71,57.724,-4.4213,9.465,1.1677,-1.7197,37.977,6.996,10.009,3.534,7.8769,1.7444,11.479,16.735,2.4963,26.035
1.045,1.07,1.0599,-3.9951,-11.244,-11.529,187.38,25.486,-4.4047,9.1785,1.5684,-0.15493,20.338,6.1365,7.1267,2.3145,2.8145,1.291,12.53,12.354,5.0845,36.034
1.045,1.07,1.0478,-5.8905,-16.879,-18.28,273.68,66.123,-5.2941,6.1403,1.298,1.2797,41.16,7.3901,7.3318,2.0789,8.0323,1.8861,11.385,24.675,5.8003,14.589
1.045,1.07,1.0523,-5.6318,-15.898,-16.987,262.14,62.117,-4.3719,10.596,1.3401,1.056,35.341,14.407,5.7052,2.9234,7.9429,1.4252,13.828,10.339,5.6155,28.326
1.045,1.07,1.0552,-5.1322,-15.175,-15.451,239.66,46.277,-4.2373,8.414,1.1326,1.12,26.594,12.278,7.6899,1.6756,9.2849,1.3441,19.96,12.781,4.6209,24.511
1.045,1.07,1.0574,-4.4237,-12.572,-13.321,206.64,34.948,-3.9558,5.0184,1.5865,0.26918,30.834,8.0147,7.0769,3.8786,5.4536,2.3294,11.767,8.4803,4.0713,17.614
1.045,1.07,1.0548,-5.0473,-14.599,-15.594,235.29,44.78,-3.7059,5.6563,1.5968,1.828,30.316,10.402,4.3301,3.6649,5.4474,2.5458,11.841,20.376,5.8642,16.325
1.045,1.07,1.0576,-4.8057,-13.663,-13.398,224.46,50.809,-0.78619,9.8929,1.3574,0.3674,11.801,8.7732,7.0584,2.866,6.1954,0.97214,17.574,16.363,5.972,31.775
1.045,1.07,1.0556,-4.4516,-13.092,-14.266,207.94,26.471,-2.204,2.9742,2.4842,-1.6705,38.129,10.021,7.333,2.2336,4.8947,1.2893,11.288,15.351,2.4631,9.5657
1.045,1.07,1.0565,-5.1952,-15.585,-16.315,242.48,41.903,-3.8599,6.5246,2.1541,-0.49057,34.865,6.6605,3.6263,3.6801,3.7514,1.3125,21.605,22.149,4.1588,17.787
1.045,1.07,1.0566,-5.0049,-14.626,-14.634,233.88,47.881,-4.3027,10.049,1.2106,-1.4969,23.086,6.41,6.745,4.315,6.5369,0.87695,19.683,16.68,6.0161,30.34
1.045,1.07,1.0596,-5.1489,-14.853,-14.949,240.01,56.622,-2.8177,6.3854,1.3741,0.32645,20.829,8.5632,3.21,2.0301,8.9318,2.5573,18.352,16.565,4.894,19.001
1.045,1.07,1.0536,-5.3443,-15.005,-16.08,248.44,61.602,-5.6048,4.1584,1.896,0.32346,31.556,11.16,5.208,4.3373,6.442,1.0677,10.228,16.367,5.9093,11.749
1.045,1.07,1.0586,-4.968,-13.076,-13.982,230.96,65.25,-5.1516,6.4911,1.3799,0.12629,22.722,6.5241,4.5136,1.0239,2.658,2.0386,7.7447,17.997,3.4157,20.965
1.045,1.07,1.0503,-5.9094,-16.567,-17.785,274.59,72.862,-4.6583,9.0369,0.72284,-1.655,40.427,3.2071,6.1877,4.5691,6.8424,1.577,10.996,22.951,5.3636,22.33
1.045,1.07,1.0547,-4.5507,-13.117,-13.581,212.84,35.286,-3.3357,8.5242,1.1378,-0.4064,19.971,8.9453,7.8996,2.4765,7.2825,1.0795,6.9814,24.862,6.622,25.731
1.045,1.07,1.0508,-5.0334,-15.19,-16.284,235.13,32.775,-3.7547,6.9572,2.0608,-1.2473,37.479,11.934,7.5167,4.5509,9.022,1.9771,9.768,22.839,5.6893,18.515
1.045,1.07,1.0536,-5.2108,-14.041,-14.974,242.15,66.984,-3.7084,6.6877,1.7816,-0.56863,28.923,6.8181,7.7801,3.5691,3.9841,1.2744,9.5986,14.649,4.415,20.077
1.045,1.07,1.0574,-4.6256,-13.69,-14.237,216.9,26.6,-4.4802,12.848,1.3128,0.0047423,27.611,12.62,5.3234,2.9255,6.6497,1.6895,14.707,13.997,5.8498,41.42
1.045,1.07,1.059,-4.6283,-13.478,-13.765,216.58,36.031,-4.8202,9.2004,1.69,0.34027,25.416,7.6559,4.8749,3.7552,7.8695,1.2045,14.985,12.412,5.995,30.67
1.045,1.07,1.0498,-5.674,-16.22,-17.437,263.72,63.12,-5.2707,5.6801,2.4889,0.7985,38.433,10.706,8.5373,3.84,7.1732,1.4295,13.392,16.598,3.9149,14.592
1.045,1.07,1.0545,-4.63,-13.939,-14.757,216.75,25.023,-5.4414,7.1801,1.8537,0.65657,34.202,7.3712,7.0524,2.3378,7.2978,0.80327,12.855,20.654,5.8686,21.471
1.045,1.07,1.0539,-5.1858,-14.335,-15.263,241.38,58.56,-2.4982,8.4169,1.8892,-0.50931,29.74,7.2921,6.2509,2.0662,4.1594,1.596,11.26,18.878,5.1883,24.667
1.045,1.07,1.0541,-5.1324,-14.365,-14.818,238.6,63.141,-2.3023,2.9197,1.5592,0.39066,26.697,7.2234,7.1092,5.8975,4.8951,1.6099,16.707,9.5779,6.4913,8.8095
1.045,1.07,1.0617,-4.5213,-13.507,-13.453,211.71,31.895,-2.6636,7.1627,2.0928,1.3612,17.73,6.5447,2.8081,3.2781,8.748,1.3217,15.834,20.418,5.6057,23.308
1.045,1.07,1.0496,-5.7001,-16.302,-17.911,265.01,59.813,-4.7063,6.3057,0.8994,-0.016255,51.369,9.4776,6.2403,2.5079,5.8457,1.9124,17.211,8.5052,5.1234,16.104
1.045,1.07,1.0565,-4.3008,-12.832,-13.146,201.66,22.456,-3.4268,7.7607,1.2673,1.4099,21.845,10.825,6.3459,2.3789,6.1061,1.6828,14.256,16.868,7.9472,25.843
1.045,1.07,1.0543,-4.8472,-14.001,-15.104,226.21,38.37,-5.0525,6.8084,2.9412,-0.47227,38.854,5.3235,7.1134,3.0834,5.0214,1.6882,12.316,16.968,4.0611,20.654
1.045,1.07,1.0572,-5.196,-15.019,-15.475,242.74,47.42,-4.1892,13.312,2.4401,1.3965,32.706,6.4147,4.6133,2.45,4.3718,2.5168,23.94,9.2766,5.0553,39.262
1.045,1.07,1.058,-4.8501,-13.904,-14.462,226.56,43.488,-4.4989,9.1193,1.1559,-0.41134,24.538,10.034,5.1606,2.7064,7.6936,1.7395,11.123,18.308,4.348,28.68
1.045,1.07,1.0587,-4.4851,-12.168,-11.975,209.32,52.792,-4.1395,8.0989,2.241,0.20167,10.14,4.1577,7.6805,4.3998,5.3928,1.6304,11.081,14.726,6.2205,28.988
1.045,1.07,1.0561,-5.0514,-14.126,-15.125,235.6,50.068,-5.4767,10.172,1.3406,-0.8439,34.052,9.2715,6.1584,5.0321,6.4741,1.3053,9.8429,10.868,3.5376,31.391
1.045,1.07,1.0586,-5.2049,-14.613,-14.929,242.62,60.232,-4.3381,9.8423,1.4204,-0.85287,20.914,7.3865,4.9912,3.4959,6.3464,1.3391,14.362,19.279,3.513,29.34
1.045,1.07,1.0602,-4.2993,-12.278,-12.687,201.33,30.917,-3.9771,8.55,1.5001,-0.84861,24.277,12.392,6.7495,-0.1079,4.7533,2.1286,16.468,7.4369,2.9278,31.314
1.045,1.07,1.0591,-4.9645,-14.758,-15.271,231.91,40.714,-4.8803,6.7263,1.9793,-1.6338,30.725,7.2504,2.8367,3.3818,6.8988,0.82328,17.818,19.429,4.6553,19.962
1.045,1.07,1.0517,-5.3705,-14.997,-15.729,249.43,68.1,-2.1894,3.2606,1.8445,-1.3929,37.229,5.6621,5.5444,3.3954,10.113,1.3587,13.644,7.1077,9.5199,9.2628
1.045,1.07,1.0567,-5.1215,-14.157,-15.101,238.75,54.388,-5.7788,10.944,1.9655,-0.052021,32.632,6.4113,5.7057,5.5507,2.0842,1.7275,14.042,11.742,3.2698,33.598
1.045,1.07,1.059,-4.9504,-14.134,-14.645,230.77,51.462,-5.9812,4.86,1.2101,-0.060908,25.282,11.307,5.3101,2.6257,7.1204,1.5794,15.411,12.444,3.1951,15.322
1.045,1.07,1.0543,-5.0385,-14.6,-15.451,234.67,47.632,-2.0585,3.4625,1.963,0.76188,28.338,12.426,5.3674,2.8693,5.6926,1.6184,13.518,19.036,5.6256,10.023
1.045,1.07,1.0557,-5.531,-15.307,-16.335,257.04,68.569,-3.3477,6.8132,0.97086,0.30603,35.485,4.9334,5.3568,3.047,5.1531,1.3347,14.403,15.22,2.1232,18.948
1.045,1.07,1.0505,-5.7203,-15.843,-16.89,265.22,77.87,-4.695,2.2518,2.0601,-0.24475,36.263,8.2139,7.3316,3.0556,8.8455,1.6393,11.868,12.95,5.9853,5.9343
1.045,1.07,1.055,-4.2036,-11.773,-12.821,196.32,30.055,-3.8531,3.5986,2.0095,-0.15306,33.617,7.9473,6.709,3.9921,3.9337,0.89241,7.6633,8.5132,7.6845,12.961
1.045,1.07,1.0545,-4.8852,-13.607,-14.685,227.34,51.287,-3.6046,3.3529,1.5253,-0.68652,37.947,5.7456,7.0131,3.2231,6.9447,1.6604,9.7952,9.7773,4.6091,10.596
1.045,1.07,1.0521,-5.589,-15.745,-16.66,259.93,65.856,-3.4357,8.2091,1.6735,-1.0385,33.612,8.6918,6.4499,3.5164,5.8504,0.89904,14.524,17.202,5.4683,21.963
1.045,1.07,1.056,-5.1381,-14.686,-15.331,239.33,53.958,-3.5922,5.9897,2.448,-0.49902,27.072,8.2067,3.9481,3.7249,5.004,1.2295,14.805,19.695,6.2709,17.414
1.045,1.07,1.0585,-3.8411,-11.542,-11.891,180.67,9.3831,-3.835,7.6637,2.2195,-0.90036,24.977,8.3433,8.4811,2.4587,4.0843,1.3929,14.112,14.588,4.5599,28.596
1.045,1.07,1.0523,-5.3113,-15.755,-17.491,247.73,36.725,-3.4004,8.0934,2.3741,-0.1321,51.491,11.27,2.29,2.7622,2.5183,1.37,18.433,14.397,6.1023,21.129
1.045,1.07,1.0551,-4.7484,-13.382,-14.578,221.48,41.228,-5.018,6.0893,1.2946,-0.62972,36.068,9.6106,7.298,3.3326,4.1149,1.6201,10.196,12.089,3.4735,19.562
1.045,1.07,1.0565,-4.9751,-14.783,-15.047,232.29,44.158,-4.7719,5.4731,1.1958,-0.12087,23.903,9.1028,6.2498,3.4257,5.5352,2.2642,19.814,20.256,4.9251,16.056
1.045,1.07,1.0599,-5.1342,-13.853,-14.049,239.3,66,-3.556,13.207,1.6144,-1.5045,19.086,5.8118,4.2451,3.0797,2.8912,1.0076,16.85,12.796,4.3734,41.547
1.045,1.07,1.0579,-5.5753,-15.328,-15.563,259.21,77.001,-3.5518,9.1589,1.6156,0.29196,19.142,7.245,6.1804,5.1132,6.4668,1.9362,15.69,15.751,1.7492,25.736
1.045,1.07,1.0559,-5.1709,-14.652,-15.155,241.18,54.664,-3.8375,10.677,1.7469,-1.6319,27.556,11.984,7.3647,3.8007,9.6852,0.95857,12.553,10.619,3.6273,31.998
1.045,1.07,1.0587,-5.0269,-14.065,-13.964,234.29,61.103,-1.8617,8.2947,1.2301,-0.62306,13.488,10.622,4.4988,3.1658,7.9961,1.6516,15.329,14.188,6.5555,25.928
1.045,1.07,1.0517,-5.6693,-15.785,-17.29,263.4,65.55,-2.6792,7.5617,1.1616,0.70963,39.125,8.0048,6.7204,3.8312,3.63,2.1344,10.883,20.128,2.0152,19.687
1.045,1.07,1.0557,-5.3076,-16.223,-16.71,247.81,40.454,-2.8041,6.8748,2.101,2.9791,32.503,9.6109,5.3718,4.8763,6.9848,2.3028,24.013,17.24,3.239,18.358
1.045,1.07,1.0534,-5.0028,-14.792,-16.243,233.12,37.927,-2.9673,2.2409,2.1249,-1.5773,38.575,14.533,4.5507,3.3172,9.567,2.339,5.4448,22.214,4.3838,6.1496
1.045,1.07,1.0588,-4.8259,-13.966,-13.782,225.36,49.807,-5.3163,6.935,1.8028,-0.75192,17.715,6.5966,6.7445,3.8341,8.2509,1.354,17.774,15.305,5.1306,22.236
1.045,1.07,1.0586,-4.7961,-13.21,-13.367,223.64,55.544,-2.3859,8.5442,1.8856,-1.3722,19.635,10.772,6.5313,5.1208,7.4587,0.7217,12.955,5.4941,4.5018,28.643
1.045,1.07,1.0589,-4.4242,-12.918,-13.552,206.92,30.713,-4.8164,4.7377,0.73776,0.026002,21.638,13.478,6.0028,5.037,6.8458,1.4177,7.9748,18.282,3.3596,15.976
1.045,1.07,1.0535,-5.328,-14.985,-15.906,248,59.057,-3.6322,7.7485,1.4487,-0.17637,30.089,10.897,7.3061,3.1518,2.1039,1.5373,16.437,16.502,3.6846,21.98
1.045,1.07,1.0535,-5.1562,-15.115,-15.857,240.63,44.746,-3.9953,8.487,1.7686,0.46494,30.386,11.907,7.6542,2.4688,7.2039,1.5844,15.17,18.348,4.2689,24.003
1.045,1.07,1.06,-4.5296,-12.857,-13.277,211.72,39.262,-5.6177,7.5052,1.7035,0.41152,22.508,12.557,5.6775,2.6702,5.9663,1.29,14.371,8.0674,3.8906,26.29
1.045,1.07,1.0561,-5.2587,-14.559,-15.503,244.54,62.514,-5.1478,5.6016,1.966,0.45672,29.862,9.1415,4.7306,4.2744,6.6491,2.0829,10.081,14.212,4.4547,16.532
1.045,1.07,1.0496,-5.5127,-15.936,-17.558,256.73,49.403,-3.3384,8.9954,1.9963,-0.70024,47.905,12.055,6.4342,1.5054,4.6714,1.372,15.538,14.241,4.8984,23.218
1.045,1.07,1.0521,-5.148,-15.018,-16.435,239.82,43.022,-2.941,4.4791,1.4779,-0.085403,40.352,14.267,5.0841,2.6734,5.4599,0.44687,12.853,15.435,5.9578,12.414
1.045,1.07,1.0519,-5.0368,-14.199,-15.697,234.86,43.142,-2.7814,9.7347,1.958,-0.94263,42.617,9.1053,4.5931,5.0366,3.6783,2.0899,9.2098,12.558,7.6902,28.545
1.045,1.07,1.0531,-5.239,-15.238,-16.615,244.38,42.796,-2.2967,9.4172,1.2075,-1.9287,47.443,6.6221,6.1194,2.8245,4.8322,1.7061,15.603,15.056,2.845,26.068
1.045,1.07,1.0561,-5.1458,-14.213,-14.838,239.41,62.199,-2.5668,6.7749,2.3681,-1.3807,26.075,4.597,4.0646,3.3864,7.7777,1.4308,8.5138,20.112,6.5903,20.147
1.045,1.07,1.0596,-3.6523,-10.415,-10.36,171.23,22.332,-4.3111,2.0855,1.4348,0.88859,14.01,4.7733,9.0899,0.89554,4.5592,1.7665,11.934,14.411,5.804,8.5736
1.045,1.07,1.0464,-5.3764,-15.859,-17.448,250.65,40.943,-4.5393,8.4387,2.269,0.58441,45.31,9.8802,7.9645,4.1547,6.9366,1.1688,9.1982,22.513,7.6796,20.835
1.045,1.07,1.052,-5.1668,-16.278,-17.387,242.01,19.879,-1.0817,11.038,0.77845,1.3027,48.932,9.9967,6.1193,3.0439,10.755,1.4785,18.981,16.515,3.9998,28.18
1.045,1.07,1.0561,-5.0893,-13.898,-14.775,236.68,61.665,-4.1213,5.6829,1.7568,-0.5122,25.242,9.7897,5.8481,3.5771,5.904,1.7155,7.3686,16.982,3.9931,17.421
1.045,1.07,1.0536,-4.9082,-14.567,-15.875,229.68,27.656,-5.295,11.341,1.6667,-0.56658,47.74,10.963,5.463,1.3956,8.2046,1.063,14.709,8.146,5.8425,33.301
1.045,1.07,1.053,-5.0312,-15.183,-15.782,235.25,35.925,-6.3767,8.6618,2.061,-0.76253,35.345,8.1717,7.6599,3.872,8.3707,0.72038,17.375,17.389,6.4108,24.507
1.045,1.07,1.0524,-5.1851,-15.935,-17.084,241.97,33.634,-3.183,3.4043,1.2326,0.99098,43.059,12.154,5.9739,1.5198,7.8831,1.8541,19.199,18.403,4.0371,8.9001
1.045,1.07,1.054,-5.3373,-14.503,-15.754,248.25,62.835,-2.5843,9.8965,1.6672,-0.67536,33.291,8.2725,4.6327,1.905,5.9337,2.4748,6.4975,18.102,5.1403,28.4
1.045,1.07,1.0554,-5.214,-15.361,-15.794,243.39,46.877,-3.107,9.7436,2.7377,-0.21666,31.262,11.157,5.1902,4.1239,8.0372,1.0958,20.126,10.696,5.9719,27.872
1.045,1.07,1.0637,-4.1574,-11.516,-10.828,194.54,44.396,-3.9502,7.2773,1.4515,0.2031,2.5091,10.845,6.9507,4.6734,6.9208,1.8988,15.742,4.9905,3.9214,28.661
1.045,1.07,1.0539,-4.6933,-13.637,-14.324,219.05,39.327,-4.7016,4.0384,1.3386,-0.36531,27.556,11.588,7.5382,3.2342,4.8887,1.7998,13.697,15.768,6.8022,12.685
1.045,1.07,1.053,-5.5771,-16.122,-17.072,259.47,59.831,-4.0428,5.644,1.1145,1.472,32.772,9.0644,5.587,4.1371,6.413,1.4965,15.053,21.471,4.5454,14.698
1.045,1.07,1.0566,-4.4449,-12.572,-13.71,207.98,27.706,-2.7154,10.377,1.7348,0.91004,32.01,9.1933,5.1608,4.7526,5.1432,1.8085,5.0646,14.701,5.2321,35.161
1.045,1.07,1.0576,-4.6589,-13.928,-13.891,217.73,38.267,-2.1416,4.2714,1.6291,-0.27114,17.96,14.258,5.3941,4.3678,7.3358,1.3273,19.239,13.094,7.157,13.618
1.045,1.07,1.0506,-5.3434,-15.505,-16.054,248.82,56.443,-2.9633,5.8621,1.3657,0.56969,27.936,9.3894,7.8587,3.2702,5.4372,1.8615,17.974,19.465,7.8482,15.848
1.045,1.07,1.0542,-4.9617,-14.91,-16.472,232.05,24.431,-2.8284,9.5641,1.4457,0.90108,49.264,7.3469,2.6607,2.1374,6.6656,1.7434,12.901,18.29,5.5804,26.41
1.045,1.07,1.0571,-4.5347,-12.409,-12.914,211.43,48.02,-4.0162,5.622,1.795,0.1447,20.678,9.2692,5.8177,3.5922,3.2377,1.6915,11.265,11.129,7.3109,19.681
1.045,1.07,1.0547,-4.9747,-14.59,-15.058,232.53,40.972,-3.8311,10.63,2.0556,-0.95185,28.238,7.9509,7.1056,5.0198,6.7801,1.754,14.676,18.628,5.4982,31.434
1.045,1.07,1.0547,-5.9799,-17.017,-18.004,277.87,72.828,-4.5019,7.726,1.4344,1.3233,36.337,7.2854,2.367,5.1065,7.2402,0.81334,16.924,17.488,4.8406,19.148
1.045,1.07,1.0531,-5.6554,-16.163,-16.535,263.55,64.073,-3.9549,13.048,1.6518,0.93229,30.463,6.4662,6.6201,3.6222,8.5582,1.5106,19.431,13.161,6.5071,34.852
1.045,1.07,1.0531,-5.0224,-13.993,-15.38,233.95,48.011,-3.3582,7.9955,2.4818,-0.67966,38.604,9.8615,7.1813,3.6034,4.6449,1.8352,8.3774,12.917,3.6086,24.045
1.045,1.07,1.0576,-4.9571,-13.439,-14.672,230.93,52.702,-1.7984,9.6746,1.0582,-1.6973,31.607,11.676,1.8922,4.1099,3.7107,2.0267,6.8814,12.002,5.5607,30.697
1.045,1.07,1.0552,-5.1465,-15.09,-15.951,240.19,44.087,-3.1699,8.2179,0.74449,-1.1273,39.393,9.9289,4.617,3.7955,8.1498,1.8331,17.037,9.5075,5.5185,23.836
1.045,1.07,1.0541,-6.0282,-16.113,-16.818,279.44,93.038,-2.061,9.0374,1.9271,0.59945,20.738,7.3228,4.5975,3.7276,5.4038,1.2215,10.7,22.926,4.2338,22.794
1.045,1.07,1.0589,-4.7918,-13.544,-14.134,223.73,45.005,-4.6227,8.3513,0.90743,1.14,19.998,16.121,3.0495,2.2612,4.6839,1.6194,13.661,12.883,6.295,27.198
1.045,1.07,1.0589,-4.0847,-11.799,-12.593,191.55,18.913,-2.9816,8.3031,1.8905,-0.8641,27.429,12.608,5.7987,2.6831,2.7651,0.80903,11.427,11.572,4.4491,30.586
1.045,1.07,1.0518,-5.2035,-15.447,-16.485,242.95,39.316,-2.3731,9.3153,1.2522,-0.063433,40.131,11.321,6.8775,3.726,7.0122,1.6403,16.293,14.309,5.3566,25.586
1.045,1.07,1.0528,-4.9468,-14.349,-15.292,230.83,41.284,-2.959,7.1685,1.5809,-0.52513,34.072,8.6694,7.9256,4.5654,5.8041,0.99079,11.603,17.766,4.9925,21.13
1.045,1.07,1.0544,-4.5418,-13.751,-14.183,212.77,24.938,-2.9266,7.6086,1.5482,-0.35004,28.071,11.517,9.9682,4.0793,6.4348,1.8414,16.346,15.432,3.9303,23.914
1.045,1.07,1.0527,-5.0342,-14.402,-14.723,234.84,51.822,-3.7492,8.8244,1.8313,-1.4084,22.527,9.7292,8.7201,5.4782,5.6861,0.91297,14.009,17.334,7.1359,26.251
1.045,1.07,1.0564,-5.131,-13.68,-14.428,238.6,67.754,-5.913,7.9051,1.6281,-0.032927,24.24,4.6134,4.6635,4.6079,7.481,2.445,4.3065,16.576,6.5872,24.523
1.045,1.07,1.0523,-5.1799,-15.105,-16.47,241.68,40.404,-3.6284,9.2249,2.2035,-0.59152,41.435,10.312,4.6595,3.1567,8.7321,1.5163,8.3265,19.127,6.342,25.269
1.045,1.07,1.0587,-4.2275,-12.343,-12.234,198.25,29.219,-5.1182,8.508,1.0118,-0.099501,17.006,7.2869,6.6535,3.1425,6.6869,1.5472,14.905,14.2,7.9826,30.579
1.045,1.07,1.0564,-4.6123,-13.249,-13.645,215.7,37.246,-3.8038,9.3254,1.6402,0.90581,20.783,10.515,5.9169,3.4037,6.394,1.6976,11.475,16.713,7.4533,30.474
1.045,1.07,1.0559,-4.9897,-13.996,-14.555,232.64,52.51,-3.1336,8.7635,1.6523,0.10099,20.108,8.4234,7.2455,3.0342,6.989,1.3472,7.6734,24.295,3.5902,26.228
1.045,1.07,1.0532,-5.0526,-14.371,-15.553,235.55,45.958,-4.7816,7.7448,1.6719,0.36424,32.019,12.128,5.2886,1.5788,6.5376,2.2959,8.0538,20.192,6.577,22.373
1.045,1.07,1.0614,-4.1058,-12.233,-12.283,192.81,19.723,-2.8451,8.2006,1.0401,1.4865,17.606,8.9371,4.7794,5.7919,5.4814,1.346,14.734,13.95,5.4538,30.164
