V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,P7,P9,P10,Q10,P11,P12,Q12,P13,P14,LoadMargin
1.045,1.07,1.055,-5.4713,-15.547,-15.838,254.36,69.558,-4.8844,3.9927,0.64428,24.176,5.4663,6.6907,3.8358,4.0137,0.7369,21.48,18.143,11.103
1.045,1.07,1.0541,-5.1288,-15.203,-16.408,239.26,38.8,-4.3,5.8008,1.6053,37.696,12.553,4.4705,4.7577,5.7506,1.055,14.386,16.626,16.046
1.045,1.07,1.0555,-5.0264,-13.886,-14.521,234.32,54.895,-4.2396,10.275,0.87468,26.582,8.2988,7.103,0.55543,7.3283,1.4203,11.692,13.204,22.883
1.045,1.07,1.0574,-5.3937,-15.434,-16.131,251.21,58.605,-4.3596,7.74,-0.1001,32.27,7.8143,2.8199,4.1206,7.4916,1.6925,16.447,14.368,21.169
1.045,1.07,1.0526,-5.477,-15.584,-16.893,254.88,56.578,-3.1119,7.7361,-0.41268,42.37,10.559,4.9874,3.6447,5.5852,1.1906,15.092,10.912,15.172
1.045,1.07,1.0533,-5.1628,-15.537,-15.639,241.07,46.126,-4.8704,6.7484,-0.16039,30.225,7.4393,9.8683,3.5524,9.5401,0.76006,22.578,13.514,27.031
1.045,1.07,1.0531,-5.3672,-15.423,-16.479,249.87,54.803,-3.6972,6.3872,-0.82699,32.655,10.263,5.4686,4.3325,6.9759,1.2179,10.098,22.631,18.808
1.045,1.07,1.0588,-4.5896,-12.373,-12.676,213.83,54.726,-3.3649,5.7494,-0.13378,14.758,13.938,6.377,3.6775,5.7785,0.87758,9.8334,6.8793,20.425
1.045,1.07,1.0559,-4.5538,-13.597,-14.859,213.14,21.066,-3.7551,6.9191,-0.076222,40.605,6.9885,4.532,2.3823,5.7125,0.40384,10.465,20.287,17.313
1.045,1.07,1.0517,-5.2763,-15.55,-16.871,245.88,44.223,-4.1238,5.3677,-0.72727,40.618,15.551,6.087,5.0143,9.3637,1.8074,10.394,14.118,25.288
1.045,1.07,1.0565,-5.0903,-14.239,-14.673,237.39,54.983,-2.7796,10.959,0.90561,25.742,7.1917,6.2042,3.274,6.143,0.96116,15.412,11.885,18.895
1.045,1.07,1.0562,-4.5466,-13.274,-14.461,212.77,25.277,-2.5334,8.8967,-1.4007,37.151,14.071,4.7227,2.0251,4.0572,1.1482,12.751,11.388,13.077
1.045,1.07,1.0568,-5.3817,-14.686,-15.423,250.1,71.086,-5.8225,6.3099,0.46198,22.318,12.378,4.2227,3.3953,5.8431,0.78752,11.184,14.763,17.055
1.045,1.07,1.0594,-4.5669,-13.615,-13.525,213.88,34.326,-6.0272,7.6593,-0.18962,17.101,10.307,6.3342,3.052,5.3525,2.0547,20.274,17.121,17.541
1.045,1.07,1.0508,-5.8077,-16.61,-17.843,269.95,64.772,-3.4769,7.2267,1.5259,40.046,7.226,5.6636,4.8046,7.3311,2.1615,13.481,18.82,18.313
1.045,1.07,1.0568,-4.8055,-13.331,-14.247,224.04,48.108,-4.6343,7.1218,-0.5295,30.912,8.626,5.3245,4.1517,6.0732,2.3469,8.8465,11.138,19.835
1.045,1.07,1.0559,-4.9395,-14.165,-14.386,230.62,49.218,-5.7887,8.8333,0.21833,24.33,6.8716,8.2796,3.7542,6.0358,1.743,17.72,13.328,18.891
1.045,1.07,1.0515,-5.5313,-15.653,-17.099,257.39,56.192,-1.98,9.2867,1.1869,42.325,10.007,5.2604,2.3275,8.6603,1.7929,9.7157,14.555,23.049
1.045,1.07,1.0574,-4.99,-14.317,-14.83,232.76,48.215,-2.3391,7.5435,1.2185,27.624,9.0564,4.7017,3.7086,6.2594,2.3965,16.872,11.772,19.279
1.045,1.07,1.0537,-5.1095,-14.239,-15.399,237.79,54.002,-4.2657,5.8246,1.4091,30.491,13.856,6.3093,3.5477,5.6517,1.323,8.9728,12.986,16.878
1.045,1.07,1.0554,-4.7458,-13.816,-14.375,222.1,34.614,-4.3168,11.497,0.27238,26.601,13.031,7.7366,3.0942,5.5254,1.2991,15.205,12.84,17.554
1.045,1.07,1.0576,-4.6126,-12.707,-13.601,215.34,42.073,-3.4379,9.1734,-0.064145,25.629,6.9963,5.0955,2.4427,6.2584,0.57169,3.8562,20.057,20.793
1.045,1.07,1.0523,-5.294,-14.105,-16.012,245.92,61.892,-3.8615,7.8293,-0.53207,46.611,5.5251,4.8799,4.058,4.4737,1.4436,3.2602,10.921,12.976
1.045,1.07,1.0529,-5.3503,-15.365,-16.232,249.15,55.464,-1.9359,7.3802,-1.3183,37.712,4.112,6.4714,3.6569,3.8906,1.1235,18.206,17.683,10.726
1.045,1.07,1.0568,-4.6434,-13.028,-13.898,216.56,42.868,-2.6204,5.4475,-1.187,29.752,9.2556,5.5498,4.883,5.5511,1.8774,8.6027,12.457,18.482
1.045,1.07,1.0517,-5.3274,-14.55,-15.499,247.62,66.17,-2.4371,7.393,0.034179,27.732,9.1713,8.3703,3.9322,6.3668,1.4317,7.0879,17.572,18.251
1.045,1.07,1.0523,-5.9366,-16.967,-17.482,276.18,73.299,-5.0452,10.637,-1.3587,27.944,7.8268,6.4404,3.879,4.6058,1.4448,20.439,23.293,11.327
1.045,1.07,1.0577,-4.8225,-13.742,-14.355,224.88,46.474,-3.4641,5.3609,0.57715,26.915,9.489,4.8388,3.1895,3.1417,1.825,17.389,12.581,10.055
1.045,1.07,1.0567,-4.9039,-13.845,-14.291,228.83,48.952,-2.1037,9.4185,0.12424,22.664,10.397,6.0025,5.3451,1.8804,1.9289,17.256,12.689,5.9477
1.045,1.07,1.0511,-5.5005,-15.66,-17.101,256.17,53.53,-5.1987,9.9587,1.0164,42.146,10.259,6.3719,4.5659,6.5628,1.0123,10.945,14.218,17.578
1.045,1.07,1.0593,-4.7135,-12.834,-13.926,219.65,48.607,-6.9321,6.0965,0.36437,27.845,8.9223,2.8473,3.7256,5.1057,1.4697,4.9428,14.805,17.212
1.045,1.07,1.0469,-6.6039,-19.411,-20.87,306.69,72.894,-3.0046,9.4866,2.5254,50.178,9.7696,4.728,4.5103,8.2898,1.5382,21.622,18.02,17.132
1.045,1.07,1.0563,-4.7223,-14.12,-15.222,220.95,26.281,-4.0875,7.7866,-1.2178,38.99,6.5772,3.7991,2.9621,4.6053,2.0161,13.575,21.815,13.536
1.045,1.07,1.0537,-5.0286,-13.213,-14.457,233.79,61.549,-2.3297,8.7652,1.3936,33.555,4.8077,6.955,2.7461,6.2256,1.7879,3.3192,10.868,19.627
1.045,1.07,1.0542,-5.3986,-15.35,-15.943,251.33,61.409,-3.6175,7.6832,-0.14769,28.774,13.018,6.5097,3.41,4.1632,1.7716,20.897,9.6682,11.762
1.045,1.07,1.0561,-4.4257,-12.679,-13.837,206.96,27.771,-5.2201,6.8781,0.35995,33.304,8.7232,6.0397,4.8374,-1.3131,1.1713,13.138,15.117,-4.3977
1.045,1.07,1.0567,-5.3153,-15.821,-16.189,247.89,49.937,-3.7919,6.3026,1.8044,25.152,11.476,4.0243,3.8766,4.9758,1.5963,23.187,18.84,13.646
1.045,1.07,1.0588,-4.4511,-12.258,-12.68,207.91,42.327,-3.5421,8.2815,0.95783,18.819,8.6511,6.2276,4.3383,3.8379,2.0208,10.333,12.262,13.753
1.045,1.07,1.051,-5.2869,-15.394,-16.719,246.2,47.302,-3.6214,4.9936,1.0173,39.755,13.697,6.9675,5.1555,6.2333,1.4349,12.916,13.151,16.999
1.045,1.07,1.0585,-5.0192,-14.417,-14.452,234.19,52.865,-3.6183,8.0494,1.5698,15.806,10.968,5.2797,3.3579,6.3103,1.7981,18.251,16.242,19.343
1.045,1.07,1.0596,-4.3822,-12.881,-13.265,205.54,25.207,-5.5163,10.435,0.71035,28.214,8.5276,5.6549,2.7351,6.5695,1.6368,16.52,8.7772,23.138
1.045,1.07,1.0583,-4.669,-13.135,-13.52,217.9,46.842,-3.7533,6.785,-1.928,20.752,10.813,5.7511,3.9465,5.3729,2.5523,12.142,14.089,18.008
1.045,1.07,1.0535,-4.9117,-14.152,-15.234,229.1,41.558,-2.9434,6.4122,-1.3747,37.178,10.604,6.852,2.2869,4.9839,1.5164,13.639,13.63,15.017
1.045,1.07,1.0534,-5.5783,-16.429,-16.929,260.16,55.254,-3.9338,10.827,-0.99346,38.464,-1.5811,6.172,2.852,7.6439,1.9523,21.111,22.834,19.627
1.045,1.07,1.0589,-4.4225,-13.276,-14.449,207.56,14.195,-4.0189,10.959,-1.603,45.346,7.0192,2.4442,4.215,5.5511,0.74204,13.953,9.9267,18.232
1.045,1.07,1.0616,-4.5013,-12.872,-12.678,210.58,41.813,-3.3042,8.759,-0.55045,17.213,7.4949,5.1998,4.1626,9.9156,1.1949,14.38,9.0552,35.126
1.045,1.07,1.0545,-4.9305,-13.856,-14.698,229.86,48.091,-2.2163,7.9647,0.73761,33.566,9.245,7.2539,4.5893,7.061,1.2445,12.04,6.462,22.148
1.045,1.07,1.0473,-5.8977,-16.935,-18.285,273.74,68.607,-3.2678,3.4247,0.83902,44.034,5.8998,8.3642,5.3292,8.291,1.1194,12.437,19.587,19.938
1.045,1.07,1.0553,-5.5415,-16.027,-16.451,258.2,59.836,-3.4882,9.6979,2.1165,25.777,12.653,5.2395,4.1675,8.9746,0.62719,18.165,13.586,24.361
1.045,1.07,1.056,-4.9518,-14.26,-14.955,231.22,43.374,-4.7523,9.1312,1.0384,27.684,10.341,5.8739,2.5857,5.4491,1.4727,14.565,16.643,16.607
1.045,1.07,1.0541,-5.4517,-15.013,-15.516,253.54,71.279,-4.0281,8.8158,-1.148,23.604,9.2494,7.3594,3.1172,6.5993,1.3267,13.124,16.147,18.746
1.045,1.07,1.0571,-4.6507,-13.457,-13.805,217.28,40.287,-5.8349,5.9693,0.91007,26.134,7.874,7.5576,2.5213,5.7394,2.2938,17.673,11.144,19.054
1.045,1.07,1.0498,-5.482,-15.721,-17.43,255.14,51.831,-4.7582,7.2495,-1.5129,51.571,9.5186,6.3929,2.3721,3.5779,1.6838,16.103,11.522,9.4086
1.045,1.07,1.0535,-5.5862,-14.85,-16,259.16,79.022,-5.769,6.7732,1.3173,29.38,10.837,5.9142,3.0928,8.3523,1.7027,5.3446,11.717,23.458
1.045,1.07,1.0543,-5.2681,-14.452,-15.429,245.36,59.388,-3.2976,11.638,0.018423,37.272,6.3594,6.2377,3.8459,5.1032,1.9444,14.055,6.0482,15.173
1.045,1.07,1.0579,-4.8424,-14.127,-15.24,226.2,33.449,-0.66203,8.3292,1.6789,32.185,14.097,1.5334,1.508,4.9319,1.4911,13.388,16.702,14.934
1.045,1.07,1.059,-4.7949,-14.366,-14.721,224.34,34.528,-5.2089,7.7408,0.017461,24.611,10.605,3.9519,4.5712,5.4862,1.4252,18.431,18.508,16.823
1.045,1.07,1.0585,-4.8787,-13.881,-14.57,227.57,46.773,-3.6816,6.833,-0.56437,32.27,7.3513,3.7873,4.1651,9.3346,1.5803,11.364,10.128,29.806
1.045,1.07,1.0543,-5.6714,-14.987,-16.106,263.2,80.969,-4.5519,9.5042,1.0628,33.665,5.7906,4.9665,2.9525,5.9674,0.81052,9.8766,9.7242,16.587
1.045,1.07,1.0611,-4.374,-11.969,-11.543,204.47,49.728,-4.8056,9.1733,-1.5702,4.9854,5.2339,7.2631,4.0624,8.0485,1.5898,8.2856,18.546,29.303
1.045,1.07,1.0543,-5.4121,-16.407,-17.116,252.46,44.117,-1.71,6.5979,0.77116,32.583,13.591,3.9139,5.5319,4.5346,1.5742,23.003,18.889,11.733
1.045,1.07,1.0567,-4.5219,-13.356,-13.854,211.7,28.628,-1.7979,8.3981,-0.29958,32.813,6.9795,6.9391,3.3835,4.9222,1.5147,18.752,9.6715,16.336
1.045,1.07,1.0592,-4.886,-14.724,-14.659,228.35,41.512,-5.5082,5.1702,0.76062,21.79,10.551,5.2089,4.2892,9.3706,1.4199,21.311,13.386,28.771
1.045,1.07,1.0559,-4.6136,-12.921,-13.684,215.77,37.188,-4.3533,11.995,0.44227,28.683,10.075,7.654,1.5723,8.7088,1.7887,7.2136,11.138,29.427
1.045,1.07,1.0563,-4.9453,-14.223,-15.368,230.8,40.371,-4.1287,8.0452,0.2732,40.166,4.9948,3.875,3.4411,3.9611,1.2443,14.615,14.617,12.012
1.045,1.07,1.0578,-4.7117,-13.22,-13.742,220.07,43.864,-3.7758,9.641,0.80764,25.228,8.9771,6.0984,3.7144,10.07,1.497,7.8641,10.725,33.704
1.045,1.07,1.0571,-4.4176,-12.871,-13.919,206.86,23.097,-3.0434,8.6901,0.52748,32.833,9.1594,4.8539,3.9461,6.3293,2.6493,7.0619,17.107,20.891
1.045,1.07,1.0507,-5.0665,-13.883,-15.286,235.53,56.561,-4.2333,4.4581,-1.3285,42.943,7.4048,9.035,1.398,2.7103,2.6353,12.979,7.5955,8.1617
1.045,1.07,1.0611,-4.2225,-12.874,-12.588,198.06,24.729,-3.7293,4.9621,-0.64175,12.76,11.744,5.6788,3.5842,3.9211,2.0526,21.771,17.645,13.457
1.045,1.07,1.0558,-5.5677,-15.527,-16.067,258.82,71.692,-2.6966,7.5432,-0.13925,27.198,10.001,4.5057,2.1928,6.6761,2.5545,18.005,12.347,18.477
1.045,1.07,1.0551,-5.378,-15.3,-15.821,250.56,59.035,-2.4186,9.8276,0.84624,25.796,10.26,5.7001,5.104,4.6557,1.2662,17.831,14.812,13.155
1.045,1.07,1.0547,-5.3342,-15.291,-16.094,248.41,56.277,-2.8891,7.1232,-1.0038,28.256,12.65,4.8274,3.1225,7.218,1.754,12.664,19.789,20.042
1.045,1.07,1.0565,-4.727,-13.457,-13.662,221.04,42.812,-3.7179,11.437,-0.20755,20.563,9.0789,8.1178,3.5735,4.1378,2.2128,16.421,13.873,13.569
1.045,1.07,1.0556,-5.1785,-14.203,-14.941,240.77,64.383,-2.9901,5.7063,-0.13504,27.092,8.7804,5.7522,2.2466,7.4885,1.5155,10.371,13.488,22.609
1.045,1.07,1.0576,-4.3392,-13.588,-14.281,204.26,5.6837,-5.3278,12.328,-0.58864,31.879,11.604,5.252,5.574,3.7293,1.6947,16.483,19.584,11.539
1.045,1.07,1.0577,-4.4598,-12.705,-12.9,208.62,37.8,-4.2442,8.523,-0.048126,17.027,13.006,7.9846,2.9516,4.7144,1.1892,14.49,11.945,16.47
1.045,1.07,1.0608,-4.5509,-13.259,-13.492,212.91,35.903,-4.1039,7.4704,0.16058,20.762,5.5803,3.5759,3.9285,4.8354,1.5902,15.289,20.193,15.971
1.045,1.07,1.0601,-4.8778,-13.815,-13.574,227.67,54.786,-2.921,8.7839,-0.057072,9.6503,12.403,5.1344,1.9003,7.4321,1.8369,17.051,15.603,23.873
1.045,1.07,1.0526,-5.4468,-15.654,-16.147,253.76,59.514,-3.6501,9.3093,-0.31019,27.546,9.7438,8.1748,3.5084,8.4067,1.8962,15.312,17.89,22.979
1.045,1.07,1.0538,-4.9755,-14.666,-15.769,232.35,35.267,-3.3099,7.7312,1.9783,34.272,12.136,5.7977,4.2596,3.7108,0.40876,14.759,17.649,10.69
1.045,1.07,1.0573,-4.6995,-13.282,-13.442,219.65,44.881,-4.6951,10.287,0.76499,17.806,8.6522,7.8442,4.9008,3.48,0.95435,15.766,13.888,11.601
1.045,1.07,1.061,-4.1714,-11.983,-11.938,195.6,29.849,-4.811,8.9839,0.065454,13.603,7.4321,6.2931,3.1987,2.2927,1.1162,16.245,16.731,8.4593
1.045,1.07,1.0595,-4.677,-12.578,-12.986,217.75,57.556,-4.0628,5.0072,0.10242,20.098,12.138,5.1638,3.8857,6.2866,1.8943,11.412,2.3021,21.927
1.045,1.07,1.057,-4.7814,-13.984,-14.294,223.38,41.396,-3.3458,6.9439,-1.2945,28.089,8.8217,6.6132,5.3711,6.3102,1.7225,18.134,10.042,20.161
1.045,1.07,1.056,-4.9381,-13.759,-14.653,230.18,50.564,-4.5788,7.9048,-0.80333,31.039,8.6265,5.8007,2.7922,8.3907,1.5606,7.5998,13.839,26.395
1.045,1.07,1.0498,-4.8975,-14.056,-15.395,228.54,37.721,-3.3901,8.1959,-0.21894,44.249,4.3054,10.064,2.3254,5.4076,0.97795,10.293,16.102,15.839
1.045,1.07,1.0574,-4.6745,-13.33,-14.218,218.34,38.128,-4.8096,7.4986,-0.62396,29.112,13.416,4.8487,2.5183,4.7416,2.0893,12.119,12.342,15.553
1.045,1.07,1.054,-4.8424,-14.671,-15.411,226.66,28.591,-5.568,8.6677,-0.10541,34.45,12.171,7.6533,2.1217,5.8586,1.3684,18.893,15.993,17.165
1.045,1.07,1.0574,-4.3592,-13.016,-13.131,204.53,24.383,-4.6969,9.7226,0.50721,25.043,11.758,8.7864,5.4074,7.7774,1.0623,17.524,4.6437,27.108
1.045,1.07,1.0572,-4.5971,-13.152,-13.833,214.47,40.201,-4.5061,3.2952,1.5248,28.287,8.9429,6.1393,3.251,7.3008,2.4594,11.638,11.27,24.484
1.045,1.07,1.0562,-4.4721,-13.575,-14.025,209.58,22.314,-2.464,7.3759,0.39188,28.526,5.377,7.0237,2.5828,4.6032,1.5713,17.114,22.68,14.018
1.045,1.07,1.0549,-5.0433,-14.316,-15.257,235.36,45.877,-4.4346,10.544,0.62618,30.397,10.605,5.9653,4.9054,7.5543,1.6618,8.1843,15.916,22.716
1.045,1.07,1.0598,-4.7583,-13.638,-14.184,222.25,41.601,-4.8374,7.6918,1.8199,26.757,5.1038,3.4461,6.8598,5.6259,1.0357,12.972,14.366,18.373
1.045,1.07,1.0599,-4.6842,-13.862,-14.549,219.25,30.085,-5.6497,8.6135,1.6967,32.674,8.5048,2.8087,1.2378,8.8779,1.1286,15.01,13.371,28.63
1.045,1.07,1.0541,-5.4557,-15.988,-17.019,253.99,54.085,-5.0038,4.5535,-1.1916,35.418,14.992,4.2272,5.6169,9.4648,0.8379,12.672,15.519,25.313
1.045,1.07,1.0569,-4.5308,-12.927,-13.63,211.61,37.067,-3.9899,5.6427,0.13124,27.442,8.0365,6.5563,2.7172,7.2717,1.9005,8.8002,15.954,24.397
1.045,1.07,1.0582,-4.8031,-13.657,-14.524,224.34,41.169,-4.4061,9.35,-1.3303,31.763,11.046,3.6893,2.9499,7.1294,1.5972,10.902,11.768,22.979
1.045,1.07,1.0575,-5.2153,-14.324,-15.216,242.26,65.88,-3.2605,3.1885,-0.042941,23.749,11.831,2.6806,3.1708,4.545,1.6015,10.388,17.904,13.483
1.045,1.07,1.0575,-4.789,-13.576,-14.084,223.34,47.924,-4.3884,5.4376,0.0635,25.864,6.9391,5.8723,2.8248,5.1537,1.6692,14.711,14.779,16.669
1.045,1.07,1.0572,-4.6778,-14.711,-15.304,219.01,21.688,-5.7516,2.8657,0.59335,29.561,11.611,4.1809,4.0341,2.0246,2.0134,23.354,23.603,5.6927
1.045,1.07,1.0559,-4.6402,-13.976,-14.212,217.06,32.607,-3.5342,5.4283,-0.57188,23.905,8.0839,7.8209,3.3044,7.3934,1.3295,15.785,21.828,22.425
1.045,1.07,1.0577,-5.2715,-15.326,-15.982,245.93,50.806,-5.7577,8.9195,-0.52373,31.401,9.6165,3.0242,3.9008,6.8889,1.6676,17.467,15.548,19.741
1.045,1.07,1.0557,-5.2683,-14.832,-15.835,245.31,55.972,-3.2286,7.997,0.067424,35.463,9.9871,4.0358,1.8494,5.6822,1.1808,15.49,11.044,16.529
1.045,1.07,1.0577,-4.8744,-13.748,-14.202,227.53,48.687,-4.2049,9.4583,-0.66271,23.044,9.2606,5.4295,2.0554,6.0126,2.1494,13.292,16.361,19.14
1.045,1.07,1.0583,-5.3015,-15.328,-15.421,247.13,59.036,-3.5726,8.0179,-0.44254,25.199,6.7349,4.2538,4.2915,7.4662,1.2442,21.633,13.142,21.601
1.045,1.07,1.0559,-4.6215,-13.944,-14.571,216.54,24.364,-3.7688,9.1238,0.37013,23.906,11.581,6.0562,3.395,4.8336,2.093,12.62,26.987,13.697
1.045,1.07,1.0572,-4.6973,-12.904,-13.897,218.51,51.18,-3.0048,1.529,-0.56352,27.625,8.2947,4.6602,4.5873,3.5889,1.0415,7.4965,15.54,11.868
1.045,1.07,1.0579,-5.3076,-15.321,-15.571,247.74,55.321,-5.1943,11.754,-1.6382,23.856,10.327,4.1532,4.1985,8.4027,2.6334,16.836,16.584,24.168
1.045,1.07,1.0544,-5.7614,-15.397,-16.014,267.42,85.494,-3.114,9.9839,-0.11546,24.278,8.8721,5.6072,3.3266,1.8864,2.3657,18.028,11.417,5.1288
1.045,1.07,1.0575,-5.4074,-14.522,-14.897,250.83,81.359,-3.6308,3.3198,1.4846,20.87,8.7461,4.7085,4.4521,4.7811,1.4361,17.07,6.3485,14.114
1.045,1.07,1.0614,-4.4488,-12.662,-12.624,207.99,40.427,-2.1312,7.25,1.3911,14.93,11.218,4.58,3.6173,5.5869,1.8187,17.223,8.2277,19.963
1.045,1.07,1.0628,-4.2984,-11.942,-12.535,200.94,36.183,-4.8714,6.7103,0.044124,26.995,5.9797,2.2584,2.4076,6.7017,1.3718,10.04,8.4439,25.176
1.045,1.07,1.0501,-5.1672,-15.341,-16.646,240.75,41.079,-1.201,3.6165,-0.94393,40.835,12.869,7.3716,5.5412,3.5402,0.91873,15.477,17.189,9.4868
1.045,1.07,1.0611,-3.56,-10.405,-10.869,167.78,3.8267,-4.0958,9.0719,1.4721,20.378,10.911,6.4366,3.973,5.7821,1.0135,6.3622,11.097,24.163
1.045,1.07,1.0558,-4.7983,-14.003,-14.493,223.76,44.089,-4.4716,2.5831,0.20293,20.172,14.565,7.0222,4.622,6.6622,0.89651,12.09,18.928,20.474
1.045,1.07,1.0493,-5.7056,-16.513,-18.114,265.36,56.9,-4.9617,6.2518,-0.32396,44.491,12.817,5.9745,2.1841,6.2604,2.0568,13.259,19.258,15.467
1.045,1.07,1.0563,-4.6688,-13.341,-13.747,218.06,42.666,-3.9698,7.3051,-1.8687,30.688,3.0975,7.9404,3.7007,5.3936,1.3345,15.978,12.036,17.876
1.045,1.07,1.0613,-4.6411,-12.504,-12.624,216.07,59.628,-4.215,4.0723,0.35203,19.716,2.4544,4.5653,4.2136,5.4693,0.69748,14.026,7.2961,19.339
1.045,1.07,1.054,-4.6729,-14.229,-15.265,218.85,21.408,-4.4571,7.8432,-1.4924,38.196,8.0421,6.3709,2.5048,6.3177,1.8818,12.432,24.127,17.791
1.045,1.07,1.0586,-4.9467,-14.439,-14.939,231.04,43.604,-4.0197,8.1378,-1.7296,25.602,10.279,3.3578,1.7817,8.6623,0.90041,13.052,21.122,25.97
1.045,1.07,1.0579,-4.7718,-13.728,-14.407,222.84,40.191,-3.9248,7.3489,1.4354,30.872,4.1277,4.5515,2.7409,8.303,2.1073,11.372,16.858,26.443
1.045,1.07,1.0568,-5.0474,-13.695,-14.52,234.91,60.507,-3.7198,7.8371,-0.5981,22.714,8.6981,4.5343,2.1244,5.8329,1.765,6.096,20.823,17.928
1.045,1.07,1.0557,-5.0928,-14.341,-14.967,237.41,53.815,-5.3323,8.5348,1.3755,25.308,7.4539,6.4637,3.2182,7.7105,1.6242,10.413,18.511,23.191
1.045,1.07,1.0535,-5.9755,-16.505,-17.82,277.36,78.446,-4.08,8.2386,-1.635,32.372,14.222,2.2624,2.8657,6.4378,1.5886,9.7126,21.043,16.013
1.045,1.07,1.0546,-4.7913,-13.36,-14.235,223.36,47.088,-2.8373,6.9316,-0.9409,31.592,5.515,7.4688,3.4882,5.6483,1.3305,8.8237,15.6,18.066
1.045,1.07,1.0578,-4.9537,-13.951,-14.995,230.73,49.27,-3.8398,4.9153,0.38942,31.932,8.4758,2.683,3.0942,5.1877,0.96707,10.901,16.191,16.037
1.045,1.07,1.0553,-4.8258,-14.175,-15.372,225.29,34.247,-3.4613,5.3584,-0.61847,41.324,5.4118,4.4193,3.9277,3.3677,1.773,14.728,17.633,10.046
1.045,1.07,1.0543,-5.0548,-13.47,-14.309,235.29,62.136,-2.992,10.65,-0.5714,27.774,11.99,7.8161,4.9317,5.8924,1.2827,8.2488,3.633,18.639
1.045,1.07,1.0542,-4.9452,-14.288,-14.943,230.7,45.938,-4.1588,6.4544,-1.3216,27.114,9.1108,7.5093,2.4892,4.5257,1.8045,14.213,21.614,13.33
1.045,1.07,1.0585,-4.5629,-13.169,-14.173,213.2,33.109,-6.2692,5.3563,-0.28343,36.505,7.0204,3.8288,4.4413,6.4333,2.4819,10.697,11.332,21.557
1.045,1.07,1.0588,-4.6366,-13.093,-13.651,216.47,42.767,-3.8863,6.8573,-0.2029,24.534,9.2992,4.8537,4.9637,5.022,1.5832,12.032,12.3,16.973
1.045,1.07,1.0612,-4.3224,-12.244,-13.079,202,31.974,-4.4284,4.7748,0.8236,28.568,8.0028,2.4507,5.7915,6.0732,1.8806,7.5885,10.823,22.029
1.045,1.07,1.0534,-5.7237,-16.251,-17.17,266.47,64.131,-4.2935,11.472,0.35758,33.548,10.232,4.7772,3.2588,2.7055,2.1268,20.289,16.254,7.0563
1.045,1.07,1.055,-5.1245,-14.474,-15.204,238.89,52.846,-4.3817,9.0373,0.2604,26.725,8.5112,6.2683,4.5107,3.6884,2.085,13.49,18.592,10.913
1.045,1.07,1.0518,-5.4263,-14.707,-16.366,252.08,63.527,-1.1996,8.222,-0.40685,42.942,9.2926,5.2379,2.9805,7.409,0.68811,4.7216,10.874,20.742
1.045,1.07,1.0532,-5.1751,-14.332,-15.419,240.72,57.688,-0.98023,6.6112,-0.22985,33.25,9.604,6.4237,4.3943,5.3495,1.7652,9.7915,12.931,15.78
1.045,1.07,1.0566,-4.5729,-12.944,-13.774,213.5,38.272,-3.2149,6.2568,-0.15431,28.302,13.261,6.3494,2.0202,4.9533,0.48874,11.885,10.082,16.68
1.045,1.07,1.0532,-5.7172,-15.629,-16.419,265.33,80.106,-3.7564,6.4343,-0.87185,26.841,9.0025,5.9998,2.193,5.0407,1.9357,13.877,18.506,13.45
1.045,1.07,1.0567,-4.4879,-13.497,-14.368,210.31,20.334,-2.7977,8.3561,-0.75709,40.06,6.666,5.4423,4.6234,6.8858,1.5259,14.431,11.397,22.264
1.045,1.07,1.0546,-5.2175,-14.344,-15.189,242.57,63.795,-3.2071,5.8161,0.0088994,31.343,7.1419,6.4939,2.3274,9.4861,1.0365,8.6407,12.493,28.298
1.045,1.07,1.05,-5.5587,-16.323,-17.517,258.86,52.37,-4.034,6.9225,-0.66544,50.637,4.5238,7.6101,2.8033,8.1815,1.2847,19.089,11.673,21.144
1.045,1.07,1.0524,-5.4893,-15.536,-16.831,255.03,61.929,-3.0198,3.6721,-0.10594,39.608,9.4204,5.1746,3.9229,7.1893,1.3919,11.456,14.97,19.424
1.045,1.07,1.0542,-5.0266,-13.362,-14.836,233.75,57.395,-3.3587,7.9626,1.6872,33.154,6.1978,5.2534,4.4195,4.8179,2.4229,0.86745,16.568,14.9
1.045,1.07,1.0537,-4.7684,-13.919,-14.044,222.98,41.229,-5.8171,9.2191,-0.62384,21.011,10.633,11.307,5.0476,8.3552,2.4311,13.602,14.897,26.344
1.045,1.07,1.0617,-3.9693,-11.03,-11.242,186.01,28.633,-3.9281,7.893,0.80263,18.997,6.0794,5.727,2.4804,3.9475,1.8944,12.325,8.6219,15.972
1.045,1.07,1.0555,-5.4621,-16.196,-16.764,254.53,53.327,-1.4746,6.5922,-0.98115,27.773,13.504,3.3911,4.5199,9.7799,1.371,15.463,21.47,25.676
1.045,1.07,1.0543,-5.0331,-14.723,-15.85,234.86,39.57,-3.568,7.1118,0.34735,40.05,7.3655,5.2037,2.7422,8.2988,1.9201,11.742,16.837,23.993
1.045,1.07,1.0546,-5.1251,-14.311,-15.137,238.82,54.722,-4.2765,9.1952,-0.18597,29.992,5.8884,6.5272,4.3637,1.3835,1.5003,15.155,17.111,4.1323
