V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,P7,P9,P10,P11,P12,P13,P14,LoadMargin
1.045,1.07,1.0585,-4.4294,-13.1,-13.627,207.34,28.237,-5.8733,5.7101,-0.028413,24.697,14.992,2.8187,7.8284,12.794,12.165,95.873
1.045,1.07,1.0546,-5.0712,-14.302,-15.325,236.39,50.221,-4.3148,8.4453,-2.0875,32.592,10.475,4.224,6.2329,8.9425,16.436,150.02
1.045,1.07,1.0536,-5.3452,-14.308,-15.6,248.44,66.604,-4.2364,9.1944,0.71147,34.488,7.4786,3.6269,4.9152,7.136,12.192,195
1.045,1.07,1.0578,-4.5319,-13.36,-13.773,211.66,35.917,-3.2592,2.4155,-1.2367,23.864,9.8102,2.375,6.2921,14.364,19.14,116.05
1.045,1.07,1.0561,-4.6689,-13.949,-14.649,218.41,28.981,-2.1362,7.1379,-0.069675,29.17,13.85,4.7,7.1161,13.215,15.133,89.969
1.045,1.07,1.0581,-4.4439,-13.003,-13.563,207.85,29.993,-3.0227,5.6906,1.3004,28.304,10.215,3.0104,7.4744,13.679,10.069,102.61
1.045,1.07,1.0602,-4.1374,-11.542,-11.979,193.71,29.867,-3.364,8.2322,2.185,19.517,9.5329,4.3283,6.996,6.7991,9.4138,114.8
1.045,1.07,1.0543,-5.1119,-14.393,-15.568,238.13,50.723,-5.805,6.9976,0.84996,32.007,13.79,2.9991,8.5946,6.6243,14.458,150.55
1.045,1.07,1.054,-5.6145,-15.244,-16.051,260.91,75.238,-2.7798,10.276,-0.91118,28.465,11.301,5.1521,7.2028,10.858,9.907,208.84
1.045,1.07,1.0614,-4.2904,-12.272,-12.259,200.56,38.856,-5.9425,3.7005,-0.68284,17.95,7.5767,4.2191,6.9907,14.42,10.016,144.09
1.045,1.07,1.0485,-5.8346,-16.119,-18.08,270.6,70.378,-4.4259,4.8772,1.1349,44.456,13.39,2.6977,6.1545,6.806,15.868,175.59
1.045,1.07,1.0543,-5.1285,-16.1,-16.538,239.79,31.848,-2.8262,5.6092,-0.58107,33.197,13.975,2.2707,7.3873,25.442,19.055,84.048
1.045,1.07,1.0557,-4.6636,-13.203,-14.297,217.33,41.155,-3.5672,2.7394,0.68792,31.454,10.301,2.7138,6.7622,7.0317,15.378,132.9
1.045,1.07,1.059,-4.6722,-13.459,-13.567,218.58,40.164,-4.5756,10.214,1.3498,17.136,5.4437,3.6891,7.0905,12.399,21.777,129.17
1.045,1.07,1.0567,-4.9819,-14.502,-14.851,232.68,44.992,-2.5872,9.3792,-0.39076,26.305,8.1886,5.2801,6.0996,17.095,15.204,136.57
1.045,1.07,1.0531,-5.0396,-14.896,-16.121,235.13,38.227,-3.8159,5.6475,-1.6294,44.233,4.9579,2.7491,8.6863,10.889,20.415,106.56
1.045,1.07,1.0589,-4.6827,-13.339,-13.53,219.1,40.737,-4.5314,11.888,1.2703,16.572,8.902,1.5701,7.5014,11.714,19.669,133.4
1.045,1.07,1.053,-5.2146,-15.355,-16.503,243.2,42.697,-4.6554,6.8497,0.69228,42.425,4.9741,2.256,6.5848,15.464,19.495,116.8
1.045,1.07,1.0521,-5.4119,-15.407,-16.693,251.9,55.679,-4.3594,7.3491,-1.5067,40.637,6.787,2.3079,6.1681,11.557,20.23,150.19
1.045,1.07,1.0582,-4.7257,-13.357,-13.652,220.62,46.843,-2.8157,8.0509,-1.2578,20.359,8.2312,2.7735,5.581,13.231,17.403,153.15
1.045,1.07,1.0584,-4.6507,-13.171,-13.497,217,45.859,-2.5286,5.5363,-0.3378,21.567,9.2925,0.96944,7.1055,13.542,14.417,153.29
1.045,1.07,1.057,-5.1916,-14.289,-14.752,241.91,62.618,-5.9262,10.689,-0.84704,22.182,9.5937,4.3618,6.9581,11.268,13.699,191.12
1.045,1.07,1.0587,-4.3567,-12.121,-12.727,203.56,37.125,-4.2016,6.702,0.90245,18.096,10.765,2.2772,7.3023,3.9234,18.596,131.07
1.045,1.07,1.0619,-4.1926,-11.248,-11.27,195.82,45.791,-4.8384,6.4078,-0.41684,10.396,9.4612,3.1754,7.2946,6.8021,9.8437,179.47
1.045,1.07,1.057,-5.1824,-14.723,-14.996,241.58,58.007,-4.3935,8.5939,-0.34799,24.72,5.7408,3.1069,5.8553,18.272,16.137,172.54
1.045,1.07,1.0543,-5.3928,-14.983,-15.891,250.84,64.691,-6.1638,7.1869,0.05449,27.031,8.9643,3.9443,4.7532,10.687,20.941,181.89
1.045,1.07,1.0535,-5.5643,-15.993,-16.733,259.07,60.997,-3.6776,8.6749,-0.69111,34.132,9.312,1.5779,6.1963,19.757,15.711,163.16
1.045,1.07,1.0517,-5.4986,-15.118,-16.62,255.95,60.352,-3.7445,12.654,-1.8789,42.654,7.695,1.4226,4.2928,10.372,15.442,165.61
1.045,1.07,1.0617,-4.3519,-13.235,-12.895,204.01,28.857,-5.687,5.0063,0.34349,20.423,6.9715,4.3048,9.6816,21.158,9.3618,101.14
1.045,1.07,1.0523,-4.9784,-15.079,-16.393,232.58,28.548,-2.8622,6.1977,0.034534,42.646,12.792,2.489,7.3052,13.71,18.192,78.062
1.045,1.07,1.0545,-5.1388,-15.824,-16.426,240.22,33.982,-2.8589,7.4379,-0.32267,43.351,4.8967,4.7034,8.1957,23.971,12.653,93.493
1.045,1.07,1.0581,-4.4462,-11.803,-12.609,207.37,46.589,-3.9995,7.9544,0.049122,21.973,5.814,3.4779,-0.19841,7.8939,15.674,167.43
1.045,1.07,1.06,-4.2607,-12.563,-12.822,199.65,26.21,-4.5019,6.3834,0.10978,23.972,9.6306,3.2346,7.9077,14.133,10.649,94.31
1.045,1.07,1.0608,-4.0577,-11.145,-11.604,189.68,33.911,-4.9511,4.6547,1.2515,22.372,4.5839,3.1712,4.7491,9.156,9.2865,134.45
1.045,1.07,1.0534,-4.9685,-14.111,-15.452,231.77,41.307,-3.3173,8.8529,0.47892,36.435,7.8121,4.2685,4.3834,7.4294,20.26,121.14
1.045,1.07,1.0587,-4.5106,-12.506,-12.983,210.87,39.671,-2.9009,10.636,1.9321,17.43,13.145,2.6526,6.1004,8.7333,12.225,139.31
1.045,1.07,1.0528,-5.1919,-14.514,-15.947,241.76,50.994,-3.6015,8.2888,0.74068,43.027,3.7202,1.8691,5.1901,10.096,16.347,146.8
1.045,1.07,1.0598,-4.4992,-12.789,-12.885,210.51,39.202,-3.4816,9.7493,-0.030765,14.648,11.977,3.3126,6.9781,11.991,14.295,136.54
1.045,1.07,1.0575,-4.3761,-12.779,-13.621,205.02,23.593,-4.2949,8.7644,0.25555,30.084,11.314,2.9559,7.7702,8.2279,14.168,80.254
1.045,1.07,1.0599,-4.3005,-12.527,-12.711,201.42,29.789,-3.3223,7.3162,-0.25252,21.534,6.9527,2.5272,6.1099,14.542,15.26,105.75
1.045,1.07,1.0558,-5.0983,-14.427,-15.154,237.55,54.077,-5.4533,6.783,-0.65223,27.918,10.943,2.4314,6.0036,13.689,15.309,162.71
1.045,1.07,1.0547,-5.2344,-15.395,-16.012,244.17,48.322,-4.0673,7.5976,-0.64755,29.535,10.59,3.6518,7.883,15.509,19.859,134.57
1.045,1.07,1.0581,-4.7258,-13.876,-14.227,221.2,35.613,-4.0431,10.448,-1.5196,29.265,10.72,2.7178,9.5317,15.867,9.2629,115.44
1.045,1.07,1.0597,-4.3366,-11.964,-12.421,202.64,40.022,-4.9906,7.1209,-0.96662,21.544,6.1797,1.2623,4.3044,10.353,15.107,146.29
1.045,1.07,1.0541,-5.2753,-16.279,-16.87,246.24,39.782,-5.4123,3.9745,0.45639,37.208,7.9815,5.1148,9.6391,20.639,19.251,104.67
1.045,1.07,1.0536,-5.3655,-15.328,-16.314,249.63,58.365,-5.1982,4.7219,-0.36509,33.538,10.906,5.0262,5.4058,14.369,15.297,162.84
1.045,1.07,1.0519,-5.5972,-14.854,-16.386,259.68,75.851,-4.3094,7.7611,-0.71201,40.298,6.0911,3.1157,7.1997,4.3368,12.352,209.83
1.045,1.07,1.0521,-5.5032,-16.063,-17.279,256.55,49.766,-5.4963,9.7256,-0.21554,44.494,8.0943,4.9715,4.8436,18.236,13.608,131.71
1.045,1.07,1.0599,-4.4476,-12.153,-12.396,208.12,41.301,-3.3075,13.243,0.47759,16.167,6.5999,3.3856,5.7158,8.1902,14.943,149.11
1.045,1.07,1.0555,-5.0489,-13.865,-14.714,235.01,58.107,-3.1341,7.2369,-0.8698,28.062,6.813,4.3479,5.0864,8.7623,16.679,178.68
1.045,1.07,1.0562,-5.2193,-15.251,-15.553,243.66,50.281,-5.1295,9.967,0.25715,20.272,13.059,4.3149,6.7212,16.609,20.365,142.77
1.045,1.07,1.0551,-5.2005,-14.827,-15.601,242.29,53.696,-4.2158,7.2229,0.64127,30.199,11.264,3.7195,8.3117,12.65,13.102,157.25
1.045,1.07,1.0576,-4.8053,-13.417,-13.967,224.32,47.782,-4.2251,9.7645,-0.54155,26.427,5.3987,3.6499,7.1527,9.8685,15.168,155.93
1.045,1.07,1.0573,-4.9008,-13.945,-14.332,228.98,46.029,-3.5517,11.582,-0.54669,21.588,10.302,3.626,5.4832,13.783,16.982,144.37
1.045,1.07,1.0553,-4.9657,-14.084,-15.047,231.75,44.264,-3.2456,10.003,0.058604,37.087,7.1759,4.1444,5.624,13.445,9.6593,136.76
1.045,1.07,1.0537,-5.303,-14.604,-15.796,246.75,59.882,-4.2237,8.8228,0.31262,35.57,11.394,2.7469,6.2884,10.639,9.2245,174.59
1.045,1.07,1.0583,-4.7134,-13.101,-13.589,219.86,48.97,-4.0543,7.1254,-0.3213,26.584,7.0338,3.4964,8.7326,10.171,8.9064,165.62
1.045,1.07,1.0593,-4.6571,-13.616,-13.651,217.88,39.204,-4.3731,8.5748,-0.68065,20.759,7.8183,3.1467,4.7326,20.005,15.162,128.84
1.045,1.07,1.0539,-5.2375,-14.603,-15.698,243.64,59.407,-5.9456,5.4631,-0.87094,28.766,10.816,3.2787,3.8268,9.5318,21.547,169.75
1.045,1.07,1.0569,-4.6801,-13.314,-14.026,218.38,41.747,-2.7124,5.7093,-0.063159,28.892,8.5369,2.6113,5.7044,12.495,13.618,136.79
1.045,1.07,1.0507,-5.4607,-16.328,-17.523,254.51,44.528,-2.3491,6.537,1.0765,39.683,10.381,2.1664,5.347,17.643,23.948,110.58
1.045,1.07,1.0538,-5.5794,-15.901,-16.5,259.55,66.044,-2.7341,7.397,-0.62215,28.034,11.838,0.98547,6.1114,19.282,16.953,176.96
1.045,1.07,1.0587,-4.4714,-12.667,-13.158,209.03,37.333,-3.4348,7.8476,-0.93833,26.987,7.3564,3.0836,7.2123,11.218,10.754,131.05
1.045,1.07,1.0591,-4.674,-13.459,-13.526,218.33,45.019,-4.8845,6.3368,-1.1092,15.598,9.6649,1.9704,5.9789,15.115,20.415,145.61
1.045,1.07,1.0552,-4.6989,-13.836,-14.836,219.67,30.259,-3.2753,7.2392,0.073577,33.829,12.085,2.3438,4.2546,14.389,15.885,93.327
1.045,1.07,1.054,-5.2513,-15.935,-16.583,245.15,40.802,-4.1174,6.4134,0.81617,34.877,8.9949,4.9106,7.7688,19.626,18.939,109.65
1.045,1.07,1.0577,-4.6068,-13.583,-14.008,215.47,33.482,-4.6533,6.5509,0.79032,20.518,11.704,2.4801,4.3231,15.338,21.191,105.26
1.045,1.07,1.0581,-4.6039,-13.684,-14.028,215.37,32.908,-4.1085,6.2457,-0.20727,24.013,14.024,3.6563,7.2795,16.449,12.139,107.33
1.045,1.07,1.0561,-5.2587,-13.663,-14.493,244.26,75.593,-5.4919,9.0221,0.73034,22.255,12.808,2.5108,3.204,10.588,5.9634,233.21
1.045,1.07,1.0519,-5.6399,-16.347,-17.315,262.71,57.315,-3.2711,10.234,-1.0699,36.198,8.6655,3.8288,4.4501,17.647,21.505,146.11
1.045,1.07,1.0569,-4.7124,-12.969,-13.819,219.37,51.183,-4.0399,3.1699,-0.37684,27.117,10.228,2.8577,7.7023,6.5005,11.77,170.86
1.045,1.07,1.0568,-4.7881,-13.402,-14.282,223.52,43.724,-6.4283,9.0674,1.3077,30.731,3.3761,4.4311,4.4195,9.717,17.128,141.12
1.045,1.07,1.0551,-5.0446,-14.697,-15.383,235.67,42.027,-2.3917,10.969,-1.0126,29.999,11.875,2.8491,2.1974,19.963,15.93,123.44
1.045,1.07,1.0521,-5.4037,-16.232,-17.24,252.05,43.417,-3.4584,7.2591,-0.034203,43.186,6.2701,3.8044,7.4328,18.557,19.422,112.28
1.045,1.07,1.0553,-5.4936,-15.416,-15.829,255.3,71.438,-3.4703,4.9774,0.19338,25.969,8.157,3.5932,2.8775,22.59,12.505,199.91
1.045,1.07,1.0618,-4.3541,-12.542,-12.195,204.06,36.057,-3.1166,10.365,-0.22666,11.534,12.635,4.612,7.8763,16.478,6.9756,131.66
1.045,1.07,1.051,-5.4525,-15.542,-17.228,253.66,53.576,-6.2334,5.8313,0.23891,49.244,8.2253,2.0818,7.8819,10.52,13.296,143.48
1.045,1.07,1.0579,-4.9123,-14.522,-14.461,229.28,47.237,-3.1318,4.7657,0.24831,17.804,6.6537,3.848,4.2002,21.775,22.187,140.1
1.045,1.07,1.0526,-5.523,-15.523,-16.769,256.74,63.354,-5.7163,5.8157,0.1914,41.18,5.6577,3.3429,5.2079,14.444,14.436,172.52
1.045,1.07,1.0557,-4.5743,-13.493,-14.548,214.07,25.068,-3.0659,8.1757,0.29574,37.937,13.633,2.5884,5.9213,14.501,7.3211,80.517
1.045,1.07,1.0549,-5.1634,-15.309,-15.933,240.96,45.162,-5.8232,6.6129,-0.13288,28.407,8.848,2.4811,6.6878,15.915,25.235,122.83
1.045,1.07,1.0555,-4.7859,-13.735,-14.777,223.68,35.391,-4.3174,10.119,0.98603,36.456,5.5777,3.5449,3.8153,12.917,15.273,110.93
1.045,1.07,1.058,-5.2204,-13.547,-13.779,242.43,81.013,-3.424,8.3519,0.17308,17.405,6.235,3.154,6.4695,11.525,6.7077,253.87
1.045,1.07,1.0575,-4.3029,-12.203,-13.168,201.19,29.255,-4.187,5.9892,-0.46607,29.941,9.94,3.3453,3.314,9.2311,13.075,103.45
1.045,1.07,1.0569,-4.8558,-14.158,-14.725,226.92,39.37,-4.6783,8.6102,1.3766,25.756,14.475,3.6374,10.218,11.515,12.052,123.06
1.045,1.07,1.0538,-4.7354,-14.264,-15.551,221.56,22.664,-3.237,7.568,0.44693,43.503,11.798,3.2616,8.1149,12.007,12.772,66.985
1.045,1.07,1.0587,-4.8771,-13.578,-13.753,227.32,56.556,-4.6669,6.6901,0.48483,19.124,5.8716,2.5329,5.0181,16.091,14.918,183.42
1.045,1.07,1.0521,-5.1608,-14.972,-16.411,240.72,41.042,-2.492,8.8527,-1.3337,45.926,10.673,4.7314,8.4079,9.6105,11.53,115.33
1.045,1.07,1.0539,-5.1011,-14.384,-15.505,237.81,47.75,-2.0853,9.6829,1.277,35.218,9.302,3.741,5.0933,11.639,13.129,141.66
1.045,1.07,1.0518,-5.5043,-14.806,-16.329,255.34,72.148,-3.2094,5.2031,-1.276,38.288,10.475,4.034,5.8988,5.7981,11.823,200.92
1.045,1.07,1.0579,-4.5592,-13.607,-14.062,213.31,30.81,-4.3951,5.5069,-1.3772,31.727,5.4474,2.4601,5.4854,18.599,15.883,99.666
1.045,1.07,1.0563,-5.1189,-14.651,-15.181,238.56,53.981,-5.2873,6.2755,-0.011088,29.372,2.3598,5.8296,8.6595,11.456,19.399,159.67
1.045,1.07,1.0517,-5.9901,-16.471,-17.523,278.05,81.111,-3.5088,9.4693,-0.56616,39.832,5.3979,2.3297,5.9463,17.283,11.739,205.03
1.045,1.07,1.0564,-5.1638,-14.931,-15.263,241.02,51.255,-4.3749,10.102,-0.521,24.067,7.806,5.3185,8.3872,13.54,19.597,149.29
1.045,1.07,1.0548,-5.1496,-14.35,-15.289,239.89,54.943,-5.329,8.6096,1.2615,24.569,10.964,3.8773,1.7277,11.73,20.793,161.23
1.045,1.07,1.0572,-4.9551,-14.277,-14.448,231.08,50.774,-2.0626,6.1631,1.0695,17.09,9.4567,3.6819,4.4621,17.403,20.391,153.47
1.045,1.07,1.0506,-6.1285,-17.053,-18.082,284.41,82.261,-2.4494,8.9636,-0.4613,33.283,11.669,3.4148,6.9835,14.55,17.313,198.4
1.045,1.07,1.0572,-5.1616,-14.015,-14.431,240.48,63.811,-4.4264,11.874,0.39257,20.303,6.2396,6.4149,7.0896,8.2968,14.838,197.08
1.045,1.07,1.0512,-5.6237,-15.264,-16.827,261.09,70.537,-4.8454,7.5059,0.52002,36.568,8.6238,3.9966,2.5303,8.1074,18.988,188.72
1.045,1.07,1.0529,-5.1853,-14.798,-16.148,241.56,48.21,-5.0083,6.7426,0.1719,37.127,12.217,4.5819,4.5387,10.73,15.754,137.28
1.045,1.07,1.055,-5.5222,-15.104,-15.804,256.77,71.793,-4.5467,9.728,0.6044,28.796,7.3594,6.1901,6.4105,12.795,10.15,203.85
1.045,1.07,1.0517,-5.6314,-16.57,-17.544,262.2,56.149,-4.6072,6.5825,-0.80956,38.481,5.6278,3.1772,7.2719,16.124,25.512,138.9
1.045,1.07,1.0584,-4.5202,-12.936,-13.323,211.5,35.352,-2.2589,9.8411,-0.090169,24.122,4.914,3.6838,7.318,10.133,17.702,119.32
1.045,1.07,1.0599,-4.6494,-13.798,-13.681,217.47,39.23,-5.0085,6.1005,-0.59648,21.838,6.9954,3.4603,8.67,19.603,13.043,129.12
1.045,1.07,1.0605,-4.2603,-11.929,-12.212,199.45,34.896,-5.0113,9.0428,-1.4037,18.378,10.532,4.3103,7.0638,8.1549,11.138,130.73
1.045,1.07,1.053,-5.5106,-16.771,-17.361,257.09,47.224,-5.3966,6.7285,-0.63341,31.552,12.581,4.9849,6.1672,22.012,22.985,118.19
1.045,1.07,1.0561,-4.6794,-13.953,-14.666,218.94,29.46,-3.1348,7.6865,-0.87444,30.009,13.785,2.4904,5.5082,15.913,15.713,91.302
1.045,1.07,1.0547,-4.4961,-13.308,-14.654,210.65,18.053,-2.9581,9.8028,0.076999,42.432,8.4598,2.7816,4.6069,10.754,15.271,56.471
1.045,1.07,1.0529,-5.5222,-15.605,-16.563,257.03,60.878,-2.2397,9.6895,0.39327,32.314,11.575,5.3912,7.0988,12.119,14.494,165.57
1.045,1.07,1.0584,-4.5947,-13.513,-13.833,214.88,35.14,-3.9253,6.4831,-0.3231,24.939,10.393,5.3008,7.1091,15.295,11.761,116.55
1.045,1.07,1.0588,-4.4912,-12.457,-12.986,209.93,39.68,-3.6302,9.8241,0.84166,23.949,7.9441,2.6998,6.0434,10.179,10.547,140.79
1.045,1.07,1.0538,-5.0729,-14.916,-16.114,236.79,39.159,-6.3499,7.2317,-0.78857,42.586,9.5373,2.5857,7.9219,13.413,14.202,112.47
1.045,1.07,1.056,-4.9932,-13.907,-14.711,232.72,53.145,-4.7321,8.1536,-1.4794,29.946,6.1277,3.309,4.9833,11.062,16.92,164.49
1.045,1.07,1.0559,-4.7286,-13.591,-14.625,221.08,34.95,-4.9511,9.9334,-2.5371,37.275,11.084,3.915,7.373,9.7789,10.048,112.1
1.045,1.07,1.0548,-5.0796,-14.9,-15.72,236.99,44.914,-5.2417,6.2732,-2.5412,33.477,11.037,3.2008,8.0898,13.178,18.279,129.45
1.045,1.07,1.055,-5.4753,-16.019,-16.223,254.99,60.492,-1.9228,6.5545,0.0040465,26.036,6.5832,4.5546,7.7444,20.492,19.423,162.54
1.045,1.07,1.0558,-4.7515,-14.262,-15,222.41,27.204,-2.6135,9.1548,1.9164,34.331,8.5002,4.264,6.0562,16.883,14.584,82.966
1.045,1.07,1.0559,-4.9222,-13.591,-14.629,229.53,49.395,-5.5751,9.4807,-0.52704,35.084,7.5514,2.4669,6.5573,9.3608,10.083,157.66
1.045,1.07,1.0578,-4.9232,-13.665,-13.986,229.54,55.404,-3.8485,8.6924,0.28693,19.826,6.1076,2.3512,3.8984,14.848,17.845,175.88
1.045,1.07,1.0582,-4.6166,-12.698,-13.327,215.07,50.025,-4.2025,3.7979,-0.34269,26.889,6.9451,3.0822,6.3665,10.313,9.2313,172.98
1.045,1.07,1.0543,-5.26,-14.643,-15.616,245.11,56.207,-4.4079,11.199,-0.34558,28.24,13.17,3.1464,4.2428,11.51,15.956,163.58
1.045,1.07,1.058,-4.4988,-12.752,-13.454,210.42,34.932,-4.4621,9.2706,-1.4248,28.369,11.077,4.4779,7.1063,8.8586,9.4876,121.25
1.045,1.07,1.0617,-4.4566,-12.807,-12.332,208.4,44.28,-3.2942,6.5671,-0.88758,9.1702,10.394,5.3316,4.767,20.204,10.31,157.23
1.045,1.07,1.0529,-5.4354,-15.876,-16.789,253.34,51.648,-3.8052,8.5916,-0.49196,33.888,11.641,1.5077,6.4295,16.678,20.559,136.82
1.045,1.07,1.0558,-5.2739,-14.302,-15.004,245.11,69.282,-3.178,6.7981,-0.072903,32.647,6.5205,2.3915,8.6989,13.104,4.0656,208.6
1.045,1.07,1.0593,-4.5413,-12.585,-12.926,211.59,49.779,-4.0113,2.4994,0.61676,21.567,5.7962,3.7609,8.8779,8.7655,11.431,175
1.045,1.07,1.0543,-5.5016,-16.3,-16.666,256.38,56.649,-3.4392,6.9234,-1.8588,29.701,8.2145,3.1156,9.89,18.386,22.03,147.99
1.045,1.07,1.0545,-4.9671,-14.26,-15.192,231.81,41.992,-0.69192,9.2811,0.51773,34.881,5.7452,5.2545,1.6079,16.297,15.771,125.77
1.045,1.07,1.0521,-5.3188,-15.099,-16.524,247.68,50.975,-3.4251,8.2117,0.51133,43.508,8.6934,1.4632,5.7937,12.99,13.464,141.81
1.045,1.07,1.0532,-5.3622,-15.169,-16.284,249.38,59.391,-4.1073,5.0261,-0.92862,36.603,10.48,3.7292,4.6635,14.786,13.33,166.58
1.045,1.07,1.0579,-4.2409,-11.946,-12.875,198.32,28.213,-3.1065,6.377,1.1235,29.143,10.744,3.6157,3.7152,9.3735,8.7691,102.73
1.045,1.07,1.0573,-5.0784,-13.729,-14.144,236.54,63.082,-2.9985,10.816,0.65938,20.84,7.8522,3.1562,5.384,12.487,11.467,199.05
1.045,1.07,1.0615,-4.5295,-12.743,-12.381,211.55,49.789,-3.9887,6.5064,-0.37307,10.469,9.5147,4.3758,6.4641,17.359,8.9611,176.92
1.045,1.07,1.0598,-4.6242,-12.617,-12.688,215.87,51.665,-3.2647,9.8648,0.32205,10.896,10.701,3.4254,3.5112,12.944,13.68,179.79
1.045,1.07,1.0623,-4.575,-12.776,-12.245,213.84,51.907,-5.0334,9.4316,-0.55816,8.0517,10.555,1.8785,9.3324,16.651,7.9214,184.55
1.045,1.07,1.0604,-4.5114,-13.448,-13.155,211.08,37.861,-3.8828,4.8949,-2.275,14.338,10.643,2.1611,6.7328,20.223,17.791,125.2
1.045,1.07,1.0537,-5.075,-14.861,-16.034,236.99,38.328,-3.9245,9.4712,-0.85182,41.493,11.03,4.3562,11.626,8.0981,12.54,110.49
1.045,1.07,1.0591,-4.6253,-13.393,-13.569,216.28,39.305,-3.0223,8.2034,-0.36893,27.75,6.1627,2.6357,8.0061,18.231,7.5102,132.78
1.045,1.07,1.0555,-5.2098,-14.779,-15.483,242.76,55.95,-5.5251,7.8501,-0.87539,26.717,14.456,2.9589,8.3387,12.085,13.727,164.64
1.045,1.07,1.0513,-4.7099,-13.849,-15.777,220.36,19.037,-1.9939,10.431,0.24741,50.007,9.1078,3.6017,2.2286,8.5331,17.75,53.984
1.045,1.07,1.0542,-5.3224,-15.835,-16.488,248.55,44.728,-3.866,10.521,-0.92973,35.426,8.9383,5.052,8.9798,16.904,16.724,122.14
1.045,1.07,1.0508,-6.3413,-17.095,-18.04,293.85,97.058,-3.9702,9.757,0.88997,28.02,7.036,4.1943,2.0759,16.321,20.757,228.79
1.045,1.07,1.0574,-5.1338,-14.291,-14.622,239.39,58.967,-5.5705,10.881,0.079674,21.36,5.6343,5.2861,5.5726,13.173,17.232,180.02
1.045,1.07,1.0581,-4.9595,-13.481,-13.783,231.02,61.005,-2.2818,9.0865,0.13124,23.98,9.5515,2.2831,5.5163,17.598,1.6715,198.43
1.045,1.07,1.0557,-5.0298,-14.833,-15.384,234.9,42.087,-3.1692,8.2311,-0.080164,32.494,7.2137,2.6708,5.2058,20.416,15.836,123.73
1.045,1.07,1.0552,-4.6191,-13.509,-14.623,216.22,24.929,-2.5189,10.419,2.2939,35.62,8.9723,3.3603,5.9936,9.8794,15.843,78.431
1.045,1.07,1.0554,-4.9656,-13.871,-14.863,231.33,50.937,-3.7136,6.7355,-1.2145,34.065,12.032,3.6299,6.1944,11.672,7.0039,159.21
1.045,1.07,1.054,-4.9595,-14.336,-15.501,231.46,40.446,-3.6732,7.9551,-2.7479,38.474,10.143,3.7409,7.8237,8.5774,16.62,119.6
1.045,1.07,1.057,-5.0465,-13.995,-14.524,235.56,53.291,-3.7325,13.519,-0.90806,26.939,7.6328,4,7.5645,11.168,11.71,166.94
1.045,1.07,1.0509,-5.4224,-15.817,-17.221,252.4,49.322,-1.5736,5.5172,0.24757,45.988,11.377,2.7311,5.9926,16.905,11.687,130.32
1.045,1.07,1.059,-4.546,-12.937,-13.238,212.48,40.214,-2.8017,7.9862,-1.2132,25.483,10.217,2.6852,7.2752,15.356,6.0177,139.65
1.045,1.07,1.0593,-4.1808,-11.699,-12.359,195.68,29.455,-3.2213,8.018,-0.42559,30.722,3.3484,1.9739,5.8942,9.6815,10.01,110.88
1.045,1.07,1.0566,-4.7228,-14.023,-14.644,220.9,31.91,-3.9239,7.6737,0.97744,26.37,13.993,4.188,6.2935,14.554,15.527,99.31
1.045,1.07,1.0551,-5.1196,-14.808,-15.521,238.8,48.048,-3.7686,8.0244,-0.25265,31.976,5.3262,3.6253,9.1381,11.143,20.491,138.68
1.045,1.07,1.0568,-4.7166,-12.8,-13.758,219.93,47.981,-4.7241,8.7609,0.83578,26.817,10.564,2.1331,2.2257,10.372,11.048,161.64
1.045,1.07,1.0567,-4.7081,-14.172,-14.7,220.69,25.793,-2.288,11.864,-0.45712,32.362,10.802,2.6358,5.4891,19.997,12.882,80.098
1.045,1.07,1.0578,-4.583,-13.241,-13.823,214.31,35.273,-4.3847,7.8708,-0.75697,29.672,7.9079,1.1696,4.1878,16.991,13.247,117.67
1.045,1.07,1.0503,-5.4717,-16.079,-17.544,254.93,45.82,-2.1842,7.8158,1.0435,45.024,9.7167,2.6737,5.6593,15.115,19.024,116.83
1.045,1.07,1.0571,-4.7332,-13.008,-13.68,220.77,48.562,-2.5798,8.8729,-0.20836,22.831,7.1135,3.9964,6.5227,5.4766,18.218,159.71
1.045,1.07,1.0608,-4.6022,-12.534,-12.362,214.71,55.493,-3.3287,8.0231,0.019481,9.8215,8.2488,5.2001,5.7375,12.691,10.743,196.27
1.045,1.07,1.0576,-4.4835,-12.748,-13.461,209.33,37.083,-2.8159,4.7696,0.076842,28.164,11.354,2.3218,5.1806,13.081,9.0536,127.99
1.045,1.07,1.0575,-4.5939,-13.098,-13.797,214.64,36.976,-3.9611,7.4137,1.5401,29.858,4.9596,3.076,5.8591,11.889,14.309,123.75
1.045,1.07,1.0551,-4.9185,-14.355,-15.246,229.44,41.949,-4.1767,4.875,-1.388,34.389,8.2847,4.2243,4.833,14.536,17.425,125.32
1.045,1.07,1.0534,-5.4632,-16.143,-16.859,254.73,50.886,-3.6182,8.5137,0.43002,37.037,4.8692,4.8404,5.305,20.981,18.859,134.44
1.045,1.07,1.0568,-4.969,-13.26,-14.04,231.36,60.94,-4.7024,9.538,-0.71244,20.927,13.911,3.1109,8.4564,3.0906,11.782,196.82
1.045,1.07,1.0517,-4.9849,-14.066,-15.9,232.32,39.216,-2.6057,7.69,1.5501,49.014,8.7583,3.3521,5.0443,8.0706,9.1938,114.93
