V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,P7,P9,P10,Q10,P11,P12,Q12,P13,P14,Q14,LoadMargin
1.045,1.07,1.0592,-4.4648,-13.151,-13.16,209,33.102,-2.7187,7.2071,1.0643,20.571,3.9513,7.4768,2.006,7.862,2.0034,15.748,19.054,3.4363,63.77
1.045,1.07,1.0572,-4.7655,-13.376,-13.964,222.24,48.784,-4.9657,6.0738,-1.6093,26.143,11.263,6.0213,2.9782,4.3702,2.0733,14.647,10.137,5.2536,33.4
1.045,1.07,1.0561,-5.0478,-14.062,-14.825,234.97,56.868,-4.6208,5.4376,0.24553,25.858,7.4152,5.2641,2.6919,5.9355,3.3215,10.056,19.559,5.1303,59.283
1.045,1.07,1.0573,-4.958,-14.574,-14.719,231.48,46.731,-4.0534,6.5757,-0.95368,26.116,7.4864,6.3261,2.9056,8.9197,1.1079,18.668,14.553,4.9992,44.413
1.045,1.07,1.0578,-4.2136,-13.509,-13.105,198.77,7.1884,-4.2933,13.083,-0.61884,18.576,10.533,8.3181,3.4406,5.011,1.611,25.464,18.397,6.2715,58.267
1.045,1.07,1.0573,-4.8557,-14.248,-14.732,226.92,39.865,-3.7335,8.206,-1.3742,28.083,7.1715,4.3418,3.7254,3.8871,1.5017,18.005,19.249,5.9417,58.446
1.045,1.07,1.0553,-5.35,-14.999,-15.721,249.32,59.689,-6.4911,10.962,-0.066961,30.043,8.3621,5.157,3.2189,6.1735,1.612,14.509,14.229,6.0503,41.119
1.045,1.07,1.0549,-5.294,-15.154,-16.487,246.81,48.158,-5.6904,9.4513,0.35044,44.733,8.6339,4.2763,2.6971,9.1486,1.4477,11.812,9.9647,4.3425,28.322
1.045,1.07,1.0519,-4.9407,-15.004,-16.301,230.95,27.012,-4.8421,6.5019,-0.022161,38.414,14.372,7.4928,4.0646,4.5766,1.711,13.572,21.847,3.7275,59.046
1.045,1.07,1.0579,-4.5286,-13.321,-14.237,212.02,25.803,-3.444,8.5383,-0.56067,42.408,6.8326,3.3342,4.2576,10.111,1.4338,12.011,4.2297,6.5061,14.077
1.045,1.07,1.0579,-4.1758,-12.924,-13.797,196.16,7.6989,-4.6774,6.5429,-0.485,38.163,7.9667,6.6124,2.4674,7.8453,1.3982,12.791,15.961,3.1275,52.764
1.045,1.07,1.0525,-5.7531,-15.772,-16.562,267.21,77.622,-2.6208,9.2371,-0.22504,24.047,10.928,5.6111,3.2473,5.9161,2.144,11.034,20.964,5.7972,54.948
1.045,1.07,1.0583,-4.621,-12.775,-12.935,215.29,54.438,-4.9555,3.2802,-1.3218,16.473,7.2408,7.0839,3.2194,8.0503,1.0664,9.0279,15.946,5.2529,54.601
1.045,1.07,1.0601,-4.0219,-12.443,-12.686,189.31,7.7422,-3.2561,8.8501,-0.060734,24.339,8.4007,5.9639,5.4595,9.2375,1.3669,10.867,17.783,4.631,62.1
1.045,1.07,1.0531,-5.4421,-15.968,-17.025,253.27,54.015,-4.9661,3.4147,-0.76026,39.684,11.61,5.5185,5.3965,5.439,1.6465,18.864,12.845,4.6296,34.437
1.045,1.07,1.0525,-6.1007,-16.649,-17.584,283.02,88.646,-7.3441,8.5129,-0.68837,26.208,10.408,5.224,3.564,7.352,1.3448,9.6613,22.96,5.1712,56.56
1.045,1.07,1.0527,-5.4117,-15.359,-15.467,251.86,67.033,-2.9801,7.336,0.10103,20.616,7.8484,9.7042,3.6882,7.881,1.386,16.923,17.733,5.0564,49.5
1.045,1.07,1.0501,-6.1929,-17.524,-19.003,287.22,77.455,-2.2959,5.7047,0.652,46.451,6.285,5.9452,3.0126,6.2471,1.4716,16.905,17.659,2.2656,41.052
1.045,1.07,1.0629,-4.4329,-12.875,-12.633,207.17,40.897,-2.9678,3.839,0.80973,12.066,6.553,5.1542,2.6448,10.241,2.0944,13.08,18.736,2.8212,65.161
1.045,1.07,1.0607,-4.8354,-13.814,-13.721,225.93,49.117,-3.8298,9.9167,0.28121,21.9,6.9558,4.4347,2.5186,5.8697,2.3756,23.064,6.5283,5.1147,21.45
1.045,1.07,1.0564,-5.3931,-15.416,-15.867,250.88,63.694,-4.0199,4.4678,1.1141,22.564,12.811,5.1792,2.6077,5.6339,1.7247,19.244,16.171,4.1384,45.471
1.045,1.07,1.0494,-5.6723,-16.683,-18.013,264.1,52.83,-4.4163,7.446,0.30994,43.873,12.867,7.0907,1.9899,4.365,1.8058,20.497,15.88,4.6812,39.477
1.045,1.07,1.06,-4.8187,-13.888,-14.208,225.25,42.66,-4.6144,9.8599,0.46631,28.683,5.9422,3.5382,3.4145,2.9457,1.39,23.06,8.5096,5.3223,27.66
1.045,1.07,1.0566,-5.3049,-14.611,-15.198,246.91,65.524,-4.9806,9.0851,0.27866,20.396,12.783,4.4253,4.9169,5.7463,1.7106,11.374,14.826,5.7136,43.764
1.045,1.07,1.0538,-5.7885,-16.46,-17.377,269.11,68.282,-2.4523,8.091,0.59765,33.358,7.7825,4.2011,0.56028,7.0339,1.2388,16.487,22.184,4.2975,56.139
1.045,1.07,1.0595,-4.9825,-14.067,-14.706,232.09,53.664,-4.2104,4.8076,-0.052188,27.393,3.7832,2.8364,4.4518,6.3381,1.6057,11.745,19.375,4.311,59.879
1.045,1.07,1.0618,-4.5378,-12.203,-12.607,211.56,51.815,-3.1394,6.78,-0.2453,14.955,8.245,3.1112,3.6423,2.6036,1.9211,9.7549,15.504,4.4075,55.246
1.045,1.07,1.0557,-5.4663,-15.662,-15.938,254.77,62.334,-4.9541,10.354,-1.0503,24.225,9.9553,6.0917,3.3699,8.0721,1.707,17.758,16.839,4.8422,46.781
1.045,1.07,1.0544,-5.3593,-15.393,-15.397,249.44,66.504,-5.0969,4.891,-1.7706,16.513,10.956,8.1735,4.7367,5.7727,1.5637,18.963,20.302,5.2584,56.65
1.045,1.07,1.056,-4.4868,-12.488,-13.644,209.54,35.255,-3.3333,7.6137,-0.73052,31.941,11.572,6.7944,3.8935,4.8449,1.4265,5.6618,11.239,4.1912,38.481
1.045,1.07,1.0626,-4.506,-12.545,-12.409,210.28,50.501,-4.2687,5.1153,-0.56281,18.773,2.2227,3.572,1.5917,6.9259,2.1876,17.213,10.109,5.7048,36.307
1.045,1.07,1.0562,-5.196,-14.089,-14.483,241.56,69.416,-1.5923,7.1003,0.26998,19.733,8.9143,6.0188,2.5968,8.7063,1.4802,9.6234,13.768,5.3676,41.841
1.045,1.07,1.0527,-4.9803,-14.038,-15.34,232.16,45.122,-5.1658,7.5321,0.45365,36.872,9.9735,6.5964,3.7999,6.5726,1.8235,6.9725,14.384,5.9837,43.259
1.045,1.07,1.0572,-4.9035,-14.217,-14.524,229.33,41.936,-5.4554,11.723,0.91564,15.312,9.3458,7.0154,3.3598,5.5003,1.7542,11.364,29.274,3.1686,83.155
1.045,1.07,1.0548,-4.9801,-15.139,-16.316,232.94,27.344,-3.6323,8.6317,-1.4777,42.074,11.165,4.4847,4.5479,5.4985,1.9871,16.035,18.471,4.0322,51.334
1.045,1.07,1.0572,-4.8611,-13.914,-14.54,226.97,44.026,-3.3156,8.7163,-1.2842,27.699,10.166,4.9506,2.8225,6.901,2.1853,12.61,15.363,5.0929,48.278
1.045,1.07,1.0583,-4.699,-13.546,-13.554,219.64,43.084,-2.7788,8.6928,0.83439,20.352,7.4834,5.8502,4.1629,5.2845,1.1395,19.339,11.172,6.2925,36.952
1.045,1.07,1.0571,-4.9199,-14.11,-14.532,229.49,48.591,-3.0658,6.6593,-0.22855,25.367,12.689,5.6665,3.0179,7.4134,1.7314,16.207,9.6207,5.1298,30.209
1.045,1.07,1.0593,-4.5174,-12.988,-13.805,211.23,32.162,-4.8767,7.2663,1.2267,25.345,14.498,3.6552,3.5539,5.0722,1.1442,10.95,12.727,5.0352,43.194
1.045,1.07,1.0558,-4.9789,-13.387,-14.709,231.65,56.021,-3.2763,7.406,-0.40441,36.994,9.0604,4.3206,3.7148,4.2698,1.7436,8.2676,6.0229,5.0606,19.12
1.045,1.07,1.0493,-5.3483,-16.055,-17.504,249.4,39.537,-4.118,6.2233,-1.5101,44.983,12.64,7.8044,4.5992,3.6317,1.7262,16.68,20.106,4.0401,50.807
1.045,1.07,1.061,-4.4402,-12.518,-13.009,207.75,35.637,-5.1501,9.3848,0.84425,24.176,4.9455,3.5506,3.9282,4.6072,1.3621,11.759,14.37,5.3414,51.101
1.045,1.07,1.0542,-5.3067,-15.055,-16.491,247.37,48.719,-4.4248,10.592,0.29437,38.993,8.4094,4.9755,5.6288,5.4123,2.3726,7.878,19.354,3.087,53.952
1.045,1.07,1.0532,-5.4619,-15.627,-16.72,254.01,59.252,-3.873,4.7272,0.31954,31.886,14.283,5.8835,3.5762,5.816,0.88895,13.413,17.82,3.9296,48.102
1.045,1.07,1.0561,-4.6266,-13.849,-14.53,216.2,30.598,-2.7771,3.569,0.68791,30.779,11.014,6.0539,4.3925,8.1705,0.36506,13.295,14.694,5.2693,46.138
1.045,1.07,1.0586,-4.4548,-12.85,-13.336,208.48,31.971,-3.2713,8.5053,0.33876,23.331,10.728,7.164,4.5437,5.7621,1.981,11.777,13.356,2.9113,46.105
1.045,1.07,1.056,-5.0988,-14.876,-15.654,238.04,43.499,-3.5886,9.2818,-0.044067,36.815,7.1599,6.0726,1.4365,6.0624,2.038,19.081,13.705,3.1322,40.265
1.045,1.07,1.0615,-4.193,-11.996,-12.241,196.28,31.438,-5.1446,5.8127,-0.21295,21.248,6.8046,5.885,2.0753,6.5019,2.1916,12.604,12.859,3.7052,48.259
1.045,1.07,1.0587,-4.6875,-13.509,-13.988,219.15,38.575,-4.2778,8.899,-0.14605,25.674,9.327,3.8461,3.5642,5.5527,1.5838,14.819,13.712,6.2741,45.031
1.045,1.07,1.0491,-5.7608,-16.156,-17.332,267.85,67.369,-4.0683,10.015,0.35201,38.082,7.1262,6.1528,5.8867,5.3886,1.6474,12.434,16.794,8.0497,42.997
1.045,1.07,1.0524,-5.0298,-14.233,-15.347,234.45,46.877,-2.1823,8.2,-0.4256,33.913,9.6563,6.8506,3.7784,3.8345,1.3967,10.943,16.911,5.8768,49.825
1.045,1.07,1.0553,-5.4247,-16.077,-15.78,252.93,59.649,-1.327,7.9253,-1.2241,15.979,9.9752,7.3831,3.2379,11.983,1.6571,18.456,23.866,4.6465,63.258
1.045,1.07,1.0588,-5.1033,-14.031,-14.936,237.8,55.862,-7.1624,9.5226,3.0157,27.87,9.3795,3.8069,2.1833,6.2123,1.5813,11.121,11.718,3.8472,36.546
1.045,1.07,1.0629,-4.3118,-12.081,-12.185,201.85,37.148,-4.1041,9.4478,-0.11041,18.975,7.7933,3.762,2.0587,4.6626,1.5961,16.193,8.1579,4.7526,30.631
1.045,1.07,1.0519,-5.3958,-15.301,-16.682,251.04,55.583,-2.8041,6.6622,-0.78917,40.613,10.715,6.483,3.5194,3.98,1.6377,13.58,14.686,3.7955,40.193
1.045,1.07,1.0571,-4.929,-13.454,-13.859,229.47,61.108,-4.4493,6.5071,-1.2808,20.915,5.9059,6.9233,3.4897,6.1501,1.6425,9.956,16.482,4.4869,52.962
1.045,1.07,1.0534,-5.4204,-15.577,-15.904,252.22,64.39,-4.2518,5.1243,-0.96861,26.802,7.1197,7.5731,2.5371,6.0109,2.8037,20.331,18.065,5.556,49.739
1.045,1.07,1.0545,-5.9063,-16.516,-17.404,274.2,77.909,-2.7631,6.805,-0.41731,27.852,10.563,3.3887,4.3263,4.261,0.6236,15.645,21.926,4.184,55.139
1.045,1.07,1.0582,-4.4165,-12.125,-12.636,206.14,42.993,-2.8449,6.5058,-0.19879,20.705,7.3591,5.2732,5.6116,4.2119,2.2944,7.8583,13.102,6.5116,46.949
1.045,1.07,1.0582,-4.9497,-14.096,-14.023,230.94,55.587,-4.6273,7.8682,-2.2448,21.783,5.8876,5.4743,3.793,8.9493,1.6544,16.962,11.993,6.745,38.002
1.045,1.07,1.0536,-5.6771,-16.272,-16.922,263.98,67.345,-3.9518,6.1484,0.96165,32.711,8.4265,7.3256,5.3945,4.7565,2.2528,21.905,12.401,2.9152,32.766
1.045,1.07,1.0596,-4.3049,-12.144,-12.116,201.53,37.327,-3.7913,9.1121,-0.87931,14.733,10.857,7.7416,2.8606,8.8126,1.2728,10.338,10.817,4.6599,39.928
1.045,1.07,1.0579,-5.1763,-14.022,-14.416,240.9,66.395,-2.2727,9.6458,1.6457,26.207,4.8613,5.8107,2.475,4.6239,0.68096,18.337,5.5134,3.8565,17.102
1.045,1.07,1.0571,-4.841,-13.555,-14.683,225.4,47.45,-2.2821,3.7873,0.38351,32.686,12.739,5.6693,4.4563,8.2583,1.3855,6.7118,9.1863,2.1901,29.303
1.045,1.07,1.0587,-4.9458,-13.684,-13.865,230.25,61.231,-3.1692,5.3203,-0.13671,15.238,10.209,5.4007,3.3207,2.61,0.96015,17.328,14.772,4.6814,47.16
1.045,1.07,1.0589,-5.2167,-14.55,-15.155,243.03,60.031,-4.1491,9.1841,-1.052,23.985,11.662,4.0803,3.1013,4.8454,1.1728,14.95,14.773,2.8678,44.347
1.045,1.07,1.0558,-5.3739,-15.182,-15.38,250.15,66.345,-2.3518,7.8894,-1.5965,26.502,5.7047,7.3473,3.8538,7.5595,0.92829,18.826,12.719,3.832,36.549
1.045,1.07,1.0566,-5.2012,-14.749,-15.457,242.55,53.478,-5.4377,9.9836,0.23122,30.739,5.7037,6.5131,2.5879,5.4981,0.7875,15.382,17.401,2.6032,51.308
1.045,1.07,1.0563,-4.7628,-13.589,-14.414,222.31,41.493,-2.5877,7.3071,-1.8061,35.591,3.2341,4.0519,4.3489,7.3477,1.7714,9.9356,15.345,7.0493,48.731
1.045,1.07,1.0613,-4.3634,-11.196,-11.451,203.47,55.025,-4.2029,9.1056,-0.36274,14.118,7.6409,6.005,2.6539,4.2895,1.6149,7.6501,5.7335,4.1108,22.018
1.045,1.07,1.0639,-3.7978,-11.19,-11.42,178.39,14.575,-1.4595,5.6446,-0.057125,18.267,11.548,4.1452,5.1401,4.9226,1.8774,12.153,10.503,3.008,42.327
1.045,1.07,1.0542,-5.2988,-15.406,-16.777,246.96,46.539,-6.3807,6.7421,-0.050953,43.804,7.2941,3.393,5.2372,5.7692,1.0571,13.141,16.429,5.6289,45.271
1.045,1.07,1.0571,-5.0074,-13.999,-13.952,233.26,61.163,-2.0498,6.9719,-0.02141,15.785,6.4891,7.4213,3.6624,7.1373,1.2491,15.075,16.329,4.7859,50.883
1.045,1.07,1.0537,-5.1919,-14.094,-14.741,241.28,69.039,-3.32,5.761,-2.9738,27.796,6.7673,7.0073,5.2015,2.9577,2.1584,13.592,11.732,6.501,35.472
1.045,1.07,1.0579,-4.5903,-12.946,-13.663,214.42,38.678,-2.6914,8.0894,0.72773,21.024,11.372,6.1372,4.5089,5.9666,1.4982,5.9997,19.226,3.4363,63.735
1.045,1.07,1.053,-5.1143,-15.043,-16.352,238.59,39.216,-3.9338,6.8336,-0.59918,36.42,10.741,4.1463,4.2842,5.3113,2.6444,9.5787,25.335,5.9151,67.37
1.045,1.07,1.056,-4.5473,-12.339,-13.002,212.18,46.19,-5.2568,8.2488,0.85857,24.418,4.6694,8.9522,1.9107,3.4207,2.1015,9.3234,14.606,4.3211,50.913
1.045,1.07,1.0515,-4.7874,-13.69,-14.788,223.22,41.264,-4.6015,4.605,-0.73274,42.157,5.3397,8.9235,4.2749,7.1931,1.6416,10.807,8.7528,6.4856,27.279
1.045,1.07,1.0564,-4.6739,-13.596,-14.174,218.42,37.282,-3.1954,7.1166,-2.0751,30.984,8.7584,4.4703,2.6868,5.1507,1.6654,16.389,12.972,7.7284,41.733
1.045,1.07,1.0572,-4.8679,-14.144,-14.585,227.48,41.621,-3.0473,9.436,-0.83064,26.301,9.9781,5.8209,4.0714,6.1781,2.3244,15.729,14.993,4.5539,46.704
1.045,1.07,1.0518,-5.6447,-16.163,-17.07,262.7,62.838,-5.2861,8.4745,-0.478,35.123,7.3697,6.2822,4.1533,7.3575,2.2949,14.267,19.709,5.6899,51.304
1.045,1.07,1.0522,-5.085,-15.324,-16.369,237.56,34.109,-5.4994,7.2218,0.81124,40.895,5.958,6.9381,3.7048,4.7987,1.117,17.674,21.132,5.3061,57.252
1.045,1.07,1.0538,-6.0678,-17.248,-17.7,281.74,81.602,-2.7562,6.8735,0.21331,27.175,6.9236,3.2697,4.957,11.364,0.87334,14.82,21.539,6.5339,52.154
1.045,1.07,1.0583,-4.2351,-12.171,-12.404,198.32,30.01,-3.1887,7.468,0.22702,18.173,5.6264,6.0543,4.6707,2.0393,1.0066,13.293,19.319,6.8921,66.981
1.045,1.07,1.0532,-4.8506,-13.568,-14.932,226.09,43.198,-3.8665,6.8239,0.24696,38.718,6.4875,7.2641,2.2324,6.3641,1.9373,5.8945,16.212,4.5025,49.99
1.045,1.07,1.0562,-5.3513,-15.214,-15.421,249.16,63.623,-3.5899,7.3177,1.3414,21.808,7.5311,5.1366,5.468,6.991,1.2174,17.527,15.244,6.184,43.678
1.045,1.07,1.0546,-4.7051,-13.589,-14.651,219.77,34.526,-4.1653,6.9544,0.36117,36.445,9.0819,8.3274,3.0702,6.6849,1.2681,10.5,12.923,3.1224,40.963
1.045,1.07,1.0572,-5.0462,-13.952,-14.332,235.19,59.337,-4.1531,9.5802,-2.0275,24.498,7.3742,7.9204,4.4495,10.472,1.3735,8.4956,12.334,2.7485,38.796
1.045,1.07,1.0517,-5.4306,-15.343,-16.118,252.59,63.826,-4.3412,6.319,-1.1715,31.279,8.1324,7.2993,5.3725,5.601,1.9368,13.954,16.567,6.4833,45.769
1.045,1.07,1.0577,-5.1007,-14.521,-15.064,238.16,49.381,-3.5326,12.128,-0.18855,30.759,7.3057,4.3046,5.3819,7.3403,1.8024,15.131,10.01,5.0731,30.542
1.045,1.07,1.0581,-4.8905,-13.592,-14.335,228,49.926,-3.5234,8.0576,2.3365,25.339,7.057,3.982,2.8926,5.0701,1.7902,11.049,16.214,5.0197,51.727
1.045,1.07,1.0616,-4.9073,-13.627,-13.71,228.77,58.012,-3.7924,7.6864,0.35086,14.072,8.309,4.3352,4.0316,7.6758,1.6344,12.064,16.415,2.8277,53.332
1.045,1.07,1.059,-5.2483,-15.541,-15.711,245.38,46.232,-4.7541,12.774,0.48129,22.348,7.5346,4.1003,4.7251,10.807,1.4661,14.543,23.892,3.4944,66.813
1.045,1.07,1.0538,-4.6174,-13.548,-14.36,216.2,29.109,-6.0182,10.017,-1.8251,33.217,4.2335,8.9689,2.0436,5.9423,1.3211,10.049,24.239,4.8037,72.008
1.045,1.07,1.0538,-4.7209,-13.834,-14.303,220.98,34.063,-4.9631,11.011,-0.57274,28.092,9.4851,8.3807,3.9611,6.6661,1.8435,14.083,14.812,7.0161,46.48
1.045,1.07,1.0522,-5.3691,-15.321,-16.817,250.12,49.244,-3.999,9.1526,1.476,42.072,12.706,3.9165,5.2562,4.5996,2.1757,12.797,10.524,6.5901,28.91
1.045,1.07,1.0538,-5.0708,-14.864,-15.753,236.6,43.304,-5.354,6.6051,-0.76329,38.095,9.6187,6.5396,4.3034,6.1551,1.5279,17.09,11.295,5.5223,33.04
1.045,1.07,1.0532,-5.3445,-15.092,-16.427,248.4,58.525,-3.9606,3.2353,-0.035932,36.046,11.583,6.2716,2.084,4.0521,0.96264,12.664,17.916,3.0933,49.68
1.045,1.07,1.0587,-4.6217,-12.617,-13.387,215.71,44.887,-2.996,9.4452,0.86739,24.958,8.994,5.6359,4.6673,4.675,1.411,8.0031,10.471,3.5501,36.244
1.045,1.07,1.0566,-4.8885,-14.093,-14.184,228.17,49.235,-3.3732,7.3407,-0.65583,21.344,9.7503,5.3775,3.7556,7.6742,1.5398,16.961,12.646,8.0244,39.681
1.045,1.07,1.0505,-5.6506,-16.033,-17.137,262.84,63.488,-2.1112,9.011,-2.2855,39.089,8.961,7.2119,4.7186,7.7073,1.3558,12.027,16.329,4.8784,42.562
1.045,1.07,1.0544,-4.8766,-14.056,-14.648,227.89,40.708,-5.2743,10.278,2.2247,21.62,11.866,8.3278,4.0395,5.5869,1.7256,11.246,20.165,4.8644,61.192
1.045,1.07,1.0569,-4.743,-12.683,-13.69,220.9,52.952,-4.1335,7.6004,-0.54245,27.292,9.9237,4.1511,0.88093,6.4328,0.99958,4.5372,12.493,6.8239,41.94
1.045,1.07,1.0619,-4.5751,-12.917,-13.582,213.97,36.854,-3.1176,10.394,-0.34586,26.79,9.3965,3.4593,3.2039,5.9171,1.5213,11.41,11.78,2.0542,40.784
1.045,1.07,1.0539,-5.0088,-14.187,-15.04,233.69,46.726,-4.272,9.6815,1.5209,31.343,8.7157,7.886,3.5285,4.8535,1.1103,13.505,13.249,4.6979,40.366
1.045,1.07,1.0578,-4.6946,-14.363,-14.914,219.53,29.336,-4.372,3.2086,-0.8738,34.712,9.4566,4.8651,2.0487,8.3986,0.76723,19.515,14.367,4.7541,44.11
1.045,1.07,1.0557,-4.9368,-13.838,-14.636,230.25,48.469,-3.9465,8.9538,0.9985,32.01,6.9574,6.0492,4.8103,4.8847,1.4347,13.427,9.5883,5.5084,30.271
1.045,1.07,1.0524,-5.0794,-13.852,-15.02,236.39,56.705,-4.1419,8.0166,-0.10116,31.32,10.464,8.6112,3.0607,2.6188,1.3611,9.5394,13.875,4.3822,42.121
1.045,1.07,1.0587,-5.1164,-14.891,-15.536,238.54,48.972,-3.9717,5.5529,0.56353,33.748,8.9949,3.14,4.0848,7.6878,0.77652,18.685,9.1941,4.1751,27.465
1.045,1.07,1.0575,-4.3244,-11.925,-12.527,202.56,32.642,-4.7732,13.051,0.17654,21.226,8.6472,8.8967,2.8682,2.0124,2.0811,9.3012,15.013,3.2288,54.558
1.045,1.07,1.0546,-5.5528,-14.966,-16.427,257.92,70.312,-5.9857,8.3365,1.1155,32.233,12.285,4.9292,3.7039,4.7187,1.3151,6.3209,15.678,2.8339,43.7
1.045,1.07,1.0549,-4.4621,-13.321,-14.041,208.92,23.826,-4.1204,6.4926,1.3798,33.373,5.9497,6.9868,4.2656,5.396,1.6673,14.265,15.639,6.6886,50.278
1.045,1.07,1.0554,-4.9644,-14.913,-15.573,232.03,35.944,-2.7976,7.611,-2.0655,32.962,9.4609,4.7717,3.6966,8.152,2.2035,14.956,20.657,5.5957,58.866
1.045,1.07,1.0593,-4.7528,-13.456,-13.958,222.13,42.961,-5.3646,10.321,0.14382,21.886,10.005,4.5126,4.5482,9.1561,2.1892,7.3153,16.335,4.6385,53.653
1.045,1.07,1.0587,-4.0582,-12.924,-13.799,191.51,-6.9142,-4.5936,12.273,0.63624,36.116,10.923,4.6005,4.7587,8.6313,2.2698,10.283,17.965,4.6001,57.962
1.045,1.07,1.0572,-4.3977,-12.942,-13.609,205.61,29.165,-3.7404,3.4982,-0.7385,31.757,12.363,7.2699,2.4868,5.0187,1.2476,17.147,6.982,4.0534,23.887
1.045,1.07,1.0569,-5.4552,-14.519,-15.114,253.61,76.64,-4.1725,11.298,-0.78896,21.993,8.5285,3.0608,4.1491,6.2652,1.0962,9.554,13.328,7.0289,38.936
1.045,1.07,1.0567,-5.0482,-14.356,-14.893,235.57,50.484,-4.2936,9.8479,-0.64038,26.205,8.1231,5.4071,4.5297,6.1024,1.0352,13.403,16.696,5.173,50.738
1.045,1.07,1.0599,-4.8353,-13.796,-14.425,225.83,43.493,-5.0776,8.818,0.40987,25.131,12.926,3.8433,3.3458,4.2685,1.0029,15.896,11.781,3.4705,38.067
1.045,1.07,1.0574,-4.8408,-15.358,-16.071,226.66,20.29,-3.2273,4.5735,0.76602,40.724,14.435,4.8974,2.378,11.191,1.1249,22.102,10.209,2.4489,29.068
1.045,1.07,1.0519,-5.2323,-15.355,-16.351,243.99,45.055,-3.2126,7.4191,0.20341,41.224,10.15,6.3194,5.2783,9.5905,1.926,14.137,9.2997,6.7287,25.993
1.045,1.07,1.0622,-4.5727,-13.299,-13.616,213.75,37.118,-1.2958,6.4134,-0.82322,24.491,8.7132,2.9779,1.335,2.832,1.4353,21.366,13.558,2.7911,45.748
1.045,1.07,1.0552,-4.7475,-14.067,-15.854,222.22,20.584,-4.6858,10.192,-1.6278,47.311,14.171,4.3356,3.8232,8.2805,1.6515,4.6449,15.347,2.655,44.934
1.045,1.07,1.0594,-4.8645,-12.945,-13.826,226.55,57.376,-2.9532,9.4651,-0.99033,28.028,5.0747,3.4989,2.9783,5.5201,1.7957,6.445,12.853,3.9171,42.668
1.045,1.07,1.0551,-4.7405,-12.607,-13.595,220.41,56.806,-3.0017,4.1692,0.48482,22.857,12.49,7.7073,2.276,4.7818,0.9567,4.2816,12.912,4.3798,43.097
1.045,1.07,1.0595,-4.6941,-13.752,-14.049,219.31,39.353,-2.6527,5.7207,0.049006,19.921,16.563,4.527,2.7653,5.7265,2.7804,18.234,11.721,4.1516,38.071
1.045,1.07,1.0558,-5.6342,-15.2,-15.097,261.67,86.706,-2.8526,9.1295,0.39009,10.121,9.897,6.1569,4.8482,7.55,1.8403,14.286,15.054,6.0957,41.968
1.045,1.07,1.055,-5.1538,-14.857,-15.341,240.05,55.003,-6.2458,4.1795,1.5345,26.207,6.6492,7.1092,4.6045,5.2015,1.96,17.258,17.967,5.1167,52.446
1.045,1.07,1.0472,-5.6263,-15.686,-17.667,261.17,62.152,-4.11,4.6677,0.76713,46.751,11.052,7.1297,2.7958,2.988,1.7076,9.4302,16.778,5.6026,42.718
1.045,1.07,1.0523,-4.6664,-13.943,-15.255,218.29,23.104,-2.9039,7.3394,-0.5234,41.578,11.164,5.7806,4.635,5.2176,2.1713,11.077,15.497,7.1993,45.7
1.045,1.07,1.0561,-4.6253,-12.769,-13.442,216.09,41.99,-2.9976,11.133,0.94108,23.52,11.553,8.5565,2.6439,6.217,2.3112,8.1716,11.126,3.6524,37.884
1.045,1.07,1.057,-5.109,-14.531,-15.144,238.37,50.773,-4.2102,10.242,0.15081,36.573,6.2318,2.4622,2.8537,6.3766,0.99175,20.251,3.9598,8.471,12.057
1.045,1.07,1.0627,-4.0221,-12.165,-12.266,188.87,16.711,-2.8924,5.6741,-0.166,19.457,10.953,4.4675,3.9541,7.4087,2.5534,14.361,13.913,3.7777,51.614
1.045,1.07,1.0518,-4.961,-14.347,-15.397,231.13,45.25,-4.905,3.1883,-1.057,35.451,8.7841,8.6845,2.9476,0.91482,1.1744,17.11,17.956,5.0375,52.372
1.045,1.07,1.052,-5.9385,-17.218,-18.89,275.89,63.056,-5.9546,4.5339,0.70726,50.972,9.0878,3.1204,3.5823,6.685,0.72466,17.182,14.694,3.8958,35.412
1.045,1.07,1.0584,-4.8995,-14.871,-15.551,229.33,29.155,-2.4635,9.5115,-0.25702,39.407,7.4827,4.3626,3.756,7.2539,0.85732,21.012,11.883,2.5891,35.44
1.045,1.07,1.0585,-5.1728,-14.867,-15.258,241.31,53.229,-4.7689,9.0414,0.033713,25.039,10.489,4.1407,3.9366,7.1681,1.1094,17.195,13.799,4.4565,41.133
1.045,1.07,1.0524,-5.4214,-15.588,-16.979,252.2,53.807,-5.2642,4.4236,2.0844,34.981,12.162,4.8999,2.0637,3.3612,0.96708,13.439,22.978,4.8323,60.433
1.045,1.07,1.0575,-4.3284,-12.47,-12.785,202.9,28.813,-4.7346,10.669,-0.42042,18.216,13.199,8.6295,2.8107,5.6529,1.2332,11.103,15.137,4.3321,53.243
1.045,1.07,1.0504,-5.3063,-15.559,-16.631,247.15,48.775,-3.9694,4.9626,0.13224,35.446,8.4502,7.1331,3.7195,3.4358,1.7651,15.694,24.122,6.0785,62.728
1.045,1.07,1.0489,-5.7279,-16.559,-18.282,266.54,54.582,-4.8122,8.4868,-0.086931,48.267,12.574,5.6163,2.9764,2.2914,1.999,17.71,15.437,5.4334,38.089
