V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,Q9,P10,Q10,P11,Q11,P12,Q12,P13,P14,Q14,LoadMargin
1.045,1.07,1.0576,-5.5091,-16.106,-17.272,256.59,52.814,-4.3461,6.4682,1.5586,-0.54545,-0.21509,35.882,13.245,15.245,6.0198,3.6319,1.3086,8.6312,1.749,13.595,17.713,2.1597,9.6664
1.045,1.07,1.0548,-4.4666,-14.049,-14.647,209.83,11.11,-3.6495,9.085,1.009,0.34511,-0.6451,33.924,18.313,8.8676,6.0386,4.3647,2.0294,4.8153,1.7435,19.058,19.711,4.9892,12.972
1.045,1.07,1.0652,-4.901,-13.643,-14.405,228.76,48.098,-2.6158,10.701,1.6372,-0.13913,0.90483,27.733,8.273,6.5407,6.259,3.2599,1.9204,3.3956,2.399,14.41,14.69,3.8049,10.582
1.045,1.07,1.0633,-4.4029,-12.562,-12.444,206.21,37.384,-3.6689,10.259,1.6986,-0.25263,1.3363,20.475,13.899,5.1504,5.979,4.073,2.2842,9.8136,1.083,14.412,7.0012,4.7416,14.891
1.045,1.07,1.0611,-5.2196,-15.904,-16.157,243.89,41.392,-3.5884,7.5992,2.2596,1.0765,-0.74369,30.5,9.8863,7.7385,7.9472,5.4359,1.9399,12.155,1.6776,19.611,16.548,5.4166,15.207
1.045,1.07,1.0576,-5.3601,-15.388,-16.798,249.58,50.677,-4.1739,6.2915,1.235,1.7882,1.4295,40.26,12.38,10.889,3.9049,3.3754,0.55,6.4225,1.7246,13.092,14.473,5.7617,9.3815
1.045,1.07,1.0499,-5.5957,-15.169,-16.209,259.8,74.358,-2.0575,7.9169,0.60128,0.92951,2.3625,28.723,19.999,14.045,5.2314,3.8634,2.2949,5.706,1.7224,10.181,10.717,2.5874,10.603
1.045,1.07,1.0609,-4.5015,-12.982,-13.731,210.65,30.583,-2.2241,8.6561,0.75345,0.4957,0.18252,30.21,16.002,5.3096,2.9681,2.9718,1.9925,5.5946,1.5056,11.646,16.766,4.1862,10.075
1.045,1.07,1.0561,-4.5186,-12.646,-12.916,211.11,43.091,-5.3524,7.9425,1.9102,0.13178,-0.87811,21.57,19.8,7.3163,4.8818,2.7126,2.1767,5.9136,2.4801,12.677,11.334,6.6832,9.456
1.045,1.07,1.0543,-5.0802,-15.061,-15.682,237.42,39.7,-4.6679,10.029,1.6627,0.57068,0.3003,34.367,16.627,7.1783,3.3503,5.0317,2.0703,5.2586,2.3723,19.539,14.679,9.3853,14.446
1.045,1.07,1.0586,-5.4687,-16.653,-17.389,255.51,41.297,-3.6726,10.472,1.6616,-1.2071,-0.050919,41.271,11.581,9.8069,4.9891,3.5273,1.8466,10.64,0.45462,21.335,15.371,6.0648,9.2357
1.045,1.07,1.0578,-5.167,-14.657,-15.819,240.49,52.524,-3.8584,4.4064,1.7621,1.3347,-1.8434,37.667,14.796,9.7683,3.2317,1.7609,2.1311,6.6242,1.4945,14.406,10.678,6.7372,5.2051
1.045,1.07,1.0686,-4.7361,-12.663,-12.941,220.69,58.831,-0.96705,8.3457,1.7425,-0.17539,-0.061918,13.159,7.9508,6.0161,4.9591,3.3089,1.6268,6.3724,1.0403,8.265,17.193,5.4074,11.413
1.045,1.07,1.0661,-4.9578,-13.935,-15.141,230.88,48.983,-3.075,4.1937,1.9894,-0.15919,0.046818,37.777,7.1691,3.4228,4.6854,4.0299,2.0908,6.4893,1.9544,10.357,15.413,4.0789,12.709
1.045,1.07,1.0487,-4.6354,-13.436,-14.015,216.88,33.453,-4.8605,10.26,1.2992,0.72495,0.024819,32.109,26.37,5.7138,5.9303,4.8722,2.0409,5.0896,1.3279,13.735,12.034,2.1568,15.541
1.045,1.07,1.0611,-4.7789,-14.027,-14.915,223.2,37.203,-5.8232,4.93,1.3747,-2.166,0.96543,29.576,11.587,11.936,5.898,4.2578,1.217,2.5536,1.5104,15.529,19.61,4.6445,13.207
1.045,1.07,1.059,-5.1566,-14.276,-14.912,240.25,59.271,-2.6807,9.6278,1.0007,-0.82523,-0.78404,23.73,16.468,4.3897,2.3899,2.88,1.7619,6.0638,1.9644,9.3989,24.21,5.3201,8.5005
1.045,1.07,1.0607,-5.1238,-14.688,-15.445,239.29,46.199,-3.6389,12.159,1.9585,-0.25006,1.3734,29.117,9.4486,5.2713,6.5705,2.4298,1.641,6.6149,0.69454,12.108,24.239,6.0526,7.0251
1.045,1.07,1.0506,-5.4109,-15.578,-16.628,252.12,52.796,-2.7861,9.6186,1.8861,-1.3373,-1.3432,41.484,19.63,10.209,4.6626,2.3508,1.8903,8.1518,1.3553,15.328,11.021,5.9486,6.4067
1.045,1.07,1.0537,-5.3515,-15.106,-15.844,248.93,61.593,-4.6871,5.7603,2.4942,1.8879,-0.38346,29.579,18.366,5.3075,4.2477,2.7572,1.8469,5.0017,1.2663,15.713,18.944,5.7745,7.7389
1.045,1.07,1.0482,-5.2402,-14.253,-15.488,244.05,57.817,-4.7257,12.197,1.183,0.06529,-1.2572,32.74,19.527,11.129,9.2425,2.7338,1.8495,4.6091,1.8308,6.6226,14.481,4.9599,7.939
1.045,1.07,1.0544,-4.3804,-12.448,-13.509,205.04,25.958,-2.8941,10.051,1.7761,0.80012,-0.85689,37.313,16.225,8.0465,8.2701,3.3417,1.5065,5.3506,2.1472,9.586,6.8091,6.638,11.505
1.045,1.07,1.0601,-5.2825,-14.853,-15.571,245.99,59.975,-4.4976,7.6615,1.8644,-0.47601,-1.739,27.96,10.344,10.504,6.7395,4.9629,1.4573,5.644,1.4657,14.976,12.878,8.184,14.603
1.045,1.07,1.0483,-4.8679,-14.342,-14.848,227.27,40.324,-3.7888,6.3052,1.7372,-0.21798,0.58624,29.947,25.839,14.546,4.1387,1.933,0.55469,7.1232,1.2704,17.782,9.5491,4.7888,5.7722
1.045,1.07,1.0654,-5.2807,-14.979,-15.936,245.94,56.259,-4.6048,6.3211,0.94142,0.68852,-0.087392,26.385,6.9836,10.145,5.4605,4.516,1.4693,7.0336,1.9971,10.247,22.26,4.4874,13.112
1.045,1.07,1.065,-4.5325,-13.119,-13.092,212.07,38.937,-2.1528,8.2544,1.6049,-1.0081,0.0002369,16.603,12.029,9.8896,5.5636,4.1222,1.4217,7.5339,1.7203,15.783,13.404,5.1538,14.31
1.045,1.07,1.0462,-5.322,-15.074,-16.069,248.01,52.466,-3.7424,11.308,2.2503,2.0292,0.61648,32.673,19.887,9.6089,8.6669,4.354,2.1826,5.0063,0.94412,11.39,17.006,5.8879,11.915
1.045,1.07,1.0622,-4.4287,-13.038,-13.248,207.56,29.311,-4.7253,8.7721,1.2931,0.55555,-1.7869,25.39,14.79,5.1985,4.7302,2.3259,2.476,9.3164,0.38471,14.393,14.14,6.8822,8.0806
1.045,1.07,1.0535,-5.2951,-14.703,-14.828,246.26,69.935,-3.7273,6.4017,1.7335,0.22447,0.033974,18.815,19.637,7.8873,5.1767,3.8308,2.0905,4.0835,2.2212,18.846,14.218,5.8932,11.219
1.045,1.07,1.056,-4.5531,-13.781,-14.161,213.25,26.731,-5.238,6.5518,1.5719,0.20423,0.1315,27.96,19.521,7.9691,4.9371,5.0635,1.4113,8.7305,1.2832,13.781,17.501,4.7428,16.019
1.045,1.07,1.0611,-4.8088,-14.286,-15.137,225.3,26.671,-3.1184,13.062,2.1576,1.5099,0.70533,30.178,12.265,15.349,5.6792,3.8063,0.65333,5.6257,1.6978,15.809,13.574,3.9834,11.787
1.045,1.07,1.0508,-5.1222,-15.646,-16.842,239.14,32.665,-2.8754,4.8425,1.1381,-0.90585,-1.6223,44.177,20.475,14.373,4.616,3.1917,1.2085,7.1297,1.6812,18.122,14.268,4.0404,8.5149
1.045,1.07,1.0578,-4.9676,-14.496,-14.881,231.8,47.097,-3.4038,6.0254,1.2856,-1.44,0.062839,28.311,14.781,5.1067,6.1121,3.4452,1.155,4.0105,1.4518,20.12,18.503,6.1422,10.349
1.045,1.07,1.0623,-5.1775,-14.501,-14.801,241.42,60.226,-4.3687,10.088,0.4577,-1.3181,1.1875,19.549,11.068,8.502,5.1907,3.0148,2.2797,4.7481,0.38074,16.551,18.566,5.8881,9.1362
1.045,1.07,1.0478,-5.4417,-16.403,-16.983,253.74,47.781,-1.3557,7.2221,1.6728,-1.0845,0.71441,42.701,20.653,6.21,6.8244,4.0291,1.3096,8.7326,1.2209,23.161,12.172,5.0562,10.416
1.045,1.07,1.0435,-5.9222,-17.666,-19.068,275.81,51.577,-3.6259,10.408,2.3634,1.0722,0.27809,50.071,21.436,4.9145,4.5905,3.0813,2.0304,3.8857,1.8259,21.028,24.1,5.2838,6.8443
1.045,1.07,1.0587,-4.4741,-12.967,-13.591,209.15,33.722,-4.8924,5.3016,2.0648,-1.4858,-1.3772,26.669,19.114,10.859,3.8114,2.3422,1.318,5.703,2.0328,12.655,15.071,3.9167,7.953
1.045,1.07,1.0554,-4.7178,-13.332,-14.259,220.05,42.74,-5.0865,5.3462,1.5812,0.044032,-1.1358,32.119,16.053,7.5316,9.2791,5.7589,2.3069,6.4981,1.7081,7.9866,12.765,3.4796,18.756
1.045,1.07,1.061,-5.5291,-16.197,-17.326,257.35,54.988,-3.2147,4.4352,1.5346,-1.0576,-0.46894,42.057,10.264,8.7684,2.7991,3.4021,2.4393,6.3638,1.7646,20.156,14.994,5.5611,9.104
1.045,1.07,1.0443,-6.3078,-18.005,-19.508,292.36,80.107,-3.5612,3.654,1.301,-0.21204,0.33158,43.463,18.875,12.205,7.1916,2.6115,1.2962,7.5403,1.7211,14.595,20.708,4.2279,5.7693
1.045,1.07,1.0522,-4.7252,-13.141,-14.608,220.43,39.518,-6.2953,7.7702,1.8159,-0.67757,-0.8007,46.972,18.353,7.0461,8.0737,3.1,1.8179,8.8724,1.9519,5.5416,3.0967,4.0071,9.9555
1.045,1.07,1.0628,-4.2967,-12.812,-13.114,201.32,25.031,-3.6956,5.7639,2.2484,-0.68577,0.40621,24.667,15.139,9.5357,3.2611,3.2149,2.0812,8.2077,1.5819,14.441,13.524,5.0629,11.346
1.045,1.07,1.06,-4.3828,-12.205,-12.951,205.26,31.421,-2.3345,12.72,1.62,-0.73595,-1.564,27.009,15.404,9.6611,4.5073,3.7498,1.0606,4.9431,2.2894,8.4817,10.217,7.4839,13.503
1.045,1.07,1.0505,-5.115,-14.791,-15.247,238.07,54.937,-2.3932,2.8197,1.5192,-0.16026,1.8814,32.43,18.728,5.7592,7.7022,2.8706,1.4791,6.7801,1.7933,19.079,12.377,5.5915,8.3499
1.045,1.07,1.0579,-5.0317,-13.564,-14.171,234.2,62.892,-1.4202,9.0096,1.7258,-2.0986,-0.35128,22.585,14.567,5.571,7.5974,1.6682,1.2827,5.2593,1.4084,8.7502,19.804,4.0849,5.2044
1.045,1.07,1.0491,-5.6356,-15.566,-17.009,261.84,66.642,-2.7609,8.5244,1.2887,0.127,0.5309,40.457,18.438,8.2406,4.2515,4.3226,1.9458,4.6425,1.5612,10.291,14.916,6.4215,11.42
1.045,1.07,1.056,-5.4307,-15.112,-16.009,252.75,63.728,-3.6781,9.3651,1.165,-0.92494,-1.0174,34.453,16.707,8.425,4.222,2.1252,1.071,6.3055,1.1797,15.185,11.547,5.6652,6.0603
1.045,1.07,1.0567,-4.9738,-13.795,-14.709,231.67,52.2,-3.2106,7.301,2.3909,1.0337,0.31051,30.596,18.205,8.7989,2.8199,3.1676,2.0605,7.8535,1.6811,8.7626,11.616,4.3989,9.9361
1.045,1.07,1.0536,-5.5049,-15.632,-16.053,256.1,65.38,-1.4201,7.8084,2.1907,1.5817,0.1849,29.912,17.307,7.5698,6.3623,3.5433,2.995,7.8093,1.9763,19.774,9.755,3.9287,9.7884
1.045,1.07,1.054,-5.2817,-14.835,-15.842,245.76,58.153,-2.8013,6.8685,2.4748,-0.95098,-0.8456,35.688,18.379,10.229,5.3187,3.2048,1.9956,2.3902,1.6011,18.125,10.215,2.984,9.2493
1.045,1.07,1.0515,-4.7881,-13.026,-13.794,222.94,53.487,-4.6258,6.3365,1.8512,0.87187,2.528,31.439,18.208,6.6676,7.1173,2.7903,1.8076,2.4952,2.4188,14.74,4.6253,6.8356,9.1627
1.045,1.07,1.0491,-5.3835,-15.13,-15.874,250.58,61.679,-6.079,8.397,1.9843,0.99347,0.20617,27.664,22.127,10.646,5.7915,2.691,1.7755,6.174,1.5353,12.995,16.883,4.2585,7.5102
1.045,1.07,1.0484,-4.571,-13.036,-14.172,213.39,34.21,-4.4745,6.0601,2.1715,-1.117,0.38478,36.599,24.02,8.8728,5.9026,4.941,1.6423,5.8477,1.8156,6.0389,13.278,3.5505,15.598
1.045,1.07,1.0544,-4.3813,-12.377,-12.766,204.76,36.479,-2.6802,6.9935,2.2807,0.38338,-0.95146,21.638,21.342,8.4503,6.3827,4.7598,1.4301,4.6213,1.841,10.783,12.791,4.352,16.679
1.045,1.07,1.061,-5.0417,-14.519,-15.121,235.34,48.166,-6.4894,8.3658,1.5528,-0.84622,-0.33076,28.668,13.51,8.049,6.799,2.8425,0.50867,5.1365,1.4107,17.458,16.675,3.2241,8.7017
1.045,1.07,1.0568,-4.9126,-14.015,-14.967,229.37,41.541,-5.7582,9.4561,2.4015,1.7206,-0.089927,34.289,15.381,5.8175,5.7399,4.8986,1.9068,4.9792,1.3435,12.551,13.981,5.5082,15.236
1.045,1.07,1.053,-4.9597,-14.719,-15.483,231.66,37.582,-4.8669,7.2809,2.2403,-0.038867,0.7444,33.131,12.84,9.0187,9.7146,3.8374,0.80997,6.1986,1.1829,15.134,18.889,9.0016,10.907
1.045,1.07,1.05,-5.3255,-15.018,-15.477,247.72,64.23,-3.1518,5.9571,1.3335,-0.038535,1.3072,24.95,20.34,10.977,6.3886,3.8507,1.6893,10.138,1.959,11.117,14.391,5.4191,10.932
1.045,1.07,1.0591,-4.8082,-14.259,-14.033,224.86,41.953,-2.659,8.5936,1.9684,-0.081396,2.5094,19.261,16.957,5.6992,3.9105,3.6348,2.2668,7.984,1.0548,20.452,17.454,4.6121,11.344
1.045,1.07,1.0464,-5.4291,-15.429,-16.415,252.59,58.29,-2.7159,7.2831,1.4698,1.8736,0.66168,37.661,22.334,6.4757,8.1182,2.2309,0.79678,7.6647,1.2582,13.339,15.113,2.7918,6.0189
1.045,1.07,1.0643,-4.2019,-12.256,-12.976,196.86,22.708,-3.4571,6.3949,1.9628,-1.1216,0.99202,28.87,12.328,6.502,3.8212,3.9944,1.5646,6.4524,1.7515,9.2557,16.564,5.0204,14.443
1.045,1.07,1.0551,-5.0863,-14.653,-14.43,237.11,59.924,-5.6963,5.5006,0.62738,-1.2442,0.062626,18.565,20.702,7.4114,6.3018,1.7653,2.6173,9.7422,2.1563,18.967,15.358,3.01,5.3428
1.045,1.07,1.0477,-4.8511,-13.856,-15.285,226.01,39.605,-1.8008,4.7696,2.183,-0.29056,0.64009,43.716,19.315,11.568,8.3805,4.4805,2.2184,6.9665,1.6392,8.1021,7.2541,4.4848,13.245
1.045,1.07,1.0663,-4.0276,-12.17,-12.407,189.16,15.381,-2.7012,5.7732,1.2999,0.67033,-0.84848,18.934,8.424,12.518,7.2404,3.7875,2.0512,5.9503,1.5151,15.057,14.4,7.6103,14.027
1.045,1.07,1.0451,-4.8207,-13.88,-15.017,224.84,38.936,-2.7519,6.0567,1.4689,-0.99391,-0.70203,40.335,26.071,10.49,5.2252,3.6957,0.93593,4.5266,1.8105,12.493,9.5757,5.3237,10.904
1.045,1.07,1.054,-4.7779,-13.842,-14.117,223.1,43.974,-3.1827,6.6392,0.68736,-0.65075,0.55019,24.747,19.492,4.895,5.2601,3.8411,2.6853,6.553,1.4182,14.228,19.145,5.6318,11.916
1.045,1.07,1.0541,-5.2173,-14.478,-14.795,243.02,62.605,-3.1245,10.381,2.4005,-0.46981,0.13394,19.747,19.386,8.3159,3.9897,3.2737,2.1411,6.765,1.9357,12.069,18.671,6.0358,9.6312
1.045,1.07,1.0551,-4.8344,-13.503,-13.896,225.26,53.707,-3.4319,5.4656,0.88187,-0.11366,1.0414,23.546,17.018,9.017,7.3077,2.9193,1.5638,9.1593,1.0618,10.409,11.378,5.8797,9.4584
1.045,1.07,1.0542,-4.5565,-12.778,-13.35,212.78,40.205,-2.6868,8.0941,2.0154,0.83714,1.487,25.131,17.998,9.6586,6.5629,3.6074,1.8978,5.823,1.4555,10.453,10.433,5.957,12.245
1.045,1.07,1.0504,-5.3063,-15.029,-16.555,247.14,50.472,-4.2482,8.4767,0.94816,-0.41354,-0.17433,43.499,17.59,11.956,6.1678,3.0018,2.0183,6.5232,1.0951,9.8215,11.816,5.2617,8.3415
1.045,1.07,1.0659,-4.8638,-14.019,-14.587,227.03,44.147,-2.9684,6.413,1.4208,1.314,-0.20701,26.317,11.49,9.5749,3.7077,4.4924,0.87277,7.8102,1.9212,14.936,12.124,3.4782,14.509
1.045,1.07,1.059,-4.6462,-12.564,-13.922,216.3,46.803,-1.9521,4.4126,1.3079,-0.27119,-0.42535,33.186,11.372,8.9949,6.5568,3.4828,1.2469,4.1273,1.7421,4.4945,12.104,7.3511,11.746
1.045,1.07,1.0582,-5.2088,-14.687,-14.784,242.95,59.721,-5.5598,10.953,1.4561,1.383,-0.63515,19.238,14.134,5.908,6.6298,5.5558,2.4314,7.1288,1.7267,15.694,15.771,7.3889,16.646
1.045,1.07,1.043,-4.9554,-13.839,-13.865,231.04,57.724,-4.4213,9.465,1.1677,-1.7197,0.9579,22.931,28.648,9.0873,7.4895,3.8159,1.5306,6.8514,0.79881,15,7.5786,5.8366,11.7
1.045,1.07,1.0596,-4.1587,-12.018,-12.249,195.06,25.486,-4.4047,9.1785,1.5684,-0.15493,-1.0353,20.114,20.397,5.9516,2.6761,2.8241,1.6706,5.0578,1.627,11.983,17.511,5.1982,10.252
1.045,1.07,1.0517,-5.0984,-13.903,-14.282,237.13,66.123,-5.2941,6.1403,1.298,1.2797,1.3175,24.223,20.984,5.3457,7.6373,4.1259,1.518,10.102,1.8561,8.7296,10.145,3.4456,12.8
1.045,1.07,1.0478,-5.8309,-16.57,-18.052,271.23,62.117,-4.3719,10.596,1.3401,1.056,0.65998,47.222,16.329,7.5173,7.5522,3.1177,1.8438,4.2326,1.797,17.102,13.525,5.9054,7.7515
1.045,1.07,1.0466,-5.1666,-14.807,-16.01,240.84,46.277,-4.2373,8.414,1.1326,1.12,-0.32841,40.245,22.009,4.3088,8.8283,2.9402,2.6614,5.2324,1.4787,11.054,19.764,1.7,8.1162
1.045,1.07,1.0523,-4.7772,-14.177,-14.918,223.12,34.948,-3.9558,5.0184,1.5865,0.26918,0.15073,26.271,20.254,9.9735,5.1853,5.0956,1.569,3.4718,1.3028,12.629,25.488,4.5357,14.362
1.045,1.07,1.0588,-5.2445,-15.581,-16.406,244.59,44.78,-3.7059,5.6563,1.5968,1.828,0.092177,34.096,12.393,9.4241,5.1795,5.5688,1.5788,8.3419,1.8766,16.285,16.764,5.3869,15.593
1.045,1.07,1.0522,-4.9122,-13.826,-14.116,229.18,50.809,-0.78619,9.8929,1.3574,0.3674,-1.9999,28.757,20.202,7.3696,5.8907,2.1266,2.3432,6.699,1.9111,18.115,4.9647,8.1098,6.7119
1.045,1.07,1.0546,-4.2547,-12.409,-13.212,198.87,26.471,-2.204,2.9742,2.4842,-1.6705,0.975,32.845,20.987,5.7435,4.654,2.8204,1.505,6.2848,0.7882,9.024,16.91,3.0997,9.5482
1.045,1.07,1.065,-5.0127,-15.249,-15.121,234.35,41.903,-3.8599,6.5246,2.1541,-0.49057,0.60627,21.831,10.379,9.4632,3.5669,2.8712,2.8807,9.0678,1.3308,24.717,17.495,6.2165,8.4873
1.045,1.07,1.0554,-4.6893,-13.008,-13.359,218.99,47.881,-4.3027,10.049,1.2106,-1.4969,-0.72477,21.011,19.305,11.096,6.2154,1.9183,2.6244,6.8286,1.9252,10.955,11.648,4.9656,6.4671
1.045,1.07,1.0611,-5.1145,-14.408,-15.013,238.22,56.622,-2.8177,6.3854,1.3741,0.32645,-0.9798,28.068,9.1871,5.2203,8.4926,5.594,2.4469,6.7818,1.5661,13.406,14.707,6.1587,17.062
1.045,1.07,1.0544,-5.4879,-15.727,-16.665,255.2,61.602,-5.6048,4.1584,1.896,0.32346,0.2323,36.579,14.906,11.153,6.1252,2.3356,1.3637,6.7004,1.891,18.781,10.626,6.0317,6.3996
1.045,1.07,1.0672,-4.9017,-13.027,-13.506,228.1,65.25,-5.1516,6.4911,1.3799,0.12629,-0.76582,21.385,12.918,2.6329,2.5273,4.4594,1.0326,7.3678,1.093,8.6343,11.784,3.5381,15.083
1.045,1.07,1.0567,-5.055,-13.644,-13.272,235.36,72.862,-4.6583,9.0369,0.72284,-1.655,1.2347,10.512,17.71,11.749,6.5059,3.4497,1.4661,9.3962,1.7163,14.963,4.3201,7.0049,11.081
1.045,1.07,1.0511,-4.6737,-13.724,-14.1,218.6,35.286,-3.3357,8.5242,1.1378,-0.4064,-1.0767,29.321,22.609,6.3682,6.9244,2.3613,0.93085,10.178,2.119,11.698,16.063,5.0359,7.3802
1.045,1.07,1.0464,-4.9637,-15.19,-15.734,232.04,32.775,-3.7547,6.9572,2.0608,-1.2473,0.90155,39.117,21.513,11.702,8.5783,4.3249,1.3024,9.35,1.8206,19.692,8.8795,6.0638,12.035
1.045,1.07,1.0506,-5.263,-14.512,-15.03,244.73,66.984,-3.7084,6.6877,1.7816,-0.56863,-0.065208,22.348,22.267,9.1778,3.7882,2.7878,1.2798,5.9971,1.4128,11.388,18.029,6.5676,8.0618
1.045,1.07,1.0556,-5.181,-16.065,-16.848,242.74,26.6,-4.4802,12.848,1.3128,0.0047423,-0.21345,41.364,15.236,7.5228,6.3226,3.6959,1.9609,5.7304,1.8719,23.43,19.829,3.5646,9.8197
1.045,1.07,1.059,-4.7152,-13.779,-14.227,220.58,36.031,-4.8202,9.2004,1.69,0.34027,-0.46147,25.094,13.952,9.6561,7.4824,2.6349,1.998,5.0812,1.9184,16.769,16.378,5.2256,8.4543
1.045,1.07,1.0433,-5.5499,-15.675,-16.878,257.88,63.12,-5.2707,5.6801,2.4889,0.7985,1.0094,35.092,24.434,9.8743,6.8204,3.127,1.7857,6.7952,1.2528,8.8042,21.146,2.8254,8.0165
1.045,1.07,1.0552,-4.3027,-12.871,-12.957,201.73,25.023,-5.4414,7.1801,1.8537,0.65657,0.53128,24.161,20.184,6.0114,6.9389,1.7571,1.714,8.4556,1.8779,15.399,15.367,4.8529,5.9807
1.045,1.07,1.0549,-5.3069,-15.206,-15.559,247.26,58.56,-2.4982,8.4169,1.8892,-0.50931,0.027137,23.902,17.89,5.3131,3.9549,3.4912,1.5013,7.7286,1.6603,13.947,24.076,6.2384,9.6206
1.045,1.07,1.0519,-5.445,-15.657,-16.31,253.1,63.141,-2.3023,2.9197,1.5592,0.39066,-0.31671,23.677,20.347,15.165,4.6544,3.5217,2.2277,3.9212,2.0772,17.993,19.43,2.8567,9.4795
1.045,1.07,1.0659,-4.481,-13.121,-13.427,209.73,31.895,-2.6636,7.1627,2.0928,1.3612,-1.33,21.452,8.0371,8.4295,8.3178,2.8913,2.1112,8.3589,1.7938,13.663,16.103,5.6573,9.9523
1.045,1.07,1.0518,-5.2264,-14.727,-15.361,243.28,59.813,-4.7063,6.3057,0.8994,-0.016255,2.4711,31.066,17.86,6.449,5.5582,4.1834,2.2948,3.482,1.6395,18.063,12.293,6.6467,12.227
1.045,1.07,1.0551,-4.5885,-13.851,-14.668,214.91,22.456,-3.4268,7.7607,1.2673,1.4099,-0.86497,35.482,18.162,6.1173,5.8058,3.6812,1.9008,6.9057,2.5431,13.526,18.656,4.4972,11.285
1.045,1.07,1.0572,-4.5105,-13.049,-13.15,210.89,38.37,-5.0525,6.8084,2.9412,-0.47227,1.0569,17.449,20.359,7.9286,4.7744,3.693,1.6421,6.9464,1.2995,12.314,19.283,3.0216,12.327
1.045,1.07,1.0613,-4.9124,-13.834,-14.131,229.58,47.42,-4.1892,13.312,2.4401,1.3965,0.36222,21.026,13.204,6.3001,4.1568,5.5056,3.192,3.7978,1.6177,16.174,14.502,6.4754,17.67
1.045,1.07,1.056,-4.9586,-14.337,-14.994,231.58,43.488,-4.4989,9.1193,1.1559,-0.41134,-0.56066,32.89,14.77,6.9592,7.3152,3.8052,1.483,7.4954,1.3914,14.338,13.509,7.0816,11.639
1.045,1.07,1.0543,-4.8076,-13.438,-13.568,224.25,52.792,-4.1395,8.0989,2.241,0.20167,-2.1875,13.628,21.982,11.314,5.1276,3.5666,1.4775,6.0286,1.9906,11.493,17.353,5.4896,11.429
1.045,1.07,1.0518,-5.1363,-14.521,-15.499,239.54,50.068,-5.4767,10.172,1.3406,-0.8439,0.51438,30.39,17.626,12.94,6.1557,2.8554,1.3124,4.4494,1.132,11.751,16.495,6.9917,8.3071
1.045,1.07,1.0604,-5.327,-15.238,-15.418,248.39,60.232,-4.3381,9.8423,1.4204,-0.85287,-0.97014,24.211,14.285,8.9895,6.0343,2.9293,1.915,7.8929,1.1242,20.191,12.824,3.9427,8.5592
1.045,1.07,1.0537,-4.4091,-12.227,-13.599,206.04,30.917,-3.9771,8.55,1.5001,-0.84861,-0.59016,40.618,19.318,-0.27745,4.5195,4.6563,2.1958,3.0446,0.93689,3.8076,17.518,5.7069,15.486
1.045,1.07,1.0664,-4.5637,-12.925,-13.483,213.22,40.714,-4.8803,6.7263,1.9793,-1.6338,0.13845,23.765,8.1187,8.6961,6.5595,1.8009,2.3758,7.9543,1.4897,10.191,16.314,5.1313,6.252
1.045,1.07,1.0543,-4.8794,-13.05,-13.321,226.68,68.1,-2.1894,3.2606,1.8445,-1.3929,0.87336,18.559,15.868,8.731,9.6157,2.9722,1.8192,2.9099,3.0464,14.633,8.9403,5.8327,9.7193
1.045,1.07,1.0614,-4.9528,-13.534,-14.241,230.99,54.388,-5.7788,10.944,1.9655,-0.052021,0.35393,21.015,16.33,14.273,1.9817,3.7789,1.8722,4.8069,1.0463,10.543,11.088,3.9035,12.293
1.045,1.07,1.0556,-5.1376,-14.709,-15.69,239.31,51.462,-5.9812,4.86,1.2101,-0.060908,-0.47659,37.06,15.198,6.7519,6.7702,3.4549,2.0549,5.0945,1.0224,15.858,13.607,5.0522,10.204
1.045,1.07,1.0557,-5.2174,-15.19,-16.419,242.89,47.632,-2.0585,3.4625,1.963,0.76188,-0.13126,40.728,15.362,7.3781,5.4126,3.5402,1.8024,7.7931,1.8002,12.72,17.188,2.91,9.9071
1.045,1.07,1.0623,-5.0115,-13.302,-13.763,233.05,68.569,-3.3477,6.8132,0.97086,0.30603,0.67625,16.171,15.331,7.8351,4.8997,2.9197,1.9204,6.2309,0.67944,8.2753,15.399,0.81697,9.4886
1.045,1.07,1.0454,-5.3985,-14.408,-15.439,250.16,77.87,-4.695,2.2518,2.0601,-0.24475,0.76423,26.923,20.983,7.8573,8.4105,3.5861,1.5824,5.3015,1.9153,4.5826,19.4,6.1991,9.982
1.045,1.07,1.0574,-4.1254,-11.483,-12.417,192.72,30.055,-3.8531,3.5986,2.0095,-0.15306,0.46517,26.049,19.202,10.265,3.7403,1.9522,1.0218,3.4853,2.459,6.5103,14.051,4.8611,7.2133
1.045,1.07,1.0525,-4.7218,-13.253,-13.656,219.95,51.287,-3.6046,3.3529,1.5253,-0.68652,0.95452,18.833,20.072,8.2879,6.6032,3.632,1.306,4.0028,1.4749,10.778,20.938,5.4461,11.385
1.045,1.07,1.0542,-5.3059,-14.668,-15.242,246.86,65.856,-3.4357,8.2091,1.6735,-1.0385,0.46461,28.49,18.46,9.0423,5.5627,1.9667,1.9365,7.0426,1.7499,14.968,10.408,4.1827,5.7854
