V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,P10,Q10,P11,P12,Q12,P13,P14,Q14,LoadMargin
1.045,1.07,1.0565,-5.3124,-15.413,-15.896,247.48,56.498,-4.6549,5.8958,1.6664,0.026315,-0.9334,29.272,5.267,5.2468,2.2985,9.8017,1.9418,15.2,20.937,4.7462,0.073592
1.045,1.07,1.0578,-4.4115,-12.88,-13.235,206.35,31.437,-3.6646,5.4471,1.0161,2.5335,2.7679,22.311,14.908,5.0882,3.2489,4.5779,1.2647,18.452,5.4532,5.5447,8.8161
1.045,1.07,1.0587,-4.6719,-13.552,-13.905,218.36,38.957,-3.9243,7.3007,1.5007,0.82003,-1.3343,18.033,13.177,6.6268,2.4629,4.6154,2.4388,15.256,18.48,3.7591,2.6497
1.045,1.07,1.0492,-5.3169,-16.012,-17.023,248.12,40.308,-4.0616,7.7651,2.4197,-0.6037,-0.1231,41.488,8.5293,8.9803,3.9096,5.3612,1.9237,18.85,20.14,5.3002,-1.552
1.045,1.07,1.0545,-4.9473,-13.887,-14.98,230.64,47.001,-5.4967,7.7634,2.1794,0.23021,-0.06938,34.856,6.6781,5.2029,2.0387,1.1984,1.3285,14.94,15.555,6.6225,0.70498
1.045,1.07,1.0585,-5.0479,-14.412,-14.247,235.45,57.56,-6.3213,7.8888,2.4997,0.87596,0.63209,19.612,5.5078,5.476,4.9392,8.9854,1.7924,18.685,10.596,6.0917,2.7275
1.045,1.07,1.0615,-4.4293,-12.877,-13.603,207.31,29.199,-5.4288,6.7216,1.2225,-0.070534,-1.1036,29.937,6.3876,2.7726,3.2308,7.7575,2.1765,9.7134,16.297,4.7799,-0.24327
1.045,1.07,1.0602,-4.39,-13.233,-12.83,206,28.629,-5.5958,9.0131,1.851,0.91872,-0.22511,16.025,6.4216,6.5334,2.9869,7.3389,1.6215,21.221,15.28,6.3239,3.1307
1.045,1.07,1.0527,-5.2617,-15.198,-16.367,244.94,52.403,-5.2916,3.7335,0.99347,-1.7392,-1.7851,36.209,11.173,6.9193,4.3321,5.5393,1.7392,12.087,19.217,5.4296,-4.8064
1.045,1.07,1.0545,-5.3268,-14.997,-15.837,248.34,55.915,-3.2889,12.257,1.7501,-1.4753,-0.44067,34.547,7.4667,7.4215,3.6758,5.4689,1.0346,14.807,13.634,3.1535,-4.2403
1.045,1.07,1.0609,-4.2096,-12.301,-12.506,197.26,27.28,-3.6502,6.4582,0.69795,-0.12324,0.042985,18.067,6.4497,4.7432,3.8263,7.0032,2.0044,9.7371,21.136,5.1087,-0.42896
1.045,1.07,1.0614,-4.5425,-12.481,-12.762,212.31,44.983,-4.0244,10.701,1.2916,0.60883,-1.12,18.227,8.6179,5.2052,3.9456,1.2729,1.2615,16.247,9.2742,4.1731,2.179
1.045,1.07,1.0538,-5.2699,-14.658,-15.976,245.27,55.94,-4.136,7.7823,0.92907,1.2392,-0.026679,30.519,13.716,4.3204,3.6667,5.119,2.6344,7.016,18.342,5.6644,3.5359
1.045,1.07,1.0487,-6.1488,-16.664,-17.838,284.88,90.763,-4.0405,6.932,1.6004,-0.37237,0.7654,38.888,6.9414,7.6155,3.5687,7.5622,1.913,12.744,11.444,5.1673,-0.91202
1.045,1.07,1.0516,-4.9746,-14.967,-16.507,232.17,30.624,-2.9566,4.1586,1.4701,-2.2547,-0.70225,52.534,12.483,6.5465,2.4318,8.0684,1.9197,14.914,8.7359,4.8557,-6.2523
1.045,1.07,1.0572,-4.9956,-13.416,-13.866,232.23,66.751,-3.2753,5.624,2.6305,-0.69007,-0.31401,23.021,7.5764,6.0343,1.105,3.6255,1.1689,15.744,9.034,5.3581,-2.2152
1.045,1.07,1.0576,-5.0637,-15.099,-15.833,236.29,41.388,-3.9915,4.8724,1.7814,0.088945,0.27245,32.62,11.223,2.6897,4.48,9.4782,1.897,14.75,16.404,4.8653,0.25731
1.045,1.07,1.0608,-4.3505,-12.574,-13.548,203.56,26.409,-4.187,6.108,1.6622,-0.41424,-1.6311,32.58,8.5906,4.273,5.5873,8.146,1.5257,5.6259,13.196,3.1238,-1.4559
1.045,1.07,1.0539,-5.5982,-15.607,-16.668,260.19,67.527,-4.2482,7.273,1.7685,1.3112,0.33126,34.529,5.4263,5.7996,4.3536,5.7346,2.0993,12.598,17.908,3.1249,3.5422
1.045,1.07,1.0521,-5.5639,-16.568,-17.348,259.28,52.15,-3.7497,7.2813,2.0097,-0.53672,0.43432,40.033,11.688,5.9109,3.395,7.9055,1.8301,22.707,11.256,5.4073,-1.3899
1.045,1.07,1.0579,-5.0835,-14.47,-15.203,236.89,52.461,-4.5326,6.3164,1.7506,-0.54817,0.34035,31.496,9.289,2.3358,4.8496,7.7298,1.6462,13.431,10.97,6.2483,-1.667
1.045,1.07,1.052,-4.8676,-13.545,-14.341,226.76,50.61,-3.6087,6.4118,1.5828,0.3151,2.8998,28.272,10.474,7.4949,3.1779,5.25,1.97,10.792,11.535,6.6587,0.99269
1.045,1.07,1.0523,-5.5317,-16.208,-16.78,257.75,57.476,-3.8252,8.3003,1.5132,-2.3007,0.22414,34.111,6.9934,6.1326,5.3762,8.5817,0.70327,16.824,19.047,6.6063,-6.0388
1.045,1.07,1.0594,-4.821,-13.78,-14.172,225.07,45.758,-4.1209,7.7028,1.6989,0.70457,0.81528,25.82,9.4867,4.0689,1.435,8.3752,1.3341,15.69,10.398,4.5564,2.2884
1.045,1.07,1.0607,-4.1781,-12.516,-12.72,196.09,20.6,-4.0544,7.2952,1.3104,-0.56296,-0.9388,21.037,10.032,4.7868,5.513,8.0944,1.2911,11.456,15.425,6.1679,-2.0017
1.045,1.07,1.0527,-5.0681,-14.675,-15.727,236.47,42.153,-4.2776,8.4065,1.4784,1.8425,1.697,45.295,2.3017,6.9591,3.2239,5.9771,1.7205,17.661,8.8036,4.7532,5.419
1.045,1.07,1.058,-4.7113,-13.771,-14.427,219.79,40.19,-3.7254,2.553,1.9846,-1.1933,0.72199,31.943,7.1381,4.2504,4.1312,5.6375,1.91,15.856,14.207,4.5304,-3.8141
1.045,1.07,1.0528,-5.1672,-14.885,-15.428,241.05,50.977,-3.6565,9.3212,1.081,-0.51996,-0.45081,29.808,8.7934,8.9332,2.9458,7.648,1.3527,15.215,15.451,5.4657,-1.5097
1.045,1.07,1.0602,-4.2612,-12.953,-13.309,199.91,18.929,-5.4617,5.9185,1.7658,0.83508,-2.2062,26.246,6.7337,5.1755,5.1929,5.6704,1.9269,15.748,17.042,6.1298,2.8373
1.045,1.07,1.0527,-5.1056,-14.375,-15.61,237.91,47.852,-3.1815,8.7581,1.92,1.7974,0.97057,34.08,11.455,6.3359,1.9929,3.3787,1.7551,12.264,15.258,4.7543,5.261
1.045,1.07,1.0594,-4.2914,-12.124,-12.652,200.8,32.435,-6.0128,7.3292,1.6488,0.84907,0.31731,17.32,13.968,6.8408,2.8368,5.9711,1.0658,7.4532,15.089,3.5001,3.078
1.045,1.07,1.0547,-5.9521,-17.067,-17.825,276.49,74.466,-5.0672,5.3386,1.2878,0.75148,0.15324,35.899,6.5356,3.817,5.2363,7.9163,2.2723,19.911,14.987,4.1204,1.8779
1.045,1.07,1.0537,-4.8232,-13.776,-15.136,224.98,38.517,-3.0494,6.2136,1.1898,-0.78408,-0.24481,41.579,9.2291,6.1173,4.6511,4.2477,1.5993,10.736,10.87,5.2152,-2.4162
1.045,1.07,1.0613,-4.7433,-12.852,-13.244,220.89,58.474,-4.4688,5.2312,1.0687,-1.186,0.2798,19.708,7.1647,4.7685,2.7792,9.7756,1.482,6.1813,13.422,2.6238,-4.0606
1.045,1.07,1.0567,-5.0481,-14.099,-15.096,235.49,48.849,-4.5418,11.376,2.3075,-0.29067,2.4936,34.387,5.5356,3.2772,4.1003,6.8579,0.65274,8.7821,15.182,4.2565,-0.88982
1.045,1.07,1.0605,-4.5197,-13.612,-14.041,211.7,26.769,-5.2211,6.3215,1.2975,0.21532,-1.2626,27.117,8.3048,5.1821,3.389,9.2335,2.0325,13.423,18.303,3.4607,0.70252
1.045,1.07,1.0518,-5.6922,-16.258,-16.65,264.92,67.927,-4.5711,9.5347,1.8229,1.7766,-0.71237,22.582,8.3212,8.2226,5.2213,5.7625,1.0182,17.116,22.422,5.8565,4.5846
1.045,1.07,1.057,-4.4572,-12.272,-12.861,208,42.568,-2.7107,6.8517,2.602,-0.60865,0.7175,30.414,3.8149,7.1165,3.0717,4.303,1.7495,13.046,6.4836,4.8751,-2.1691
1.045,1.07,1.0567,-4.5566,-13.667,-14.444,213.47,23.47,-2.3021,8.9595,1.5735,-1.993,0.1112,40.271,6.9399,5.1846,5.115,5.6481,1.9188,17.292,9.1927,5.3367,-6.4134
1.045,1.07,1.0568,-5.0868,-14.814,-15.415,237.48,45.685,-4.6143,9.0561,1.6452,-0.30426,1.2449,27.557,10.23,4.7897,4.0365,6.4057,1.0262,15.115,18.624,3.7144,-0.89391
1.045,1.07,1.0546,-5.5109,-15.225,-15.634,256.02,75.41,-4.2619,5.9089,1.7573,-0.46767,0.20122,26.602,6.0399,6.05,2.116,7.0554,1.9577,17.151,13.157,5.9766,-1.3169
1.045,1.07,1.0581,-4.2237,-12.771,-13.224,198.24,17.152,-4.1905,7.4354,1.0795,-0.24181,2.1071,25.796,8.2458,4.4338,4.4058,5.0698,2.6982,13.571,19.32,5.9116,-0.80325
1.045,1.07,1.0592,-4.5353,-13.654,-14.075,212.46,26.848,-4.6761,7.3751,1.9026,-1.3786,-0.69422,29.229,6.6145,5.5514,4.9488,7.7243,2.068,14.36,18.066,3.9632,-4.4518
1.045,1.07,1.0599,-4.593,-13.013,-13.807,214.7,36.951,-6.4986,8.4421,1.5119,0.93672,-0.74172,32.587,5.4886,5.5399,1.6621,7.3524,1.6656,11.366,11.247,3.0326,3.2161
1.045,1.07,1.0595,-4.751,-13.919,-14.026,222.13,40.32,-1.4601,8.4072,1.196,-0.16411,0.62392,24.557,10.53,5.44,4.434,7.2189,2.0377,20.224,7.2033,3.4124,-0.53407
1.045,1.07,1.0589,-4.9196,-14.984,-14.862,230.16,38.291,-4.7708,7.4923,1.8172,0.14306,2.3719,27.43,6.4188,5.0899,3.1399,9.1863,1.1356,25.415,12.267,3.6324,0.43222
1.045,1.07,1.0602,-4.3854,-12.385,-12.757,205.24,35.147,-4.4577,9.5217,2.267,-0.77122,0.2505,25.159,4.0126,6.0614,1.8723,7.6163,1.2174,10.441,14.359,3.6891,-2.7683
1.045,1.07,1.0481,-5.6321,-16.7,-17.975,262.5,48.515,-3.5078,9.5547,1.8193,-0.8309,-0.17993,41.874,13.505,6.6233,5.1295,6.0105,1.3722,15.731,19.109,7.1706,-2.0308
1.045,1.07,1.0501,-5.3886,-16.464,-17.627,251.83,33.624,-4.5346,10.654,1.8631,1.072,-1.56,41.035,15.303,8.8543,2.6771,6.6329,2.1137,18.954,19.172,3.8834,2.6862
1.045,1.07,1.0564,-4.695,-14.143,-15.054,219.88,23.679,-4.2324,9.0351,1.5564,1.3249,0.0845,35.689,12.36,5.0918,2.3393,10.035,1.3605,12.134,14.028,4.8729,4.0669
1.045,1.07,1.0532,-5.0693,-14.119,-14.983,236.11,54.311,-4.0981,7.7501,1.6701,0.71631,0.51246,28.183,8.5003,7.5424,3.1893,4.1457,1.4962,11.373,17.012,5.3297,2.1528
1.045,1.07,1.055,-5.0327,-14.944,-15.184,234.93,44.984,-2.7952,6.4333,1.4563,-0.046463,0.82053,26.711,10.72,6.7827,3.704,5.7938,1.1744,22.395,13.393,5.5339,-0.13667
1.045,1.07,1.0589,-4.5805,-12.969,-13.327,213.85,43.808,-4.3912,5.6204,1.262,-0.57554,0.75723,23.952,7.1079,4.8007,1.0291,12.248,1.6629,7.544,14.359,5.9268,-1.9638
1.045,1.07,1.0547,-5.1935,-14.831,-15.107,242.01,58.182,-4.1217,7.2457,1.017,-0.23465,1.135,28.228,4.0317,8.4346,3.142,4.5023,1.7673,21.528,13.843,3.7957,-0.69273
1.045,1.07,1.0597,-4.5283,-12.59,-13.27,211.34,41.849,-3.9461,6.1466,1.697,1.6182,-0.76247,21.111,15.046,4.897,2.6222,5.3202,1.1256,10.432,8.8,4.4282,5.6745
1.045,1.07,1.051,-5.5957,-16.136,-16.425,260.26,68.189,-4.8848,5.2683,1.2529,-0.027219,0.91133,29.504,8.3441,8.8473,5.751,6.0798,1.982,23.041,10.56,6.2998,-0.072906
1.045,1.07,1.0553,-4.9593,-15.048,-15.434,232.14,33.053,-4.2836,10.101,1.4312,0.17687,-0.52502,25.034,15.766,7.7069,2.951,4.6566,1.4964,21.819,17.946,4.067,0.50898
1.045,1.07,1.0599,-4.2959,-13.235,-13.742,202.03,11.388,-3.186,11.072,0.93555,-1.3446,-0.86906,33.212,9.3756,5.7713,2.9175,5.6269,1.2992,18.827,13.323,3.3187,-4.5203
1.045,1.07,1.0509,-5.6034,-15.763,-17.222,260.22,63.637,-1.8845,4.8891,1.8108,0.84902,0.78736,39.062,10.805,5.3209,2.7903,5.6891,1.4666,11.144,17.735,4.5271,2.2145
1.045,1.07,1.0514,-5.4389,-15.432,-16.543,253.4,55.446,-4.5898,10.955,2.0647,-0.6487,-1.1538,29.112,15.64,8.1114,3.2827,5.6664,1.5105,9.4825,21.599,4.5656,-1.7392
1.045,1.07,1.0555,-4.9854,-14.637,-15.252,232.69,42.241,-3.2943,6.6943,1.7859,1.4526,-1.2711,30.005,9.9848,6.6017,1.2463,7.3697,1.0811,17.128,15.957,5.3138,4.3134
1.045,1.07,1.0584,-5.229,-15.726,-15.802,243.9,49.941,-3.1376,4.6606,2.0681,-0.4468,0.30669,21.766,10.354,3.327,3.8074,4.0555,1.7219,26.081,21.591,4.3494,-1.2293
1.045,1.07,1.0547,-4.5975,-12.676,-13.749,214.33,42.906,-1.9332,5.7247,1.1786,-0.64685,-0.87808,33.446,8.0022,6.4841,5.0882,3.734,1.7552,8.0649,9.3032,6.8844,-2.1777
1.045,1.07,1.0536,-5.2946,-15.147,-16.12,246.65,53.097,-4.2512,8.0652,2.4342,-0.43116,-0.83805,36.137,8.4965,6.0631,5.0515,3.9781,1.3945,16.296,13.989,5.4925,-1.2195
1.045,1.07,1.0493,-5.18,-15.103,-16.377,241.49,43.221,-3.5205,7.2088,1.6745,-0.71954,1.1398,46.769,9.1043,7.6498,2.29,4.4187,1.5243,18.406,9.3761,6.5667,-1.9975
1.045,1.07,1.0545,-4.3281,-12.981,-13.605,202.72,22.093,-4.0052,5.301,1.6702,-1.0142,0.84446,32.388,5.6527,7.5906,2.8184,6.9426,0.90768,12.139,18.519,6.805,-3.2513
1.045,1.07,1.0543,-5.6087,-15.473,-16.581,260.76,68.118,-3.7749,9.6127,1.3349,1.0147,1.4002,37.642,5.3391,5.1063,3.0834,6.3282,1.463,13.297,12.895,2.7771,2.7803
1.045,1.07,1.0603,-5.443,-15.047,-15.017,253.48,72.468,-5.1064,11.308,1.4545,0.57522,0.92137,16.834,5.755,3.7782,4.6853,5.8625,1.719,19.101,14.217,3.2305,1.6776
1.045,1.07,1.0583,-5.2378,-14.647,-15.308,243.63,62.92,-3.5643,5.0447,1.7273,-0.596,0.034912,24.714,11.032,2.6732,3.4849,7.957,2.0415,11.341,16.025,4.8288,-1.7623
1.045,1.07,1.051,-5.5331,-15.496,-16.362,256.9,70.896,-3.4971,2.983,0.35905,-0.60382,1.6581,32.916,8.397,5.5025,1.958,8.733,1.8139,12.406,15.955,7.7674,-1.6372
1.045,1.07,1.0572,-5.1259,-14.893,-14.641,238.84,58.9,-3.3443,4.4521,1.6854,1.4077,0.060588,15.154,9.3149,7.328,4.1744,8.5836,0.82695,20.476,15.051,4.814,4.1858
1.045,1.07,1.0526,-5.309,-14.647,-15.558,246.91,63.311,-3.7761,7.6209,2.0374,0.23898,0.31935,34.2,4.562,6.3037,2.0309,7.3936,2.2628,10.991,14.536,6.7614,0.69011
1.045,1.07,1.0513,-5.1145,-14.601,-16.151,238.47,42.317,-5.8514,8.0396,0.7931,2.8965,-0.35916,38.609,10.777,7.1302,5.2596,5.487,1.7685,6.4759,17.42,5.3935,8.2233
1.045,1.07,1.062,-4.8357,-14.1,-14.11,225.87,46.221,-3.184,6.9594,1.6936,-0.70099,-0.14507,16.591,8.7149,2.2689,3.5658,6.3222,1.5152,17.703,20.439,4.5076,-2.1966
1.045,1.07,1.0561,-5.0834,-14.49,-15.294,236.73,51.528,-1.8353,5.2885,1.9177,1.1951,1.0021,31.13,8.3553,5.8617,4.4952,7.0079,0.7865,12.968,13.838,2.5334,3.5755
1.045,1.07,1.0549,-5.2133,-14.973,-15.368,243.04,55.227,-3.3627,8.6269,1.882,-1.4864,0.23793,27.245,4.9166,5.5698,3.8434,7.5503,1.4993,14.575,20.776,6.5226,-4.2341
1.045,1.07,1.0559,-4.6493,-13.64,-13.762,217.37,38.039,-3.7813,7.1915,2.3117,0.57548,0.92357,15.353,9.0013,6.4993,2.0927,6.8221,1.6616,12.645,26.181,6.719,1.6739
1.045,1.07,1.0569,-4.1384,-11.955,-12.432,194.15,21.975,-4.4317,9.7506,1.6925,0.11324,0.75433,22.174,11.64,8.3568,3.1981,7.8347,1.4474,6.9585,13.55,5.2376,0.41158
1.045,1.07,1.0564,-4.8984,-13.871,-14.677,228.35,47.205,-2.4485,6.1603,0.89231,1.3867,-0.45782,27.301,10.56,5.6198,3.5746,6.1018,1.8003,11.129,14.835,4.6983,4.3363
1.045,1.07,1.0552,-4.7928,-13.291,-14.404,223.2,47.653,-4.6053,4.2851,1.1407,1.8903,0.92685,28.096,9.6845,4.5348,3.948,4.5465,1.6384,6.3578,17.049,6.4803,6.0074
1.045,1.07,1.0502,-5.1711,-15.459,-16.432,241.53,38.241,-4.4357,9.0074,1.4498,-1.6046,-0.18312,40.922,10.113,8.4498,2.1021,8.6392,1.5427,15.25,17.32,6.3691,-4.3445
1.045,1.07,1.0549,-4.8264,-14.646,-15.417,225.94,27.067,-3.1097,9.0989,1.3736,-0.52359,1.1656,30.191,14.543,5.0217,4.9284,7.1258,1.4053,13.343,20.154,5.1104,-1.5077
1.045,1.07,1.0601,-4.7039,-14.52,-15.419,220.38,19.955,-3.2808,7.3545,1.8493,-0.1401,-0.14432,35.425,14.744,2.2338,3.88,7.4686,1.6857,16.697,15.624,2.2044,-0.42174
1.045,1.07,1.0568,-5.217,-14.676,-15.584,243.12,54.469,-5.1336,9.4531,2.1788,-0.025408,-0.52313,30.809,7.0455,3.9916,3.0972,3.2252,1.3757,14.53,18.852,4.6408,-0.07421
1.045,1.07,1.0615,-4.5497,-13.256,-13.575,212.73,35.788,-3.006,6.5029,1.9857,0.084409,0.55545,24.411,5.9209,2.7803,4.073,6.554,0.97401,14.895,15.866,4.1703,0.28481
1.045,1.07,1.0529,-4.9463,-13.718,-14.415,230.52,52.907,-0.91309,9.0285,1.218,-2.0234,1.1797,29.024,10.272,6.8707,4.6374,7.5599,1.3192,8.832,10.057,7.239,-6.3243
1.045,1.07,1.0497,-5.5584,-15.426,-17.197,258.04,63.212,-3.3569,4.843,2.1698,0.42523,-0.8572,46.288,9.1031,6.613,3.1397,4.834,1.7582,9.8591,13.037,5.1731,1.1267
1.045,1.07,1.0603,-4.0694,-12.183,-12.763,191.07,14.975,-6.0881,6.8771,2.1989,-1.4251,0.99408,28.588,5.9049,5.3791,3.1742,10.051,1.9328,6.1063,19.961,3.4217,-5.0066
1.045,1.07,1.0533,-5.1349,-13.955,-15.303,239.01,55.788,-4.2688,9.4386,1.7155,1.0491,1.3829,32.801,9.6098,6.3325,3.7616,5.0232,2.2651,4.7745,15.607,3.7538,3.1475
1.045,1.07,1.0521,-6.0662,-16.826,-17.772,281.53,82.381,-3.3913,8.6114,2.0585,-0.022423,-0.51696,28.019,13.57,4.8926,3.7838,7.5249,1.7844,12.322,19.212,5.3178,-0.054951
1.045,1.07,1.0598,-4.651,-13.905,-13.627,217.63,38.133,-1.74,6.7512,0.78098,-0.034105,0.62352,22.819,6.4903,5.2035,2.0735,8.8159,1.8268,23.876,9.5659,5.4797,-0.11188
1.045,1.07,1.0628,-4.3479,-12.421,-12.131,203.56,38.92,-2.6115,8.7997,2.0638,-1.7322,-0.71653,12.849,4.2125,5.3557,4.5562,6.0657,1.7636,14.662,17.349,4.0004,-6.2307
1.045,1.07,1.0496,-5.5579,-15.998,-17.322,258.48,57.373,-3.3716,5.8814,2.4627,-0.84576,-1.2066,40.81,11.724,8.2959,2.4516,8.2436,1.5939,11.572,17.844,4.6999,-2.1819
1.045,1.07,1.0488,-5.7918,-16.985,-18.032,269.56,58.539,-3.1935,8.3428,1.6253,0.28378,2.0515,40.884,12.007,7.5973,4.1717,8.2073,2.1699,18.12,14.413,4.0791,0.69839
1.045,1.07,1.0595,-4.0917,-11.087,-11.624,191,37.524,-2.6804,3.8252,1.7851,0.42772,1.4436,18.372,9.6433,5.43,4.9488,5.345,1.5554,4.488,9.7437,5.0319,1.6703
1.045,1.07,1.0593,-4.951,-14.3,-14.635,231.03,48.574,-3.8135,6.7214,1.3419,-0.12161,0.64124,23.261,7.2067,4.1623,3.1632,7.6195,1.385,14.71,19.407,3.6322,-0.37365
1.045,1.07,1.0504,-5.1524,-15.012,-16.503,240.23,40.231,-3.3937,7.1987,1.664,0.34388,1.2469,39.12,16.613,5.8913,3.3773,4.5725,1.513,11.6,15.773,5.7291,0.94126
1.045,1.07,1.0513,-5.0701,-15.439,-15.465,237.05,39.64,-2.8942,8.8633,2.2805,-0.8828,0.2861,16.145,17.861,8.9463,3.7717,5.9419,2.5767,20.038,24.213,7.2817,-2.3178
1.045,1.07,1.0509,-5.7371,-16.312,-17.871,266.8,59.827,-3.2837,9.034,2.4615,1.101,-1.5686,41.442,11.518,5.9302,3.6524,5.3715,0.90014,11.88,18.645,4.41,2.7708
1.045,1.07,1.0591,-4.7082,-13.079,-13.111,219.32,56.182,-3.0192,3.917,2.014,-0.66822,0.73579,18.12,8.5461,5.9587,2.8771,6.0822,1.6906,16.715,8.3421,4.8303,-2.2692
1.045,1.07,1.0573,-5.0365,-14.081,-14.758,235.04,50.583,-3.5193,11.972,1.63,0.34379,-0.10743,34.872,2.6134,4.6477,3.8701,6.8455,2.6762,14.436,8.925,5.2848,1.0743
1.045,1.07,1.0467,-6.1056,-17.22,-18.637,283.48,74.809,-4.0159,8.7798,1.4401,-1.4649,1.5338,44.672,11.985,7.6729,3.5111,5.7978,1.9586,16.332,12.81,4.937,-3.4758
1.045,1.07,1.0596,-4.5244,-12.283,-12.317,211.1,51.824,-2.3129,8.1442,1.7001,-0.76235,2.2963,14.726,9.4967,6.2466,3.7227,4.4614,1.5314,13.925,7.2252,3.5213,-2.7406
1.045,1.07,1.053,-4.812,-13.759,-14.858,224.61,39.145,-4.0193,7.6678,1.1383,-0.53687,1.1621,32.173,11.119,7.8024,3.2869,8.1582,1.632,4.9462,18.832,4.3628,-1.633
1.045,1.07,1.048,-5.5717,-15.452,-17.006,259.25,60.132,-2.3524,11.977,1.2986,-1.3657,0.3976,46.689,6.5031,8.1285,3.9103,4.7601,0.93668,10.438,12.911,5.8244,-3.6262
1.045,1.07,1.0526,-5.2394,-15.23,-16.015,244.01,51.993,-4.2017,4.6888,1.6052,0.78096,0.027835,32.766,10.356,8.6875,4.8631,8.164,1.1305,14.219,14.437,3.9422,2.207
1.045,1.07,1.0589,-4.6768,-12.658,-12.961,217.89,56.522,-4.2737,5.9718,1.1395,-0.19736,-1.0801,25.268,3.5441,8.2276,0.97302,8.6215,1.7482,12.011,6.2008,3.4707,-0.68836
1.045,1.07,1.057,-4.9055,-13.199,-13.563,228.12,65.866,-6.4697,4.0843,1.3259,0.19317,-0.95655,19.169,10.396,7.1122,3.3322,8.2702,1.2779,9.4373,7.3414,6.6526,0.63808
1.045,1.07,1.0579,-4.6356,-13.466,-14.063,216.83,34.419,-2.6067,8.925,0.83991,-1.0659,1.5987,27.363,6.707,5.5161,2.7768,10.53,1.3692,6.5892,21.481,3.0316,-3.3996
1.045,1.07,1.0579,-5.1353,-14.565,-15.216,239.06,56.46,-3.8266,4.6603,1.6493,1.0044,1.2362,28.197,10.598,5.0873,1.5173,8.9015,1.994,14.316,12.239,1.9313,3.0265
1.045,1.07,1.0601,-4.6561,-12.866,-13.264,217.25,49.17,-2.5204,7.7026,1.2936,-1.2342,-0.55585,19.331,8.1884,3.3331,2.9152,6.1601,1.8958,9.4906,16.472,6.0902,-4.1855
1.045,1.07,1.0539,-4.9619,-14.461,-15.515,231.56,39.811,-4.1316,7.118,2.1025,-1.2452,1.0528,38.676,8.9285,5.6588,4.1006,8.7125,1.949,10.259,14.786,5.0734,-3.6854
1.045,1.07,1.0593,-4.3411,-12.254,-12.647,203.06,35.818,-4.4831,7.4357,0.92889,-1.01,1.8767,24.574,6.6707,5.4281,3.9022,5.2878,1.9042,12.186,10.541,4.7148,-3.6836
1.045,1.07,1.0528,-5.2606,-15.194,-16.101,245.28,49.124,-3.4234,9.1171,1.8308,0.46376,-1.1537,34.113,10.165,6.2462,5.8223,5.2389,2.2119,14.99,14.415,6.7405,1.3056
1.045,1.07,1.0559,-4.6101,-13.022,-14.304,215.32,34.115,-3.7989,7.679,0.90691,0.35834,0.62053,38.123,9.6006,6.2024,0.68346,3.4852,2.0464,11.722,10.78,3.2662,1.1814
1.045,1.07,1.0527,-4.8118,-14.511,-16.055,225.06,21.426,-3.3942,7.7746,1.8593,1.2543,0.23098,46.852,11.928,6.2529,4.5526,5.1765,1.4225,13.228,13.098,3.8306,3.5763
1.045,1.07,1.0561,-4.9299,-14.616,-14.969,230.28,40.34,1.0491,7.8555,1.353,-0.8695,0.010567,28.681,7.8576,5.0916,3.4268,8.4722,1.7996,16.702,17.417,5.6335,-2.5795
1.045,1.07,1.0583,-4.9168,-14.018,-14.317,229.41,50.556,-3.7702,7.4843,0.93565,-0.46222,0.06302,28.305,6.9836,5.4905,1.8687,3.2374,1.4711,23.575,7.7145,4.8383,-1.475
1.045,1.07,1.0575,-4.7079,-13.445,-13.852,220.08,41.171,-4.2217,9.8091,1.3066,-0.2929,0.46273,25.274,6.2835,5.1693,3.7799,7.8044,1.0474,11.279,15.694,6.4813,-0.95825
1.045,1.07,1.0588,-4.4644,-13.12,-13.288,208.9,33.002,-3.4911,6.3832,1.6389,0.61328,0.80937,16.989,12.651,4.9214,3.1951,3.9763,0.76235,17.259,16.441,6.0152,2.0548
1.045,1.07,1.0521,-4.6725,-13.479,-14.31,218.43,34.212,-2.708,9.2117,1.3722,-0.20573,-0.2047,31.518,11.34,7.5232,1.9956,8.079,1.7695,9.2245,13.886,8.8305,-0.64421
1.045,1.07,1.0508,-5.5473,-16.996,-17.776,258.88,42.986,-4.0959,7.4939,0.68617,1.5858,-0.1797,37.181,12.521,8.3961,4.9528,8.8055,2.0841,20.521,19.302,3.6262,3.9262
1.045,1.07,1.0621,-4.4763,-12.118,-12.36,208.72,52.001,-4.7158,5.4781,1.9492,-2.045,-0.41897,16.087,6.4234,4.1972,4.1058,6.392,1.3072,7.5763,14.471,4.4586,-7.4224
1.045,1.07,1.0583,-4.5259,-12.294,-12.716,211.15,49.141,-3.9445,7.5428,1.4119,-1.9972,0.90259,22.741,5.364,6.0887,3.5795,2.9052,1.513,11.968,11.513,5.1665,-7.1034
1.045,1.07,1.0559,-4.9077,-13.795,-14.22,228.89,51.126,-3.8492,8.067,1.3334,1.6759,-0.022078,20.773,8.3946,6.7016,2.0395,7.5028,1.4014,10.989,18.089,5.9753,5.2436
1.045,1.07,1.0513,-5.0667,-14.589,-15.839,236.65,38.434,-3.2579,12.276,1.7665,0.73949,1.0279,34.912,14.42,6.7435,4.9193,3.931,1.8344,10.873,15.23,5.6813,2.1195
