V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,P7,P9,P10,Q10,P11,P12,P13,P14,LoadMargin
1.045,1.07,1.0581,-4.7268,-12.995,-13.495,220.49,51.792,-6.6621,7.9287,-2.1246,22.985,7.6758,6.335,3.0361,6.5216,8.9361,14.448,25.903
1.045,1.07,1.0598,-4.6975,-13.534,-13.871,219.36,42.808,-3.9689,5.93,0.13137,21.233,9.4375,3.9531,3.7855,5.1998,15.432,16.108,30.915
1.045,1.07,1.0539,-4.6607,-13.026,-13.528,217.48,46.147,-4.2982,7.1862,-0.62002,27.737,4.5602,10.48,3.0855,4.6685,13.031,12.653,15.193
1.045,1.07,1.0553,-5.1099,-14.959,-15.903,238.56,41.286,-3.4512,9.1835,0.38561,33.762,9.6192,4.3552,2.8122,6.3281,13.945,20.003,27.334
1.045,1.07,1.0611,-4.8291,-12.595,-12.388,224.87,71.044,-5.5194,9.7675,-0.93212,4.0526,10.722,5.4643,5.3929,4.3485,11.121,9.6936,36.896
1.045,1.07,1.058,-4.5495,-12.679,-13.195,212.17,45.362,-4.1595,4.3735,0.93225,16.968,13.98,6.1003,4.2318,1.553,13.182,12.987,48.174
1.045,1.07,1.0553,-5.0514,-14.67,-15.346,235.61,47.202,-4.8354,6.4243,-0.62404,31.028,6.5378,6.1466,2.965,8.8874,11.989,20.223,19.109
1.045,1.07,1.0586,-4.8538,-14.233,-14.604,226.57,42.959,-3.3574,5.1918,0.80925,26.961,9.0038,4.3584,2.7191,9.2908,16.194,13.488,28.177
1.045,1.07,1.0524,-5.5988,-15.92,-16.496,260.22,69.721,-5.0289,4.7274,0.067686,32.531,11.507,8.1766,3.0592,7.0551,21.507,6.578,31.199
1.045,1.07,1.0527,-5.1905,-14.556,-15.261,241.54,59.92,-4.277,5.7501,-0.66269,23.563,16.604,8.6386,3.7729,4.3197,14.021,12.765,48.819
1.045,1.07,1.0546,-5.4489,-16.486,-17.022,254.03,49.474,-4.1703,4.871,-0.83095,26.36,13.875,4.2403,3.5037,9.4632,16.506,27.502,34.613
1.045,1.07,1.0598,-4.6896,-12.866,-13.175,218.48,55.339,-5.8611,4.4921,-0.25362,20.13,7.0144,5.2184,2.8946,6.4688,11.937,11.348,24.15
1.045,1.07,1.0578,-5.1436,-13.694,-13.341,239.01,80.645,-4.1472,6.2484,-0.85396,12.215,2.9988,8.1718,3.5524,7.3903,15.921,9.7117,9.4629
1.045,1.07,1.0554,-5.1036,-14.478,-14.664,237.88,57.201,-2.2507,8.1889,-0.36625,21.413,9.7382,7.8183,3.4529,8.4774,14.935,13.775,29.413
1.045,1.07,1.0591,-4.7999,-12.833,-12.988,223.43,63.907,-4.4856,6.5213,-0.42977,17.347,5.7686,6.2268,3.7825,6.6693,10.994,9.342,19.646
1.045,1.07,1.051,-5.108,-14.68,-15.915,238.12,44.954,-2.8681,7.6211,-1.0998,36.888,9.0188,7.8397,2.5373,3.1183,12.27,21.51,25.076
1.045,1.07,1.0573,-4.7696,-13.075,-13.889,221.96,53.403,-2.9084,3.5612,0.30837,23.632,9.4743,4.9548,3.0427,4.5728,8.3321,16.088,31.025
1.045,1.07,1.0563,-5.2245,-15.104,-16.159,243.42,48.842,-2.7946,6.2825,0.79361,33.256,13.026,2.5373,2.372,6.0513,14.675,16.413,36.956
1.045,1.07,1.0556,-5.1624,-14.94,-15.922,241.02,42.991,-3.0386,11.179,1.6385,34.072,7.8842,3.9294,3.1597,4.509,15.092,19.056,22.506
1.045,1.07,1.0533,-5.6797,-15.691,-16.836,263.92,70.704,-2.81,8.8553,-0.9294,34.696,8.8748,4.4859,4.0621,9.3498,7.1595,17.225,23.635
1.045,1.07,1.0577,-4.8032,-14.277,-14.871,224.5,35.42,-5.3327,6.2059,0.98349,25.689,9.7954,4.3385,3.5565,4.2744,16.471,22.134,29.268
1.045,1.07,1.0543,-5.0716,-14.429,-15.44,236.28,49.213,-2.5032,6.4528,-0.18261,32.253,10.228,5.7189,4.858,7.6467,8.3099,16.567,30.197
1.045,1.07,1.0553,-5.3145,-15.221,-15.92,247.31,59.605,-6.0472,4.0703,-0.10856,29.368,9.1091,5.4137,6.6766,2.9395,18.434,15.073,25.965
1.045,1.07,1.0557,-4.9104,-13.958,-14.751,229.06,45.587,-2.9572,7.7837,0.6044,31,7.2251,5.818,3.3109,2.1038,16.867,14.398,22.42
1.045,1.07,1.0541,-4.9305,-13.898,-14.357,229.83,52.139,-3.2369,7.0371,0.19331,23.068,8.1176,8.9272,2.5638,7.3912,11.006,17.973,25.047
1.045,1.07,1.0555,-4.8623,-13.9,-14.829,227.28,37.367,-3.4129,11.956,2.221,32.504,7.633,5.8391,3.7327,4.6727,12.484,14.795,23.753
1.045,1.07,1.0561,-5.1735,-14.899,-14.919,241.42,54.653,-4.1236,10.114,1.9393,26.676,6.1701,7.8545,3.1617,7.6001,23.581,6.186,18.504
1.045,1.07,1.054,-5.2668,-14.412,-15.714,245.01,59.874,-5.4827,8.1799,0.67242,31.793,12.343,5.2409,2.1624,2.2848,10.897,14.984,36.073
1.045,1.07,1.0603,-4.6905,-13.704,-13.733,219.46,39.744,-5.137,9.0512,-0.01767,20.45,9.0033,4.8285,3.2337,6.8693,18.637,13.252,29.743
1.045,1.07,1.0526,-5.4783,-15.116,-16.103,254.55,68.27,-3.3461,6.693,0.29276,32.835,5.7667,6.7483,5.2969,2.3666,14.516,15.62,16.053
1.045,1.07,1.0544,-4.5581,-13.176,-14.439,213.38,24.749,-2.4941,11.112,-0.33265,39.453,11.337,6.5447,3.218,5.4527,9.4016,10.438,36.524
1.045,1.07,1.058,-4.8372,-13.374,-14.143,225.64,48.495,-3.818,9.4139,1.2456,27.193,7.6675,4.4049,3.2669,2.4238,13.865,12.328,25.027
1.045,1.07,1.0567,-4.9543,-14.411,-14.342,231.3,49.464,-3.0502,7.8795,0.64251,24.635,2.4257,7.9204,3.6919,10.811,17.088,14.213,7.4867
1.045,1.07,1.0568,-4.7149,-13.853,-14.926,220.69,28.383,-5.2383,10.323,-1.3851,33.222,8.698,3.8816,4.2797,5.3994,8.2862,23.943,25.801
1.045,1.07,1.0541,-5.2817,-14.787,-16.266,245.95,52.883,-4.6046,8.8467,-0.88229,41.396,10.82,4.0471,3.5461,4.6666,10.779,12.061,30.977
1.045,1.07,1.0643,-4.3863,-11.773,-11.364,205.09,51.677,-3.5779,11.671,-1.9381,10.635,4.1528,4.0551,3.1884,9.9022,10.173,7.8369,15.762
1.045,1.07,1.0532,-5.4263,-15.648,-16.167,252.83,57.262,-2.296,9.2511,1.1776,27.116,9.3106,7.0952,3.8729,5.5141,18.403,18.166,25.42
1.045,1.07,1.0548,-5.3178,-14.831,-15.5,247.39,63.345,-1.9761,7.36,0.15406,19.89,17.267,5.5868,2.8857,6.9536,10.839,16.566,49.531
1.045,1.07,1.0556,-4.5439,-12.791,-14.186,211.93,34.818,-2.5529,4.2548,0.19867,41.747,8.9152,5.2053,3.0437,5.6483,8.5127,6.3309,29.69
1.045,1.07,1.0588,-4.1651,-12.425,-13.129,195.57,15.105,-4.933,8.7087,-0.62161,30.75,9.1916,5.6197,3.2504,8.2131,8.9702,14.903,32.244
1.045,1.07,1.0516,-5.9283,-16.698,-17.852,275.17,75.644,-6.7325,4.9462,0.50641,39.637,5.4025,5.5897,3.499,6.4513,15.788,17.929,13.498
1.045,1.07,1.0497,-5.4543,-15.952,-17.008,253.71,54.819,-3.2891,3.1782,0.76319,37.347,9.122,8.4234,3.0931,7.7899,14.196,20.388,23.661
1.045,1.07,1.0568,-4.9855,-14.202,-14.598,232.34,53.797,-5.0608,5.23,-0.51986,24.452,9.449,6.3463,1.0162,7.902,15.151,15.292,29.197
1.045,1.07,1.0519,-5.4479,-16.129,-17.262,253.99,47.137,-5.5617,7.634,-0.14502,41.181,8.9539,5.944,4.7982,4.0075,18.99,18.517,23.35
1.045,1.07,1.0585,-4.9067,-13.498,-13.982,228.73,56.179,-6.2286,8.2876,-0.36454,17.289,15.434,5.0644,1.9401,4.8316,12.431,12.607,50.149
1.045,1.07,1.0473,-5.5284,-15.837,-17.564,257.06,53.889,-4.8394,5.271,1.7504,48.778,8.3826,8.7844,3.393,4.0109,13.801,14.556,21.553
1.045,1.07,1.0541,-5.3642,-14.593,-15.777,249.45,64.847,-3.5767,9.1745,-1.02,33.441,9.5513,5.1506,2.5512,5.9886,8.1986,14.475,27.557
1.045,1.07,1.0594,-4.7273,-13.78,-14.294,221.18,35.449,-4.4117,10.051,0.54507,27.798,7.3497,3.6678,3.466,4.3611,17.249,15.519,23.673
1.045,1.07,1.0584,-4.545,-12.575,-13.076,212.08,45.666,-3.9782,6.4706,-0.88161,25.439,2.4796,5.9785,4.5772,3.5966,11.454,14.738,8.6186
1.045,1.07,1.0502,-5.9481,-16.751,-17.796,276.56,71.358,-2.6477,11.729,-0.63286,40.495,3.4542,6.7689,4.033,5.9119,16.091,18.68,8.5346
1.045,1.07,1.0524,-5.5739,-16.141,-17.345,259.31,57.018,-3.0506,5.7938,0.2752,32.794,15.893,4.3473,1.4197,9.0201,10.516,22.912,40.52
1.045,1.07,1.0564,-5.0933,-15.291,-15.613,237.87,42.363,-2.8702,6.9797,0.25208,30.549,9.8698,5.3955,4.5901,7.1553,22.676,12.336,28.574
1.045,1.07,1.0493,-5.8557,-18.041,-19.5,272.69,45.506,-2.2244,4.6476,-1.0209,52.365,12.058,3.7044,3.9161,4.9003,24.995,20.039,26.909
1.045,1.07,1.0543,-5.0819,-14.924,-15.927,237.3,38.99,-2.804,9.2972,0.59499,30.612,15.873,5.0717,4.678,4.5731,13.937,17.672,45.119
1.045,1.07,1.0595,-4.2143,-12.216,-12.131,197.74,27.587,-2.6276,10.864,0.38368,17.494,7.6307,7.7515,3.5047,8.5074,12.622,11.905,28.108
1.045,1.07,1.0479,-5.9395,-16.965,-18.737,276.18,60.619,-2.5005,10.623,1.3187,46.605,10.596,5.7504,4.3276,5.0354,11.984,19.604,25.101
1.045,1.07,1.0512,-5.3403,-15.897,-17.202,249.03,41.485,-3.4311,7.0765,0.27897,46.182,9.4337,6.0996,2.9572,6.877,16.945,15.494,24.832
1.045,1.07,1.055,-4.8408,-13.37,-14.53,225.4,48.862,-2.6953,5.4088,0.3298,35.092,6.0533,5.9149,3.7586,5.1546,7.8912,13.064,19.278
1.045,1.07,1.0536,-5.397,-14.414,-15.791,250.56,70.48,-4.9724,6.5677,0.17036,35.143,11.568,5.434,4.7013,5.698,6.7566,7.1535,33.6
1.045,1.07,1.0543,-4.787,-13.57,-14.784,223.57,37.071,-3.7703,9.839,0.22572,35.036,10.252,6.4205,1.8056,5.8915,7.8886,15.945,31.946
1.045,1.07,1.0572,-5.22,-13.63,-13.932,242.67,76.925,-3.3263,10.793,-0.37639,12.307,10.951,6.1157,2.9021,6.6678,7.3501,13.667,33.961
1.045,1.07,1.0577,-4.9681,-13.623,-14.089,231.18,61.253,-3.747,5.2019,0.13236,20.56,6.325,5.227,5.5543,2.7765,13.148,15.796,20.091
1.045,1.07,1.0554,-4.6931,-12.599,-13.362,218.48,54.662,-5.1463,5.3377,0.41985,25.202,6.9138,8.3666,2.4483,4.9927,7.5566,11.833,23.525
1.045,1.07,1.0538,-5.1568,-14.67,-15.638,240.17,52.079,-3.1625,6.3421,0.093558,36.861,9.0726,6.5242,3.7369,7.7583,13.04,9.9589,26.687
1.045,1.07,1.0516,-5.1602,-14.865,-16.252,240.46,44.519,-2.6986,6.9741,0.007285,45.224,5.2702,6.6779,3.3567,6.6048,11.149,15.989,14.794
1.045,1.07,1.0565,-4.8916,-14.61,-15.282,228.55,36.104,-2.1813,6.5346,-1.5137,39.033,5.9849,4.702,2.5238,6.9215,20.029,12.794,17.972
1.045,1.07,1.0572,-4.5409,-13.107,-13.513,212.22,37.591,-5.1447,5.9451,-0.15802,23.856,7.2789,7.3955,4.4733,5.808,12.494,16.315,24.368
1.045,1.07,1.0567,-4.8671,-14.047,-14.517,227.1,46.063,-3.7736,6.1254,-1.259,32.685,6.2256,6.393,3.0528,4.9466,20.344,8.9905,19.692
1.045,1.07,1.0597,-4.5482,-13.475,-14.395,212.79,27.054,-5.0396,5.8617,-0.22091,35.858,9.1559,2.3364,2.6898,4.9843,15.831,12.971,30.011
1.045,1.07,1.0537,-5.3004,-14.744,-15.551,246.75,60.387,-2.5033,9.3815,0.28987,28.062,8.9569,6.6831,2.7244,7.1792,10.187,17.563,25.758
1.045,1.07,1.0572,-5.114,-15.087,-15.338,238.84,47.199,-4.3186,8.7684,-1.6217,26.271,10.988,5.2428,2.989,8.8905,18.531,15.605,32.203
1.045,1.07,1.0456,-5.95,-17.016,-18.645,276.28,67.075,-5.4371,5.5033,0.23735,45.997,10.015,9.2076,3.7246,6.4117,12.414,19.32,23.675
1.045,1.07,1.0538,-5.0736,-14.55,-15.946,236.66,42.034,-3.2213,8.8493,-1.4886,39.89,15.707,4.7998,3.4664,6.7701,9.851,10.719,45.764
1.045,1.07,1.0583,-5.1602,-14.083,-14.246,240.41,66.566,-5.6013,10.715,-0.86655,16.049,8.4127,5.5952,4.0623,5.0025,14.078,15.107,26.042
1.045,1.07,1.0542,-4.9776,-14.7,-15.424,232.11,43.239,-3.3249,3.5701,-1.1316,31.306,12.227,6.8611,5.1197,6.8464,14.939,15.425,35.874
1.045,1.07,1.0588,-4.6504,-12.626,-12.781,216.82,54.685,-3.2924,7.618,0.32269,17.142,7.8007,6.7767,1.5266,8.4649,10.156,10.193,27.157
1.045,1.07,1.0593,-5.0405,-14.443,-14.647,235.03,54.341,-2.7977,6.9221,-1.3183,22.061,7.0575,3.4761,4.7847,4.687,18.561,17.071,21.51
1.045,1.07,1.0548,-5.2541,-14.756,-15.388,245,55.961,-4.765,11.893,1.3076,30.153,6.7968,6.9558,4.2298,8.1585,12.842,11.999,20.073
1.045,1.07,1.0589,-4.7505,-12.943,-12.998,221.21,60.382,-4.0919,5.042,-0.0019093,14.908,6.9019,6.6272,2.9295,6.1356,12.954,12.546,23.401
1.045,1.07,1.0599,-4.8112,-13.71,-14.005,224.5,47.826,-1.6545,7.0395,-0.1659,20.575,11.101,3.3688,1.562,6.7771,15.626,14.419,35.828
1.045,1.07,1.0555,-5.4948,-15.46,-16.393,255.68,62.106,-3.1307,8.6575,1.4111,30.759,7.0296,3.337,3.8903,7.5351,10.802,20.428,19.222
1.045,1.07,1.0566,-4.622,-13.021,-14.109,215.74,38.593,-5.7656,6.2749,-0.6266,34.849,5.4371,5.5503,3.1154,5.9597,7.2157,16.023,17.925
1.045,1.07,1.0548,-4.9436,-14.32,-15.083,231.31,36.616,-2.594,14.483,-0.30548,25.001,12.244,6.0873,2.9405,4.7472,10.879,24.14,35.299
1.045,1.07,1.055,-4.9145,-14.408,-14.817,229.41,44.522,-4.8644,5.9608,-1.5546,27.216,5.3134,7.6805,4.0912,4.799,16.729,21.871,15.674
1.045,1.07,1.0536,-5.1747,-14.575,-15.922,240.97,51.848,-7.1371,6.4742,-0.62241,35.929,12.398,5.7265,3.8529,5.8707,8.1522,15.654,36.042
1.045,1.07,1.0619,-4.5222,-13.051,-12.838,211.8,39.135,-4.4013,10.624,-0.92915,16.611,6.1558,4.7115,3.0724,5.6107,19.099,13.881,21.4
1.045,1.07,1.0531,-5.0998,-14.941,-16.234,237.63,41.937,-3.2478,3.9399,1.0623,40.391,8.2501,5.2427,2.1559,3.849,15.583,19.225,22.972
1.045,1.07,1.0535,-5.3299,-15.049,-15.919,248.14,58.305,-2.4333,8.2865,-0.98866,32.113,10.124,6.3695,6.0446,8.321,9.8961,13.941,28.784
1.045,1.07,1.0591,-4.3635,-11.827,-12.35,203.38,45.985,-3.1512,3.5624,1.3365,19.295,11.293,6.0214,3.3395,5.575,8.4621,6.8328,41.728
1.045,1.07,1.0563,-5.6241,-16.529,-17.014,261.82,60.945,-5.0004,5.5016,1.9291,25.699,9.014,2.9266,4.1162,5.6188,21.117,23.842,23.127
1.045,1.07,1.0519,-5.4889,-14.972,-16.678,255.53,57.816,-3.1044,13.989,1.2413,43.43,10.14,5.0179,4.1346,6.1092,6.0567,9.8325,28.079
1.045,1.07,1.0589,-4.4884,-13.155,-13.237,210.15,34.09,-5.5089,7.8557,0.20805,20.385,11.398,7.1127,3.1585,8.0311,16.037,10.636,39.233
1.045,1.07,1.0532,-4.8776,-13.55,-14.524,227.22,50.02,-3.8201,6.3126,-0.59142,34.785,8.595,8.6636,2.7733,5.0537,11.957,8.4124,27.255
1.045,1.07,1.0512,-5.7495,-15.682,-16.587,266.97,77.325,-2.3405,9.2019,1.0705,29.267,7.9512,7.4979,2.4349,4.4233,13.843,17.139,21.003
1.045,1.07,1.057,-4.8357,-13.925,-14.886,225.97,37.3,-3.6858,9.8973,-0.203,37.363,5.4114,4.1171,3.3643,4.7547,14.299,13.986,16.935
1.045,1.07,1.055,-4.7482,-13.964,-14.469,221.39,42.322,-3.6394,0.99948,-0.32199,31.322,5.4275,7.9592,3.2591,6.4899,17.057,15.267,16.929
1.045,1.07,1.062,-4.3577,-12.78,-12.544,203.59,38.699,-1.9334,1.5308,0.62277,12.063,4.9939,4.1558,2.8679,7.5802,15.022,22.067,16.823
1.045,1.07,1.0559,-4.9185,-15.229,-15.834,230.4,25.462,-4.0694,9.3963,-0.0017913,39.064,8.3161,5.1393,1.8205,6.0268,24.777,15.13,23.743
1.045,1.07,1.0556,-5.3909,-15.53,-15.732,251.09,61.708,-2.8718,7.449,-0.23467,22.484,7.0959,5.9868,3.4864,7.7932,17.416,21.198,19.591
1.045,1.07,1.0559,-5.4408,-14.767,-15.308,253.06,72.486,-5.0218,10.25,0.45578,25.365,5.9201,5.859,3.6679,5.2236,14.443,12.663,17.211
1.045,1.07,1.0568,-5.1535,-14.36,-14.386,240.15,63.531,-4.5603,9.3919,-0.1493,19.324,8.8427,7.4881,3.2534,6.4279,18.598,9.7053,27.177
1.045,1.07,1.0592,-4.5867,-12.564,-12.879,214.02,49.608,-5.5683,7.4912,0.43092,17.142,7.3616,6.1056,2.264,4.6331,11.123,15.24,25.679
1.045,1.07,1.0543,-5.1599,-14.888,-15.402,240.96,48.232,-4.6288,11.88,-0.073457,25.248,11.678,7.5798,0.98849,8.7787,13.229,19.535,33.678
1.045,1.07,1.0538,-5.1642,-15.195,-16.305,240.86,42.225,-4.262,6.4952,0.67049,33.882,9.7982,4.9314,3.9299,8.2885,8.8737,25.028,26.404
1.045,1.07,1.0576,-4.2812,-12.348,-13.158,200.3,26.765,-4.889,5.3534,0.95415,34.193,5.5823,6.5806,1.887,5.6929,12.591,9.8355,19.896
1.045,1.07,1.0621,-4.2126,-11.58,-12.128,197.04,35.125,-4.4756,8.0503,-0.47076,28.285,1.7402,3.4468,3.8642,5.936,9.0609,8.373,6.7017
1.045,1.07,1.0568,-5.1097,-13.861,-14.09,237.65,68.848,-4.7524,6.4235,1.2463,20.066,6.5036,7.2434,2.5088,5.0233,16.607,9.4367,20.421
1.045,1.07,1.0553,-5.1407,-13.985,-14.916,239.55,57.364,-5.0733,12.018,1.4542,32.49,6.1292,6.2562,3.5569,4.783,11.672,9.0473,18.909
1.045,1.07,1.0582,-4.7192,-14.091,-14.879,220.81,29.275,-4.773,7.5561,0.31202,33.261,9.5407,3.5775,3.6759,6.0408,15.642,16.104,29.64
1.045,1.07,1.0558,-5.1048,-14.162,-15.511,237.58,53.689,-4.9367,6.0659,-0.70218,37.445,11.042,3.6952,3.1493,8.2491,6.0845,11.58,33.323
1.045,1.07,1.0539,-5.3534,-15.166,-15.528,249.3,62.733,-3.6584,8.537,-0.71692,25.338,6.1329,7.9136,6.9907,6.5475,14.651,16.783,17.445
1.045,1.07,1.0543,-5.2969,-15.288,-15.845,246.83,55.96,-4.8866,7.2681,-1.1878,27.37,13.731,6.7889,3.2042,2.6562,21.949,13.802,38.965
1.045,1.07,1.0588,-4.3607,-12.922,-12.864,204.38,29.132,-3.4268,8.0839,0.45146,18.347,8.0827,7.4086,3.0245,5.0885,18.714,15.498,27.831
1.045,1.07,1.0546,-5.0727,-14.254,-14.985,236.46,52.805,-4.0641,8.8845,0.042401,33.795,7.3012,7.3651,3.4287,6.7677,14.699,7.9675,22.37
1.045,1.07,1.0583,-4.3051,-12.529,-13.301,201.86,21.415,-3.1396,10.303,0.7223,30.832,7.0264,5.2621,2.7439,3.7543,12.784,14.673,24.415
1.045,1.07,1.0567,-4.5692,-12.572,-13.281,213.15,45.125,-4.4271,6.6509,0.012419,27.7,2.9649,7.2178,4.6907,4.5982,8.1916,14.586,10.2
1.045,1.07,1.0536,-5.2992,-14.831,-15.424,246.81,61.102,-3.7061,9.7743,-1.0877,29.584,5.6214,7.9165,5.7303,5.8667,13.576,14.692,16.316
1.045,1.07,1.0546,-5.1237,-14.978,-15.152,238.98,51.527,-3.4533,6.834,0.22299,21.131,10.28,8.0735,4.8787,6.6892,17.797,18.287,29.779
1.045,1.07,1.0561,-4.7548,-14.186,-15.048,222.68,26.927,-4.9317,10.644,0.36299,32.962,14.381,5.479,3.8264,4.7682,16.522,12.789,44.187
1.045,1.07,1.0536,-5.5119,-16.246,-17.163,256.82,53.159,-5.0601,6.9575,-1.8167,38.448,9.2862,4.7739,3.2089,6.1551,19.238,18.93,24.282
1.045,1.07,1.056,-4.5673,-12.694,-13.865,212.97,40.382,-3.8872,4.8186,-0.92006,30.377,9.6777,5.5985,3.4375,1.9546,7.7069,16.815,32.104
1.045,1.07,1.0523,-5.2135,-14.78,-15.856,242.83,52.55,-4.3474,7.5396,0.019867,37.8,6.1274,7.578,4.0164,4.1077,14.215,14.872,17.621
1.045,1.07,1.0577,-4.7421,-13.293,-13.815,221.79,41.82,-3.6994,13.648,-0.49841,20.259,12.071,5.7394,1.7589,7.5644,7.8782,17.855,39.391
1.045,1.07,1.0569,-4.3251,-12.411,-12.755,202.5,30.751,-2.304,8.7579,-0.34351,24.464,5.9206,8.359,3.1179,5.713,12.221,14.218,20.889
1.045,1.07,1.0543,-5.1528,-14.787,-15.808,240.18,48.948,-4.8161,7.2371,-0.80567,33.716,9.9921,5.5976,4.0809,3.6904,14.283,17.663,28.797
1.045,1.07,1.0593,-4.5977,-13.007,-13.518,214.75,40.864,-2.4498,7.5662,0.0529,24.498,5.0076,4.2163,3.8789,5.4892,11.025,17.531,16.801
1.045,1.07,1.0619,-4.4925,-12.662,-12.778,209.89,43.297,-3.1107,6.808,-0.16271,18.652,4.3079,3.5196,4.5919,6.4112,12.464,15.156,15.188
1.045,1.07,1.0563,-4.5819,-13.057,-14.449,213.94,32.265,-4.9066,5.7336,-0.21208,41.609,8.2051,4.4861,4.2991,3.6759,10.168,9.5508,26.973
1.045,1.07,1.0607,-3.9717,-10.839,-10.912,186.24,30.459,-2.1564,11.298,0.024,13.95,5.3856,7.0822,1.9066,5.3423,7.8434,13.741,21.626
1.045,1.07,1.0598,-4.2554,-12.286,-12.885,199.43,25.4,-5.3805,8.5659,-0.078023,23.215,8.5954,4.8126,5.5287,2.191,11.347,17.193,30.496
1.045,1.07,1.0531,-5.0849,-14.605,-16.355,237.57,35.079,-4.5182,13.106,-1.9899,50.493,12.394,4.2862,0.92915,5.1615,11.927,9.5847,35.465
1.045,1.07,1.0496,-6.0032,-16.976,-18.36,279,69.599,-5.0272,9.9045,1.4348,48.44,11.269,6.4971,3.6092,7.1211,19.53,2.558,27.703
1.045,1.07,1.0591,-4.461,-12.899,-13.338,208.59,35.164,-5.3114,5.8036,-1.182,24.82,8.1451,5.451,2.6469,3.404,16.131,15.365,27.925
1.045,1.07,1.0531,-5.7193,-16.52,-17.548,266.3,58.687,-0.91061,10.701,0.40094,36.298,6.9605,3.4274,2.3143,7.1464,14.842,24.523,17.337
1.045,1.07,1.0529,-5.1879,-14.63,-15.436,241.81,53.173,-4.3532,9.6522,1.9542,30.671,7.8212,8.2749,4.1752,6.8546,11.794,14.295,22.98
1.045,1.07,1.0534,-5.1831,-15.329,-15.77,242.17,43.889,-2.5374,11.342,-0.91265,37.111,4.9424,8.1956,3.2465,8.852,20.046,12.192,14.104
1.045,1.07,1.0531,-5.0306,-13.976,-15.341,234.54,47.297,-4.1131,10.369,-1.0969,36.907,9.7532,6.4447,1.9389,5.474,6.5567,16.63,29.196
1.045,1.07,1.0573,-4.8173,-14.268,-14.538,225.11,39.372,-3.8534,6.5587,0.85892,21.586,6.6018,5.6469,3.8887,4.4072,17.559,24.159,19.484
1.045,1.07,1.0559,-5.4502,-15.201,-16.29,253.62,60.781,-2.6801,9.4054,1.7921,34.34,7.8507,2.7184,4.9205,4.8967,13.249,13.724,22.046
1.045,1.07,1.0562,-4.6746,-14.287,-15.297,218.74,23.396,-4.312,5.0385,-1.8568,35.596,11.056,4.0061,3.4235,6.4357,12.582,23.595,31.59
1.045,1.07,1.0489,-6.0709,-16.471,-17.876,281.17,87.036,-3.2016,5.0937,1.1767,40.026,7.677,7.0872,3.4042,5.6976,12.525,12.522,18.931
1.045,1.07,1.0513,-5.4141,-16.285,-17.239,252.47,44.413,-3.3831,6.5448,0.1181,32.934,15.333,6.4131,2.5552,5.6946,17.964,23.922,38.495
1.045,1.07,1.0486,-5.2621,-15.273,-16.76,245.33,43.32,-4.6804,8.4925,-0.1426,39.964,12.094,8.9479,5.4298,4.3006,9.4867,20.373,32.032
1.045,1.07,1.0523,-5.1006,-14,-15.186,237.41,56.171,-4.0127,7.9485,-1.4711,32.985,7.4827,7.8246,2.1019,6.1979,5.1274,19.741,22.126
1.045,1.07,1.0556,-4.9331,-14.864,-15.987,230.56,30.189,-3.9906,6.7814,-0.34012,37.631,11.606,3.4905,4.4375,7.3436,12.312,20.134,32.85
1.045,1.07,1.0535,-5.1877,-14.639,-15.414,241.61,55.947,-3.8777,7.509,-0.35267,26.247,10.336,7.2612,3.3224,4.7087,12.189,20.114,29.816
1.045,1.07,1.0594,-4.3423,-12.617,-12.795,203.29,32.328,-4.8815,6.7241,-0.63551,20.319,8.7098,6.4736,4.5751,4.0618,15.905,13.519,30.899
1.045,1.07,1.0512,-5.4864,-16.108,-16.91,255.36,56.182,-4.0091,4.5128,-0.10496,31.773,15.247,7.8094,4.6176,8.48,15.812,15.778,40.188
1.045,1.07,1.0519,-5.318,-15.414,-16.437,247.76,50.318,-3.6533,7.1248,0.90905,37.772,8.6433,7.2135,4.0119,3.2107,18.811,14.805,23.825
1.045,1.07,1.0577,-4.8019,-13.882,-14.6,224.09,41.987,-4.1139,5.4628,-0.86629,29.81,10.437,4.4091,1.727,5.3627,15.561,14.889,32.925
1.045,1.07,1.0603,-4.8849,-13.398,-13.859,227.56,56.954,-3.4279,7.1125,0.49063,15.185,10.09,2.5577,3.7299,3.8476,10.384,19.646,32.449
1.045,1.07,1.0504,-5.9944,-16.515,-17.775,278.03,81.509,-5.232,6.4375,-0.44062,34.174,12.32,6.3157,4.8689,5.8672,11.225,16.41,30.708
1.045,1.07,1.0553,-4.4714,-12.735,-13.619,209.04,32.096,-3.8544,7.6194,0.61569,30.02,9.1209,7.8744,3.5407,5.8224,8.2409,13.715,30.818
1.045,1.07,1.0586,-4.6292,-13.441,-13.51,216.74,36.74,-3.3301,11.229,0.815,23.198,4.95,6.6061,4.8038,4.9989,18.872,12.21,16.563
1.045,1.07,1.0597,-4.4935,-12.579,-12.922,209.85,43.735,-4.187,6.4918,-2.4514,21.322,7.8005,5.2923,3.7745,5.6738,10.934,14.234,27.429
1.045,1.07,1.056,-4.7914,-13.165,-14.022,223.46,48.409,-3.9276,9.0944,-0.02177,22.49,12.171,6.2211,3.4542,4.1825,6.7891,17.247,39.383
1.045,1.07,1.0578,-4.1869,-12.011,-12.796,195.98,24.84,-1.9855,6.3744,-0.58677,25.034,11.404,5.9757,4.0654,7.219,4.1664,16.281,40.461
